sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
53,-0.28791652319226463,0.01508705646977805,0.12761064290601115,0.06366012940846769,0.03564215318406614,0.10576527855690016,0.047613797894711186,-0.0770461438967872,-0.07466845805433929,0.11889056649803853,0.010395210304923564,-0.15003441449788746,0.0378892175268688,0.17198706191586932
54,-0.319207463365659,0.013309637539363772,0.0899160713226105,0.07787369462855961,-0.048295742701946136,0.09882672292556038,-0.1030549016622524,0.04664881448221017,0.1942799686740275,0.09884651593626158,0.04168978599138581,-0.19091235230966544,0.03987255089578907,0.06571036244804952
55,-0.2461907002338653,-0.09982658913719657,0.1488262061430205,0.09234816365950953,0.030577619931028956,0.30384149587833753,-0.07159655806494843,0.006093610905546995,0.10772349156832108,0.13808360816653378,0.05274607502429603,-0.04211353532120207,0.046608158612625517,0.18078531721462587
56,-0.38382550863706594,0.08415833625681299,0.15581134460149076,0.04230116160851536,0.03274586298376077,0.1188319731495851,-0.07942031533040272,0.03440944860572287,0.08628303775952459,0.09494485631173755,0.03223424875037092,-0.1127392438391698,0.04048443357242387,0.1372901775314566
57,-0.2652079571779268,-0.10137530145002702,0.1157315404009013,0.1280473692659332,-0.004773369280346434,0.1524106872177169,-0.14972437984586695,0.008864536047881495,0.11672119928210843,0.10671051088489648,0.023170690295220328,-0.06888292747104273,0.04449473265760431,0.12478651856882987
58,-0.3352144579849155,0.048819530953608886,0.1377006020698407,0.07936926387168945,-0.020505666451546826,-0.045201814827983244,-0.05666482644574596,-0.28020693779059286,0.10115432473789872,0.08529890440931859,0.014094214169328734,-0.12717051840575538,0.04641191488348479,0.12136936782605479
59,-0.259239489156375,0.02510012889658621,0.1360743917999677,0.11449205860175303,-0.003331362590833334,0.153860228009159,0.007842242180803795,0.3949856278395777,0.21786336341823306,0.13501729624143377,0.047258211169169666,-0.08025268671069662,0.06131277406281433,0.21428662788199113
60,-0.3547840042701457,0.03160215497435866,0.1422042679882243,0.10727990466603782,0.010853819516045202,0.04823085566484848,0.006114976840217235,0.42284608071151264,0.15563791623934564,0.12725603921655104,0.04725239723308594,-0.10933110141888268,0.04684603690767276,0.17587310301159087
61,-0.37202404265667993,-0.0974342681952209,0.11925942401786405,0.08388449207961517,0.012840650346362528,0.14613233687948923,-0.05865944348072307,-0.19828169119281297,0.18390705398174473,0.08182230905645596,0.0357017929673506,-0.1534433872420181,0.050502034152237765,0.09272907890940647
62,-0.33365604881436833,-0.023856753881866283,0.1454706600141354,0.08227293360678498,0.005990907744082186,0.22652840330313065,-0.11646956134097962,-0.08012664835454991,0.2614756134615855,0.10559899656580968,0.033583013197436735,-0.15535634806320253,0.038797853182537256,0.04218829065190922
63,-0.37586752272280943,-0.1449863277294694,0.1425028110803794,0.037409933510379696,0.028990794922986316,0.15885720783761864,-0.12166379407119546,-0.06762928253060586,0.1830272287691932,0.11770428038164527,0.03661482021111216,-0.09739022032348815,0.029441933559298847,0.16841890122466138
64,-0.1872932657317376,0.001926195145995388,0.10640978991173397,0.1033290668719097,0.010336899237942421,0.18416063833883695,0.08034408725508488,0.0692842518833903,0.012728162905143519,0.05934673557931812,0.05534880585390011,-0.0782491910132582,0.05477331303676898,0.12036108477598309
65,-0.410559006420338,-0.04979269323811973,0.1169406422578906,0.10919045502094683,0.05742302496505778,0.12684264528890762,-0.07294295135381755,-0.003318193477935831,0.22715576463802065,0.11768448451486713,0.035110768466048596,-0.09106758541408906,0.007396432257411962,0.0654323470053305
66,-0.2901396055358977,-0.03446247313861322,0.14541628665797882,0.07798247701942292,-0.010061183149367176,0.21586355368326438,-0.037822528213190605,-0.04039766704121522,0.09875804175474845,0.09373423780709443,0.05893792798158801,-0.14662774577986767,0.02118716375697235,0.06909073165133794
67,-0.28759982610163204,-0.02307417647528959,0.15840442685434805,0.10629330491043662,-0.01076702143620873,0.10241924334017699,-0.022718618169681074,-0.04913882919982359,0.22209954814331026,0.10300396597487325,0.05637665549879703,-0.06881079504718077,0.02250290983020448,0.11205638142608404
68,-0.44453860157812625,-0.1681506395384341,0.11499625510528429,0.09680298380210459,0.017208467972107216,0.18616365809579133,0.13783543436859316,-0.07623541808414942,0.18902565667278576,0.09412987306271896,0.0218139960727491,-0.1629207843029746,0.03285051460240782,0.23962758728456413
69,-0.27169810815697243,-0.060628577315118115,0.14009705693068109,0.08031476835583769,0.0006265174399932841,0.11677324105034505,0.2631158390842876,-0.036441248495551505,0.09945705673425916,0.08881395580035387,0.05378585192794973,-0.061321296061489484,0.05726727846758197,0.1462971152219634
70,-0.47112603200121994,0.020834363360091885,0.1018220837479691,0.09691606972066368,0.0023855617564094525,0.1488847077989699,0.13129847381119628,0.025554408041199544,0.12368000240253571,0.1436810783120418,0.003729535557081058,-0.13943855035265712,0.026521519034884908,0.16999787522713777
71,-0.23479730344875482,0.005178987103619695,0.13856676999263473,0.07868481777947235,-0.008643271554744727,0.14346835158294924,-0.05922446136543236,-0.06351695646312837,0.276237223795392,0.10138401479639585,0.05218610898121255,-0.13795277296054806,0.029838276097156585,0.04650105183974025
72,-0.26781893956327085,0.0539586242222162,0.13566660393575086,0.05483788894408728,0.0018720950509849654,0.13631089058469825,-0.043981568828409354,0.14346017932140775,0.1519301356249279,0.10835796122917223,0.04855328661570186,-0.1470011123999751,0.0250809582703469,0.07809566246586086
73,-0.24362065044164347,0.015298953085337994,0.14677378214289263,0.08287996557569162,-0.005539113631599149,0.08970375406527968,0.006342635689163775,0.014566305952327985,0.1605789603059459,0.1236430832122629,0.055318686653097464,-0.17783990932878505,0.03045882153926887,0.05284369945891524
