sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
56,-0.07875572249317514,-0.01409648366254989,-0.326955900671675,-0.020927506905550397,0.014295748541986614,0.12592318057988805,-0.18861887176629433,-0.06020409616717028,0.0035181523829997926,0.05432726031039831,-0.26282805582715696,0.006239874071262953,-0.0694494905041623,-0.05362165288719847
57,-0.046670408596022284,0.3057350955065416,0.6094212499882186,0.030842824559942056,-0.01895117078397982,0.29463479047748126,-0.3323119530247799,-0.10627456879969771,-0.04919417892634308,0.12242794482614952,-0.3184776759657788,-0.0029718840610557067,-0.23531502059266754,0.015339491660113946
58,0.07471558716396531,0.009165662820690153,-0.0016931694668337952,-0.04808853127342219,0.029975587680917924,-0.1238279518331355,-0.38502472420895206,-0.04353406053353809,0.014196701857669424,0.11559736157981958,-0.06750846316397899,0.025352802682984336,-0.2499706926183077,-0.042638979757145715
59,0.14662644446839954,0.07409653605410162,-0.4809961118928572,-0.01233017023790256,0.06074225591600565,0.2665734578308754,-0.2498711777748221,-0.06682071631208927,-0.0649446607666672,-0.030994970003210894,-0.16366726576316268,0.03485589984932128,-0.1355221893268958,-0.04603434767915625
60,0.328538988135459,0.029094899688297506,-1.3931747874280063,-0.0045015841038573146,-0.020947285138889063,0.31218971258081685,-0.26542227383331907,-0.1149920092060491,0.023049650005104706,0.03676293189684571,-0.3807057998357549,-0.006979606876945238,-0.1600631276784728,-0.012149912086492819
61,0.00772573557598355,0.0717455948431561,0.06757116487609616,-0.042100970066160884,0.006002668252526318,-0.48602267615748573,-0.2028263317365199,-0.05367390213436496,-0.04933362979874481,-0.01963509164652391,-0.26443674848274945,0.010447534288574582,-0.12629797855918418,-0.041697824226606436
62,0.27140072501820156,0.06395788767251093,-0.31761018455480894,0.013160163588580048,-0.0039036177871023432,-0.15135143308115662,-0.10623943237937991,-0.10275500462023231,0.01059948270546316,0.013947087586547516,-0.2229709708440248,0.00810289877444701,-0.7270920294681222,0.005616765375582779
63,-0.3227626748480311,0.09952467738812634,-0.19553646736524832,-0.03948240097550568,-0.018012582275956618,0.24182144091947852,-0.3310602223745217,-0.07502598178696834,-0.04442512978523345,-0.0985529074485581,-0.23156497124365394,0.024524099707372647,0.7688957163584436,-0.056791420094412653
64,-0.3011552695309545,0.05122809117657003,0.02331891303515468,-0.0338921548144496,-0.0001844508163262419,0.47368849717865635,-0.3613714320529821,-0.05550478489999294,-0.02827825014487436,-0.06102995082451009,-0.2536862437609491,0.012712473089414957,0.8085360071873033,-0.059985382911009875
65,0.12178680486241472,0.13911449195454864,-0.29395250443942367,-0.024571035721093898,0.009232802664683086,0.3277770844196358,-0.5151349956085473,-0.062027232646908036,-0.014096654333201557,0.033426830531704296,-0.22226176223219624,-0.005389912080020966,0.430901895712385,-0.04611175535238845
66,-0.018930003946207363,0.0022716107036288152,-0.2530454419144121,-0.03538060728326638,0.03085476914998356,0.3249968245026118,-0.12647693989576458,-0.11956998026701139,-0.05310085150811529,0.06621511880288511,-0.24860893788612642,0.03672922980755567,-0.07209200029767046,0.023488968844929126
