sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7
66,0.09853743734052144,-0.03860975993683727,-0.10823971196058528,0.033385339438594265,0.002752506887259969,-0.15949348109892003,0.06545737128662588,0.019512693546320597
67,0.13543519561868217,0.0022299166218887633,-0.07363437538850172,0.11430206451914966,-0.04520861901571564,-0.17244199665716375,0.038833195070319966,0.07780031001646923
68,0.14454611358979044,-0.0032942707101677373,-0.10689557600270519,0.08085792007853257,-0.05235185958994787,-0.17547279385577788,0.06527828398600702,0.06012321028618781
69,0.12128062723114537,-0.02070764380858314,-0.08491336561711268,0.07786422664226954,-0.029124732116314812,-0.1925374541429033,-0.00689749189048625,0.039398257118168745
70,0.10705743404214968,-0.010624166019853354,-0.10748494289988082,0.06856332195816797,-0.04530527099324148,-0.17444722322924774,0.06683067110925575,0.058621558048559716
71,0.13524885672061765,-0.011947543449650396,-0.08997721742592112,0.08599334047792509,-0.05492182061915296,-0.1475057735045114,0.1332593887613231,0.06072645469991865
72,0.11971105750540499,-0.0342400195830416,-0.11369166502598745,0.09719913581547572,-0.0473715829888821,-0.19656441210161485,0.05744975254514196,0.016955514277995586
73,0.1395148676484423,0.029477497500278102,-0.09404704910222543,0.0784462735609268,-0.023582632675035967,-0.13844603181440557,0.08235602457650594,0.10161039510226169
74,0.11599220957267785,-0.013044399093713709,-0.08409068528275164,0.06152431310095412,-0.033465776009614825,-0.12925348041864065,0.08313179103856431,0.08278042597452721
75,0.1517127577582761,0.038221728747259334,-0.09110062339943381,0.11809778094431181,-0.007979320092726899,-0.18838452849216308,0.06848995800080515,0.027758763932874898
76,0.14231442386809706,0.040961533629349824,-0.13906359303532803,0.08572435791945192,-0.0055806027195547175,-0.15598480635451398,0.05228643506106031,0.029028486261045146
77,0.15825601867255557,0.035187787403260076,-0.10664563980905935,0.0873972637997054,0.01595742916348538,-0.1420386888466447,0.07412817602907816,0.05658236250084996
78,0.13366378288415573,-0.000815969638293118,-0.05804380877616825,0.12380776967966729,-0.011532193617307184,-0.13844325658753837,0.10553632765015811,0.11020084754493423
79,0.13002020715845364,-0.02937019253229636,-0.05904827943924987,0.12210277388346415,-0.030755576227889655,-0.16987027912240066,0.04992338168838715,0.07258612274162933
80,0.12425954759222554,0.0049531586041885066,-0.12463039364254021,0.07744756019531919,-0.05053111190419078,-0.15948145292940377,0.06461397239470391,0.04398569060897554
81,0.14195091070549698,-0.015231444711814252,-0.08916266548378456,0.09209220230375512,-0.059625217665003234,-0.1514007019966902,0.07010230357713247,0.057021737989938405
82,0.13089377560012488,0.00393175316446134,-0.07500362644604446,0.09049063094446774,-0.003869797322488583,-0.15011505527776575,0.06725139555400866,0.07349650296976214
83,0.15320963966219497,-0.014735970486240271,-0.10138248487127607,0.08957284982998509,-0.014514531788094759,-0.17204945689513843,0.04530049952713765,0.07569127497247345
84,0.11078836681720451,0.020383673356762118,-0.07875200341910096,0.08475605749058848,-0.0012387848738173053,-0.16693454266580615,0.06212592796007408,0.042584534056524535
85,0.19471235764106648,0.031290492641336744,-0.06445764998309587,0.1598059644099408,0.027792434021409552,-0.11424746278540232,0.10791022328927986,0.08859696322853326
86,0.163639653817905,0.021433259754477713,-0.058175301930949344,0.10510517036929458,0.028837280469633624,-0.13699078791747335,0.115629073933329,0.08515513991025067
87,0.16505069283757812,0.03136567203746225,-0.056421330646903974,0.11984107748384117,-0.019511453813929457,-0.092783462366643,0.11698000679289276,0.10362641910432607
88,0.17428578952710852,0.0424486283446061,-0.04069563159830893,0.16365255074524648,-0.032140337287250624,-0.09841422618489334,0.1404239557522826,0.08759439053829012
89,0.16974431788119954,0.040191298163700345,-0.07102585826870866,0.1066098486079749,0.05854018724480402,-0.13783694683505338,0.0990719034581036,0.0968817741790402
90,0.1655298942873904,-0.0037788423971016343,-0.09147778173204518,0.10491599990724257,0.013578593630933965,-0.16677486091545407,0.10718696468779779,0.08323421802204378
91,0.1470969933813829,0.04418599508696759,-0.07258741352563229,0.10232952105777933,-0.04772437561542635,-0.13251892132116494,0.11232308891122404,0.04433207090791375
92,0.1623390239311779,0.044711713105807925,-0.04601221543252738,0.1271686484686352,0.010432445837534051,-0.10672283271470058,0.11418125162945181,0.062019493201919844
93,0.19065805631248972,0.03569111648520453,-0.035279077869037605,0.17773616515571672,0.02876208635473656,-0.10009066822247357,0.14780735451866386,0.12487956953321853
94,0.18734833206393064,0.06954916355681078,-0.03919183989448675,0.19829005566620617,0.0010976982710017744,-0.09322142313255467,0.13717217312846552,0.11568826488138853
95,0.22351496789927536,0.10478420308288931,-0.04321511108085683,0.15745599447085293,0.01682568916428151,-0.10592108326112665,0.144886013951314,0.1063439797524791
96,0.2033218438282508,0.03636970736461031,-0.043742091037414374,0.17893189843338508,0.015234675732233083,-0.11984224569268018,0.12466325621550126,0.10378512698076577
97,0.18973532488455633,0.035049587255148014,-0.03546042931165919,0.16010211279526979,0.02097537241074309,-0.12379504331343227,0.09722725181304652,0.15236712979973485
98,0.22680746668998983,0.04906894672136276,-0.07360647593608458,0.1464550949539067,0.02181293940488818,-0.08699502503766601,0.13376166426534933,0.0884112586386633
99,0.22771322228066807,0.06319436358648363,-0.08702888211273901,0.16578798470770498,0.015205059266616102,-0.11057462968598611,0.11760516291961937,0.11265437902527861
100,0.1904695924493381,0.06576134144576985,-0.03665698234609929,0.1364584916449025,0.004691333529813994,-0.073496843091436,0.09531928282448372,0.06233770774660773
101,0.14872955896283846,0.05911025549207495,-0.017243677215882748,0.08716088981592517,0.03583540535033657,-0.13076832846529787,0.11278308976187693,0.0521425662328391
102,0.16443590678585246,0.06258601189690499,-0.07707917785584947,0.1084572366075023,0.027297832384557182,-0.1550498158866839,0.1362809007928316,0.08646424395849465
103,0.19775636893879348,0.07284209485929556,-0.025816613967588473,0.15372768969771194,0.00941402161678804,-0.0730499925321208,0.12430366959757597,0.143201126804789
104,0.22112974012324463,0.0740603616967829,-0.058331501309380744,0.1564909613196726,-0.003818525551280037,-0.11536358410985434,0.13388944108303089,0.09123438687346946
105,0.1971513795596486,0.04714114464619787,-0.08151818899875278,0.09359526282968941,-0.005312001188806479,-0.15772929596344015,0.12672906445825188,0.13937363794488528
106,0.19043906785884848,0.06193294039466397,-0.022664665461568523,0.16101916189426452,0.014529167031793919,-0.10566869439982875,0.13969064750817436,0.10241542217737658
107,0.1759180672935648,-0.02671924580431556,-0.07268315098555155,0.07563260332709666,0.016333874187266798,-0.14037571143925345,0.06117312390758466,0.06170520494038706
108,0.17098504036592443,0.015100625918510035,-0.0903910951232212,0.06315654759532258,-0.007118045710688554,-0.15048883783093722,0.09021352620050059,0.07717199673222311
109,0.15495585066034115,0.041820201748997185,-0.10059992380273683,0.1324070011374667,-0.01537378657060703,-0.12807238712431782,0.12333223017454306,0.08922508064621495
110,0.1576648591804644,0.0264624040601687,-0.08092396588547064,0.09327525449002715,0.04437700455856792,-0.1179508091411079,0.12171504034152919,0.12911553405349074
111,0.17706292151325317,0.011575073391837915,-0.02560195412535325,0.13011716176238236,0.004052722018344515,-0.10201141263819181,0.13013111353468035,0.05673030871112189
112,0.22081694879928968,0.06765756457492443,-0.020696331971972907,0.16828349579379412,0.06675308078711625,-0.09512410879947708,0.12148116834720839,0.10795440957153561
113,0.21630262764774966,0.013830895420609085,-0.04977118254069599,0.1620757153744964,0.019072279842391644,-0.08447004550942934,0.11885514004142499,0.10779245743365666
114,0.2201499960167393,0.020334246717001247,-0.07353260520730412,0.15976427233642007,0.02430472236067611,-0.112143549118505,0.1320466219723685,0.10666781258331304
115,0.20278016817014952,0.11561038434536432,0.05957294774453626,0.17486392918865917,0.09103600985881627,-0.06404828059121757,0.17647036283998116,0.15834369631274567
116,0.2571170865618782,0.08083846700714638,-0.006349733484021732,0.21314601995267762,0.05449861427129069,-0.06653985605746891,0.18130906308488234,0.138640550974408
117,0.2374471257713295,0.1315126423819118,0.018635028620485213,0.16735151076465057,0.05219443491340382,-0.06221240808524014,0.19072308788386239,0.14197396619341776
118,0.21725412304041483,0.043931206917932446,-0.012420745435093562,0.17869799128235175,0.07572990323632535,-0.08327189567592456,0.16310788415677951,0.15177645823708907
119,0.15447590236207,0.07018481593459606,-0.07618370384894921,0.12193325077587021,-0.0028993571723730694,-0.10931976398531101,0.11286076256823231,0.06906185802555874
120,0.1568787929213495,-0.004563852499711465,-0.05512947146388883,0.14316978615997594,0.0237194504364295,-0.1269380604258013,0.07735723918265162,0.08604505483116011
121,0.13787992893669546,0.04342886258150507,-0.08087582828537038,0.09773614446316313,-0.008806757673159716,-0.1533970256574125,0.10748148932498773,0.057984702496007644
122,0.15111149203081312,-0.0056739416547154295,-0.08729135723982621,0.09435076510186867,0.003941181867594646,-0.1490365767292581,0.08703669768972214,0.05090469043800539
123,0.15108272377205134,0.015753646953809396,-0.12315655623996774,0.10166410365544766,-0.027537884715636368,-0.14502892494883204,0.045932344200622324,0.034641101618410094
124,0.17221767937459947,0.04099746798515121,-0.0834219758205125,0.10304891605760091,-0.015550997775467286,-0.13170349219036048,0.07217084877661323,0.0785057358132131
125,0.1796791609744115,0.0028817037888725487,-0.06468606156683614,0.10652773471705355,0.02670514833529305,-0.11067872185268385,0.08766471565464037,0.03721572420189106
126,0.23558852959779514,0.08907132288728616,-0.017437150325717646,0.20161031700098214,0.052254114059028314,-0.06961532085315948,0.16469355859427418,0.178987996629856
127,0.23752013727127494,0.09270717203543444,0.009454697285071185,0.17874318761240368,0.09867333520772642,-0.02813185428720132,0.17422879811540234,0.1817292956700211
128,0.21709260046921394,0.08482408741718629,-0.03720841569745946,0.13741052041491744,0.07780289429209024,-0.07919699443978999,0.1529860506393127,0.13345654783015756
129,0.20464861294241848,0.10541804378113777,-0.01724775857834909,0.1546351319392364,0.03768336680661875,-0.09834976137359426,0.115904572770823,0.07606350587585763
130,0.20260684787945632,0.09724214914903398,-0.008514689283288768,0.16934432866620439,0.048415079389411655,-0.11366134610963566,0.1497706775684126,0.11352565342275343
131,0.19944362841468483,0.04478646906490898,-0.03982064089879626,0.14387973665688403,0.0393510343907875,-0.1117375194286872,0.14601227354893012,0.11664578110588783
132,0.21835814016764363,0.068477346164996,-0.029231139277860373,0.1616583782747469,0.026516822337533105,-0.0959328662247879,0.12289855348373217,0.11841029991139566
133,0.17389413431812528,0.041283759678365325,-0.051626729989219404,0.1578131869398822,0.03309605832343659,-0.12220610660710432,0.10690862042765056,0.11557566250090301
134,0.22704582376633248,0.07972298058931256,-0.030863917424741285,0.18317643405577258,0.069221782178111,-0.09684643001906555,0.15584711440368326,0.12257926502463383
135,0.16203779267292645,0.037576220017822494,-0.06346523759783657,0.1337248812641393,0.036677989457269494,-0.09478988007799231,0.12693297639782924,0.10803038815329274
136,0.18574822194959945,0.05755998569742668,-0.02703499745799575,0.1405040610366978,0.012836541583130164,-0.09760832549819651,0.09688216941046959,0.0956373485693469
137,0.13647446133859903,0.024765372620478343,-0.07640673621234394,0.08102622426151636,-0.006580094004694878,-0.14040682393839396,0.133808195945786,0.10239094256282504
138,0.16365646498221523,0.07217177067598361,-0.06523761873928402,0.09964842393350322,0.018529062643453765,-0.1299837165701184,0.12038823763051441,0.06760294107705679
139,0.1631728166399791,0.01696019928812245,-0.06959342418109314,0.15291217419172756,0.019332343998367644,-0.09975981043850791,0.09915868898461451,0.084921213965056
140,0.17843411288195815,0.040782597211457355,-0.039016844789533475,0.1527999247724542,0.019117518891928687,-0.12972265245414752,0.13126700649195142,0.08817858472328433
141,0.20287096788796552,0.017646398587604972,-0.06642101581568986,0.13368468395796695,0.016472776670271715,-0.08468178912291578,0.07931329192858998,0.10918802304712248
142,0.11067637481385124,0.015689968669202418,-0.05937812380347845,0.09596041527922304,-0.00807896285970538,-0.1215001002628763,0.08440278111255486,0.03373995747731139
143,0.13283875517557892,0.013358378809941583,-0.08761427599603121,0.11357986730360516,-0.005240097707233787,-0.14341264083596858,0.08652822159457821,0.026524009206637344
144,0.14737895987847408,-0.027063260742903807,-0.10995025726217658,0.06520176312470385,-0.04527254781901138,-0.1848830045618234,0.05198681369549311,0.06461843338172736
145,0.13167955282489233,-0.0025020693351760982,-0.10670115406148498,0.10042257150196773,-0.028319537991353037,-0.17083748705023685,0.07058481987903277,0.05430274931053386
146,0.1268598974679382,-0.04319419094035762,-0.13657188588925154,0.07243925944234376,-0.06078932782956956,-0.16269770454919247,0.09356899047495637,0.04409082388815078
147,0.14004748241060574,0.01503018622824725,-0.09781538023289364,0.05856680617265211,-0.044592070143497885,-0.1922433600027831,0.06092434782968822,0.04175054495493523
148,0.12404386478324521,-0.03226495196770927,-0.12221975566753697,0.05152878192451496,-0.048181857883780765,-0.16172948399067416,0.02956414860527897,0.08604179247361295
149,0.10967774596457963,-0.030967483292427787,-0.15966271727852982,0.0662010659463689,-0.05715593116883418,-0.19046844309527877,0.038109703324422026,0.04729942046985912
150,0.12629383946844527,-0.016163181026232955,-0.15234409510442973,0.051821180178706565,-0.039338546356190454,-0.2014219669605531,0.03809272043173877,0.04233469963698353
151,0.08872726809520576,-0.03951929929360615,-0.09242267442947823,0.07808599268750555,-0.040673655588781756,-0.17250319384908297,0.035614391329755926,0.015816509247588102
152,0.12527703563840942,-0.03144681603464114,-0.10875454752124068,0.09565318972875654,-0.08342042229793359,-0.23183261624801327,0.06352124431364758,0.004792235557513645
153,0.10442211645602892,0.0032427735780746524,-0.09415057355662894,0.05989721673300874,-0.10238061810687188,-0.24479688841137484,0.041198579237229596,0.011627246704034259
154,0.08117326126568951,-0.06261463121803125,-0.17709597643792602,0.0597348734997287,-0.03287076143647744,-0.13235078842762577,0.052484910711182615,0.03280930633285517
155,0.120978494342375,-0.027641858832333745,-0.11140809814870205,0.06676735457503181,-0.061935946718001,-0.21609553466696843,0.09366203354185983,0.025409009171875295
156,0.1401204646558284,-0.006298488408272483,-0.10346977509338105,0.06838198336161946,-0.04527078231509744,-0.19020326802962367,0.08314884717623647,0.0325148905650294
157,0.1186350104738221,-0.00714667597124099,-0.1141497287666945,0.09924480688063028,-0.012537455969405701,-0.2060044088116554,0.0897877002337685,0.04651007663123549
158,0.1340975833144031,0.006212138238916444,-0.07269894904947204,0.10127044326511081,-0.04745512833051162,-0.1263702028077519,0.04727111885797262,0.05066926836885323
159,0.14710252020164957,0.020901192778808867,-0.12652773248196975,0.08041256521543709,0.05463689464506038,-0.12417479745933184,0.11234239953290519,0.043779843351369224
160,0.13918817886372883,-0.017866119640960347,-0.09478404379273637,0.11873403417715635,0.045560841134211424,-0.12681328253606136,0.10168298104695983,0.06947882591400836
161,0.13245211274545168,-0.013459328377507183,-0.10563789666743718,0.07853911421789529,-0.010378941489540702,-0.16556536573416614,0.08711293358957195,0.08049101467623711
162,0.121480603650227,0.046434626870872846,-0.08112978127790633,0.13954189671081735,-0.026735707092161574,-0.14051795481115908,0.08618885864403157,0.06180059809230091
163,0.1632374442608251,-0.016604244307251406,-0.07570676792679001,0.10999342768578592,-0.04127273160955599,-0.15711817442919726,0.07794134105011233,0.05492582749455193
164,0.14173931656972358,-0.02541279452376359,-0.08691344238420502,0.11819825894980292,-0.023622802840547293,-0.13308686709702539,0.08995445637035127,0.07777663822487658
165,0.1716655904151543,-0.016120068571775927,-0.09902912885562812,0.09943552237872669,-0.04372146586387827,-0.15590689499424568,0.08087941907297377,0.056284213902797274
166,0.14699155056335333,0.014679701476143423,-0.042819308835493994,0.1150931627828832,0.021055321475627723,-0.07163155867608624,0.1140813966382095,0.08144151090570234
167,0.15390752857398543,0.03213549189459443,-0.09185133774402607,0.0966011428330012,-0.008121983687193331,-0.17759260084865713,0.08527028190875113,0.07442219948063912
168,0.12733903538439284,0.014657763786145894,-0.09115481966897628,0.11260034702192673,-0.022578452054652556,-0.1410963995638645,0.0898144862900246,0.05901714134481013
169,0.12013858288570448,-0.02462901546117121,-0.08993333725479132,0.10336463731371005,-0.02111071502274263,-0.1486859739004651,0.0653212198313837,0.0377606798505319
170,0.1083500148151132,0.0022752357017831806,-0.16664595970550142,0.09083047930884017,-0.009383008604098134,-0.16006810393832996,0.07999284867936415,0.03579798952937767
171,0.11332267843294089,-0.0007399265833103085,-0.1531438800762374,0.09170369172208266,-0.01920448225265922,-0.1509761398162986,0.0826449440315233,0.026624880622759597
172,0.13495953678292336,-0.0183575104336725,-0.13810742431250028,0.08606114375181174,-0.02859998873725501,-0.18250579056765834,0.08496452578612688,0.04528965798212125
173,0.14644047704591415,0.04730646867422898,-0.09476382029846799,0.08658369618307946,-0.03387268170518116,-0.16026760277563967,0.06103499208657275,0.06170739676619562
174,0.1140917009797213,-0.05830295499515527,-0.12775932478537388,0.06896889334959268,-0.06942049946623868,-0.17980463774601166,0.06071240020727416,0.02622290937401623
175,0.13392828274212418,-0.03325925747066111,-0.09419554695147575,0.10468574099574124,-0.004705536830757243,-0.1780791666966275,0.052536027858575376,0.03472913752533132
176,0.12134588879087806,-0.018047115351976322,-0.13300586352535523,0.06022028839852415,-0.007561977060322946,-0.19933368970439205,0.0693558231691588,0.04337669168884686
177,0.12095499787703216,0.0011201510202395798,-0.12330889340320976,0.09629942460747497,-0.028083044009610217,-0.16275983495516985,0.051865515574076745,0.0506915300280763
178,0.1307406747715329,-0.013163166877516497,-0.09604202999422684,0.089355644283658,-0.06013257943332721,-0.16190347887194378,0.011209960565678027,0.04218069208883183
179,0.07850568283950152,-0.014862638932779823,-0.14862922290699604,0.0800670689198485,-0.03468711044236589,-0.20345837897207067,0.04564406642630596,0.06898902886890543
