sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7
59,0.25109485809974563,0.05352825118273537,-0.2284374181192121,0.22054322544519633,-0.025303344795083615,-0.08062077504180781,-0.10243735736708758,0.002813113479221859
60,0.27701350866109137,0.01088868697263024,-0.18339590877602852,0.24556659008988393,-0.002552601009923851,-0.07710811250894414,-0.1415868810072447,0.09222028117573859
61,0.19924843902200245,-0.016320745394560195,-0.1780408745321829,0.18678668491081746,0.051490545524284115,-0.06492813347509793,-0.16262041961481788,-0.04605605219874764
62,0.20924782325011662,-0.012886826817782537,-0.1580114564826978,0.34385684022663576,-0.04816159116273073,-0.0876274938562558,-0.12051844469587887,-0.060573660542152796
63,0.17691214202158007,-0.03192054075159435,-0.1947688103574333,0.11049787528995371,0.015893431174360404,-0.09481019907276976,-0.11191114353255047,0.0045347787574665736
64,0.3035690661802222,-0.03045815936787545,-0.14833680923586737,0.25860753596523856,-0.03168286247597744,-0.1053543864046974,-0.12494537679567909,0.027001182633720755
65,0.21401715679071107,-0.01237884178722114,-0.1055935524133438,0.1704892656641305,0.006692724388355578,-0.060118547794828135,-0.10862332117727877,-0.05322387200857411
66,0.2203823317494844,-0.05871846153622195,-0.2158046347675755,0.20025110203383462,-0.0012398415164488561,-0.07660010517254752,-0.11508580579670154,0.12937506871053678
67,0.25812088198338135,-0.01928289820616707,-0.19420241230708513,0.2627427149448586,0.039327267080310556,-0.09142407446683012,-0.14016225206206598,-0.04602995221494825
68,0.28952319571943363,0.009497602668941438,-0.15195085495934188,0.2940766736271055,-0.0006795859210931734,-0.11527919458793773,-0.1503216373056235,0.04138001686546022
69,0.23235064830134483,0.02291955343927562,-0.19968833397341385,0.2583540425024518,0.021008090073168426,-0.03209879433378856,-0.16572008093355592,-0.02268740825453088
70,0.2741333741308957,-0.014532038665584132,-0.1475881645973211,0.2683521326124233,0.007733096325309072,-0.09550272608946174,-0.14398768736031634,0.11989352756010788
71,0.16165928344858194,-0.022370806886872152,-0.15597812840494213,0.3916286659946298,0.056798829795330685,-0.0639928911918714,-0.14761849302811741,-0.07368716694270347
72,0.16264278712625493,0.018113390540502355,-0.20445422300544,0.14616421305936564,0.06227790121933336,-0.0765375520196974,-0.14697237552168949,0.007279456120683208
73,0.213548342287119,-0.005541273125214231,-0.17529630237771296,0.35117574046379707,-0.023101100701868566,-0.059835790351926786,-0.12586358533660844,0.02311284069552261
74,0.21589434247892625,-0.021774993022177763,-0.19247837846910984,0.23458913644706453,0.04537284410056601,-0.12103043297645423,-0.1455731569581506,0.02523453437934621
75,0.25236590639942397,-0.006086306523713122,-0.17538477798577667,0.28907933456842433,-0.00647960084235828,-0.08679182055969194,-0.1095197993213619,0.04728037721632214
76,0.10682552672379493,0.0021356562203216248,-0.21883105908567285,0.2535289757635298,0.053672099619119534,-0.1031977694445119,-0.18671000191719148,-0.03518475360342831
77,0.25982903489870207,-0.029486844219505308,-0.15200020789073007,0.23343025110584167,-0.006548104766387931,-0.08680357097590258,-0.08324154940089241,0.09633416363305007
78,0.1536246782413459,-0.04730633608350689,-0.16368928453568315,0.28224407366255316,0.042090579080810694,-0.06617585978514107,-0.1359730909981369,0.03662209639926806
79,0.25805501486353166,0.020513014162469374,-0.13755103669444127,0.22556903857346164,0.008475357575208335,-0.10911458859899549,-0.09147839452971653,0.022003546841441346
80,0.23174881225668628,-0.0010829656428058125,-0.17932414230012686,0.23197694712769082,0.014470341107509867,-0.1228708078612728,-0.1345703940063011,-0.016952097064174516
81,0.26010975060549196,0.03244279645231325,-0.15637322085629793,0.2881744820303735,0.012055607931287723,-0.04886693157047634,-0.16380971645109732,-0.027628742912463932
82,0.21547184684786969,-0.055853674700992666,-0.2559672591658473,0.2623011356963837,0.011334235273117995,-0.07534194586730315,-0.11191228960311182,0.061605215394038904
83,0.2735018668393908,0.007497911011392563,-0.1462293166692234,0.2885355681916858,0.009406572733291593,-0.10553267185812344,-0.1847469799187836,0.040635789390375585
84,0.22430886086335325,0.016114219090055136,-0.18671484781112047,0.23223700010778284,0.05378060698656131,-0.07846809925359062,-0.09033938599781983,0.015090554309125825
85,0.1927412103117409,-0.0287728776992241,-0.18937428308541163,0.13144851770630797,0.06692320810620025,-0.09662722177758865,-0.1836275033890988,0.07058952353925597
86,0.29846970654677946,0.006457417058756423,-0.10926881138142895,0.23538054710239567,0.051253552463378316,-0.053354606273148086,-0.13471528854703352,0.008921576665537822
87,0.27957914036597836,-0.003206184749347945,-0.18820916220353018,0.12761732105662718,0.033628822795653955,-0.11840356881912163,-0.18068077787417433,0.03580062705200984
88,0.24573107575937148,0.000992896982157906,-0.1842658954478644,0.29492288537352634,0.029033613336507544,-0.07394252165928775,-0.15444671649490976,-0.08386398681720478
89,0.17497836114422555,-0.014785483765465733,-0.20926161080150016,0.19403750610913592,0.021192591867845216,-0.07750854300717704,-0.08319103395374593,0.07553771676650686
90,0.16796521507645346,-0.028635374141183913,-0.2094113041405163,0.23664885250492163,0.036988244782718616,-0.05446705455837465,-0.09028302597014405,0.06604632462979573
91,0.21133533205154825,0.004957482695996818,-0.13118395336690494,0.2875643430551998,0.010004584570527532,-0.12584550785093704,-0.13466800470879253,0.03587193668028569
92,0.22984944473888985,-0.004790605212782324,-0.1965102635982283,0.32828059034501134,0.041788648952129054,-0.0547537492553355,-0.1401821174514408,0.020812553306368903
93,0.2898856789911658,-0.04071125909521332,-0.1736386926341223,0.1323840793545865,-0.04592558841656763,-0.10095079024197834,-0.13447155962419788,-0.0005672582163789208
94,0.23277603346627276,0.01775552663583294,-0.1508506556404785,0.18644812875261157,0.0342601274674401,-0.0804890066802049,-0.13141691572816244,-0.0472159228830368
95,0.24162385566751654,-0.04121274689591139,-0.16263952368797716,0.2817607665552947,0.03239757274094047,-0.08400424571543995,-0.12546857950373044,0.04013313887416704
96,0.16522791493820818,-0.01280350561796815,-0.1717046011058923,0.24354034264379115,0.06808726569997066,-0.06213906736595418,-0.14197664608946042,0.011736022317535335
97,0.2719907016147296,-0.023939337288886163,-0.18400570443498465,0.12710180055673098,0.003035033597763725,-0.12469011567519608,-0.15462519910991362,0.023402349881113463
98,0.26059930332705883,-0.03112642069781638,-0.24248273908911425,0.22813136703639866,0.03873060637367755,-0.08263640683212588,-0.14276667252765649,0.02904506412478821
99,0.15658391602114985,-0.020954928360012403,-0.15290121539316665,0.2633550867802011,0.015322747786375109,-0.07652835324348183,-0.12546085850886166,-0.021000564581179774
100,0.17849129280038306,-0.01651564576078422,-0.29285362038386303,0.19849944688479737,0.04938229851345509,-0.08834785055477602,-0.11795603682456338,-0.0742858760333358
101,0.171724308573981,-0.025525072179107693,-0.28174695862590443,0.2553394928930836,0.03990553757146694,-0.12749758998305982,-0.1244862098916004,-0.01761433168247415
102,0.21523679777756344,-0.0012003618977336225,-0.1147435435508865,0.26077933940220344,0.05360118619868346,-0.07284226149938779,-0.10360777825002321,-0.010122411181367315
103,0.24541833087444628,0.00467165223476209,-0.17210474808355122,0.18960222075503164,0.025294783202327028,-0.04652471286357033,-0.09775256989499374,0.006781113110372649
104,0.28606265771310185,0.022889632577779276,-0.23053187605836506,0.17539496009227434,0.0535103619338611,-0.07110020551029103,-0.13134132927542824,0.02653236133519992
105,0.2262779377687538,-0.006462700135489143,-0.18744347913374174,0.27981405507138707,0.01788013753564949,-0.0276118485544734,-0.1516472765225835,-0.020931840026193298
106,0.2509261483842878,-0.06083639335441801,-0.16812099320307103,0.18631585854940172,0.08060843635369787,-0.060640318497662965,-0.15995294986866782,0.01374985370336809
107,0.26752007523402155,-0.0215147522914358,-0.18032799003797653,0.2682144499401093,0.029689347074560994,-0.053011562599752454,-0.1548668052722887,-0.014206577578896845
108,0.16147210907027065,-0.0475437135619595,-0.22915478699010583,0.22229900564362712,0.011941543652949915,-0.06936907119932631,-0.12256290334682826,0.08224549332132762
109,0.3026625131080103,-0.008730498743180276,-0.1990762422413428,0.2755435318080577,-0.0034237444327870695,-0.09136098699219744,-0.16883335261074073,-0.015577900488567973
110,0.21476166319089215,0.008759142963681243,-0.2331176262720817,0.22982705166920306,0.05919038828905679,-0.07492340214070987,-0.09841495895010233,-0.022792819812084808
111,0.1730172822603804,0.028337711574122838,-0.1401420026473566,0.242213644115705,0.04956860117636441,-0.10561084566665052,-0.1870211635034505,0.010589034769769688
112,0.18789268660327252,0.005145158080093899,-0.1493682540884437,0.15627195715723818,0.020248206421693005,-0.05813648471882336,-0.13298505205015745,-0.010271877064515647
113,0.1671384728426635,-0.009438754917200276,-0.1472207484005141,0.259958698173715,0.039578031349709185,-0.08792903713252152,-0.1787739233259307,0.00326568993261913
114,0.2095471090339344,-0.04860859201767882,-0.15320261800250548,0.1515455906639114,0.041114614721290646,-0.10027796628239845,-0.1585275116927719,-0.06668388358208928
115,0.25043895674242045,-0.03057747542621383,-0.17009523248383773,0.2617016617133009,-0.030020151826118755,-0.06314914754439672,-0.12491229545400033,0.02562469680691041
116,0.201463185309859,-0.017330739189560154,-0.16665498719471114,0.28895572701481537,0.0049806273440124215,-0.034378917546090744,-0.11796388094045795,-0.03879847181733469
117,0.20393954223757274,0.014466288529935726,-0.14322443185517983,0.3147705385744923,0.041547295364994706,-0.08062998599198316,-0.15740299989985282,-0.06707633727162592
118,0.21427580288164555,0.009701348307046179,-0.22765103047037183,0.23307137332028594,-0.00122944101016264,-0.08837305805754081,-0.1979186191231742,0.0032787417704648477
119,0.2712016429968431,-0.07419533810938228,-0.2252069036385837,0.21462128549420148,0.030039744082192486,-0.06358298594138734,-0.11506581364578942,-0.01431599204669947
120,0.23261317764991374,-0.012115362443515947,-0.14891666889509558,0.16641077592234652,-0.003304093501294979,-0.10678990237289528,-0.22742042405639945,-0.040250729879333584
121,0.3085831982865777,-0.04534864960617853,-0.172837890607689,0.19065718459646552,0.026966482982042204,-0.0917039470150745,-0.11934220154779934,-0.035935248119527065
122,0.1357824818934343,-0.03388500756713263,-0.19306233441662202,0.2545485848089968,0.022072675536262125,-0.07357118073575525,-0.17185267908128446,-0.021737919425534567
123,0.2578553543356737,-0.0253313334528468,-0.17343140466874826,0.20372752554016457,0.030213141811985828,-0.05540061267333527,-0.10018873357473249,-0.05768349728401401
124,0.19171190808747574,-0.022376021962229833,-0.14718120977777693,0.1873984632145964,-0.055479474212444674,-0.0671009050158943,-0.18567145905616106,0.044870443898103074
125,0.19089178789369735,-0.03303897928448277,-0.17686654726105344,0.3318545121404545,0.033277901708035094,-0.08864827353050045,-0.11893909707192715,-0.046699817487158866
126,0.19501087331402495,-0.03355421562347744,-0.19041147574547657,0.2845219621487882,0.015785698721253755,-0.09034992063454451,-0.1960430108002048,-0.004867262848010884
127,0.29277470909089054,0.0040515223402841595,-0.15984969354169462,0.2395203173164127,0.02360657373064739,-0.040226484874191025,-0.12595527321368627,0.07196655389522616
128,0.33898291872555336,0.041428647614226224,-0.16872651964648588,0.23975754239930808,0.01148361886859011,-0.08588954270284094,-0.13542957670702188,0.07330544938561194
129,0.24337234548260842,0.0030012566052897904,-0.1369826963447421,0.2024455447189559,-0.026820029452610555,-0.08679519571037948,-0.10391925921970725,0.05765819303133146
130,0.27980632917963805,-0.0005589533824294612,-0.18195905698642673,0.2640904902376941,0.040835987699976616,-0.042356746727334416,-0.13093649993405318,-0.04361206435538516
131,0.2742015129719403,0.0016358584246026044,-0.1992837571911268,0.21115738085138766,0.05285455821248105,-0.06690185766480956,-0.12281022752333978,0.02932414708592445
132,0.18869303411731714,0.009267097470677728,-0.17935552474991912,0.2683165257862395,0.036142361408141706,-0.07912433900371209,-0.13562190842546076,0.0069688677924077845
133,0.33960398707029715,-0.01180576630496445,-0.16801324131018733,0.17929574571978818,0.036664658542497314,-0.08728953104515218,-0.13916536529187842,0.09328085078804785
134,0.2317181107592577,-0.00932090233321273,-0.1279770203654566,0.20465734685787523,0.036856450308873315,-0.07972484369075411,-0.09037078404942865,-0.1073485603331155
135,0.216831920099051,-0.02391917692601538,-0.2431146216082108,0.10648696710966786,0.004027963202006663,-0.09958488974898103,-0.15553725866100426,-0.01981741703306835
136,0.2955589629290478,-0.09716454334547818,-0.20515158724683108,0.1830762207636396,-0.023168749748982146,-0.10356462534876469,-0.10098356198196685,-0.012038961872055666
137,0.27874914900897385,-0.07022396050364986,-0.16876081583373176,0.22831645066840722,0.028590226382614485,-0.14392611394734106,-0.11674949327301445,-0.0019614736023651383
138,0.22935213032191662,0.007438090421134471,-0.1923111647127318,0.35704540815343366,-0.02555204830125077,-0.02196393315167342,-0.17875440256385858,0.06271869006591575
139,0.18293415044323827,-0.016458242037094117,-0.12894235312578622,0.28477648881038153,0.05423183783359175,-0.14218774379057247,-0.13035289537614667,-0.011839176296917891
140,0.19388285546100317,-0.00971137635856176,-0.16720735768133183,0.2808119894768512,0.023664947915746335,-0.041206644104018746,-0.14624406454022126,0.06132781118293884
141,0.31944152624129607,-0.04990305603839921,-0.19695962847100823,0.21816009259477245,0.006183346658214417,-0.10650901694514699,-0.1232143508060502,-0.0608864725093487
142,0.2135969635970055,0.025178031749006267,-0.1312688939541946,0.2685740532800184,0.01483641841839103,-0.07577459232922097,-0.19843721599405253,0.05943767909822089
143,0.30488241582743025,-0.06554111393192563,-0.20271649260088467,0.13541575691719399,0.031023534211535683,-0.08341284445501708,-0.08522713693293324,0.0386836461451576
144,0.2924068323274439,-0.013409841200866711,-0.20927040272303962,0.25493970713147374,-0.0011469013309646672,-0.09668930607371713,-0.13722906445210778,-0.07008964428968659
145,0.2724921065451491,-0.011149571177485237,-0.17571323284612128,0.2229064803031908,0.010890252336719239,-0.12226720713534091,-0.06946984350203597,-0.12803680486584432
146,0.2519653451655091,-0.009082842558145452,-0.22307155463997447,0.18748260678293416,0.010795113701304846,-0.05812152504085906,-0.1390506915357735,0.04803603116008275
147,0.22577910012882924,0.021168180766788284,-0.23802360172582412,0.1363907401341799,0.00683318849094841,-0.10794084156098142,-0.14034628436106367,0.010117621590293918
148,0.2323512918742023,-0.020018171963191122,-0.1721807402684063,0.2177449198261202,-0.005230360672688653,-0.09526883738336193,-0.1064900803061694,0.0026434224174131486
149,0.175627244648927,0.007816970464832528,-0.2624524109614721,0.2450809411225437,0.027453502787977504,-0.0781787079344163,-0.12538977493320833,-0.08903999937018664
150,0.17529135019420813,0.013409146768335293,-0.2548458009395279,0.23945898351665748,0.028131561238975634,-0.07729798874546326,-0.12941838402823122,-0.09583204995775528
151,0.21718450007506382,-0.0613490583240839,-0.1429799380016818,0.2607618440105661,0.0477491753570091,-0.11271625160955387,-0.15241850232213652,0.11576448478975028
152,0.19929336697050648,-0.008369938887585594,-0.2803952868586605,0.31985655993588485,0.0020890039810357356,-0.062365371590551645,-0.14058744856530608,-0.03764924910864627
153,0.2515147165381388,-0.041914289936880796,-0.16287539065041434,0.2404801380943869,0.03665455889564448,-0.0629201565601279,-0.19017274017845961,0.049074287428172034
154,0.2015065606722131,0.015498047141890027,-0.18402536541947304,0.18284623581510556,-0.014963029537115658,-0.09047247113627054,-0.10812451427773812,-0.0815069985276862
155,0.16407876632047041,-0.0406708325583233,-0.14695907385984666,0.08944898709560589,0.05218955449245046,-0.08507425534700477,-0.18396167647749143,0.04653954146444658
156,0.22045022151467086,-0.02378610628586131,-0.17752383289735865,0.21168735280273848,0.04307644231605573,-0.10071577859264304,-0.1090712642244261,-0.02707435729720525
157,0.15800160829712442,-0.0040800917397776255,-0.16663036556965397,0.21125111116686374,0.037419659653617654,-0.11618344137730863,-0.10106509232823307,-0.05163671061635357
158,0.31905329631735885,0.0033288469856172904,-0.1713364171390398,0.14007332828551083,0.05478610274982009,-0.08196111199498628,-0.18905978089200506,0.025162753655012835
159,0.3009988174421885,-0.010427144849008729,-0.20030715291748835,0.2252008077352462,0.07551619442079137,-0.11545618890109635,-0.17499249845119652,0.05088184176056015
160,0.2950407949990745,-0.024457419190306695,-0.1777088429729395,0.20278597687372074,0.05961093818516636,-0.12115143870545404,-0.14035079995300778,0.05232583548206179
161,0.3006356755482667,-0.026426834035025087,-0.1982543416466037,0.22920217979218513,0.0653136773025841,-0.11830220721087534,-0.11654960407815221,0.02155876903308983
162,0.14599669872154786,-0.016486180024845882,-0.21480239294795536,0.26914593554825983,0.012666230461800805,-0.06558424122922671,-0.14086373259674695,0.017594329256101174
163,0.28097729983099845,0.013782301526029581,-0.2205085555675305,0.29547437470820753,0.0472747895352276,-0.08482805107692941,-0.13996847079333605,0.016148554395354408
164,0.20230927184236047,-0.018324638317625038,-0.2185777317340316,0.22848341164612615,0.0234507246667972,-0.086592113062323,-0.15683843811350773,0.07006164170210073
165,0.22694703730049992,-0.0006066090679755485,-0.138615961655496,0.19803176921201496,0.05023091741402671,-0.06798957061289773,-0.13487853862747523,0.010617979495784139
166,0.18362547346927108,-0.015332508778097572,-0.16548468092072396,0.30329408695026494,0.02177805038198804,-0.04277169415882235,-0.15118735069722042,-0.06373770943223522
167,0.2089230617017982,-0.0032545043667623758,-0.1620898087541467,0.30704454791611985,0.028268274573411727,-0.05474866026914221,-0.14325730923879848,-0.061549617808834056
168,0.1900248926209987,0.041835083321076084,-0.20454229415231062,0.3460956845690206,0.04530910856954648,-0.09736615159292045,-0.1405245465610587,0.012777061769271483
169,0.23729661118276044,-0.0037399362974877798,-0.18979503230510567,0.31622058386284957,0.0004432912161362042,-0.06175222345391868,-0.10881433990286234,-0.0819334560789488
170,0.23483683651350584,0.009104631725504955,-0.16919563275871008,0.2643120616463299,0.02338808778064109,-0.10026462412238167,-0.12794536799199518,0.11650256808753484
171,0.19955549088864397,-0.04004349125921848,-0.17881486917160733,0.15161059436401297,0.024823841792712964,-0.057123630926881865,-0.15434730230641047,-0.016744587876554584
172,0.22821511938391065,0.018388810284461012,-0.21032853621009226,0.24901612572728857,-0.003155844048241946,-0.09111341390870953,-0.09863693608568543,0.003372059012878922
173,0.2024660170736333,-0.028567672139599216,-0.16430143890286544,0.24424024319914905,-0.0027673262141373334,-0.04291350408053746,-0.16064719646987957,-0.004157533647753449
174,0.23978259208558633,0.042414499318213054,-0.20250256191937194,0.1200844258882041,0.06359291789585328,-0.10794208735366616,-0.12759652364652796,-0.045809278917789104
175,0.22770264058762302,-0.05273043046938121,-0.18983102599863907,0.2924091719328496,0.06022907569857811,-0.07675469549229554,-0.10561419232504143,-0.010230948049592691
