sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13,celltype_14,celltype_15,celltype_16,celltype_17,celltype_18,celltype_19
20,0.18026133538812678,0.2675070339595844,-0.04747937267735032,0.043418089212920154,0.018225765758172696,-0.3713056213090879,-0.12170617839278249,0.03476478322414839,0.09497148663136275,-0.11345969629739114,0.05193772545854377,-0.038203883052980864,0.11337810080873043,-0.14829982640962128,-0.009164940619155713,-0.1327581569151852,-0.08144260787625346,-0.0021524937291630803,-0.2596641170234638,-0.17009916164329447
21,0.08369995536492551,0.2286109185652121,-0.024372245872177047,0.0014422470731413983,0.06887885446083729,-0.2710963556195885,-0.04541112033254683,-0.2572942062331626,0.016058929584677535,-0.13082341836153075,0.06705203606673252,-0.23487754795527682,-0.02727774796039975,0.0468394368340302,-0.16409428767648654,-0.010739540198593007,-0.10775589384213553,-0.06843785010163207,0.07591842434044119,-0.1863377390239672
22,0.19280879393568437,0.2600189253842624,0.04913432826337217,-0.005196458366973841,-0.014000015590773468,-0.18413643454837353,0.062105695342177546,0.03930726771610198,0.08371543472449204,-0.035535542152926945,0.12397680366150607,-0.11170446513798003,0.08296627454298082,-0.12288296547230385,-0.015948258218909852,-0.06409813798328864,-0.06426703797540906,0.009801126519922834,0.028712051156499045,-0.09848248611569067
23,0.14013460190208496,0.2648841114787931,0.03929087200930335,-0.03517018122188682,0.05233905123773291,-0.1577537268324158,0.03811690280730494,-0.20457764920250748,-0.015383677023018374,-0.08443785767665046,0.11390181623360972,-0.20724047800810141,-0.15760635404903625,0.370399852041782,-0.06760548894033143,-0.014847167001551455,-0.06943536586874091,0.0033159237260511573,0.21481150707675603,-0.24962493998829074
24,0.09886758602024547,0.2576710471150759,0.03443440217758065,0.006283914790982437,0.037332833946745664,-0.14169033991754756,-0.002943277137015145,0.03606600793975842,0.10218409548768763,-0.027123576367010543,0.10531082333261457,-0.09818389931109214,0.13336120954752084,-0.41195369845220875,-0.027601816510053983,-0.1085857711189801,-0.05849726052864806,-0.023175538787284743,-0.009452173635175932,-0.17257574928483893
25,0.18696919866563633,0.24714768299278245,0.05390998152536022,0.09589377559209425,0.03224498435646434,-0.1209092587119685,0.021195371881566127,-0.018569376141133697,-0.0025254398194550207,-0.013697549393857443,0.10452940649293842,-0.1863881697011832,-0.29518917463120625,0.3573225877981582,-0.04089115783206684,0.009559461811493327,-0.09264346619811197,-0.021474963311366755,0.2918022753861287,-0.21027747270708808
26,0.15529877932376948,0.27866788839961243,0.008689478239685047,0.06291412007149234,0.01242265339680869,-0.09969450168035812,0.07602421018914339,-0.004277059368095086,0.037814555073875794,-0.03468560802995788,0.11430160495357808,-0.13740702199141247,-0.162785757051041,0.4113613664861224,0.06489392930793726,-0.028313167077350532,-0.08559723866340843,0.06576083378413579,0.25151097917416504,-0.16501843142430012
27,0.035248022229784855,0.28508176342123764,-0.013201523648119018,0.009475709073957764,0.04501820969558577,-0.1994622989430893,-0.09821441963228585,-0.025987033253911787,0.08850792503345097,-0.07517971227889815,0.09227548566621438,-0.06761222893497337,0.061150824929585484,-0.3427294574841901,-0.0052284609976605174,-0.03243376854773313,-0.0681396005687639,0.00905218673805314,0.10963744963186696,-0.10292580337527572
28,0.22925916204295668,0.27418875224879946,0.015242666350602674,0.015496596058669853,0.06904629601139843,-0.16843176330029622,0.1970401045047915,0.0436414826276492,0.04711641695501203,-0.03109793222053267,0.10663840807801263,-0.17500202222890907,-0.0060311494087737,0.16312196918195965,-0.07119942619267106,0.06268885995902612,0.008784206052334686,-0.009234276892856762,-0.0435410517504837,-0.1525431076093364
29,0.22251528363009657,0.2550439908511146,-0.013917357894172802,0.0684697282867187,0.03732145082380246,-0.18789341432449644,0.06894854724425707,-0.04765999596795558,-0.015559721627390407,-0.06531473126966444,0.06258712764813476,-0.103831967288126,0.016416157254450177,0.1719111225742904,-0.015376049531623224,0.054887776687871814,0.004449476028941574,0.061465630045825816,0.07014812549911928,-0.1281008546463762
30,0.22877813287743204,0.29980112456616087,0.04462905416726192,0.043411944995806036,0.04672990998935457,-0.08033363869688931,-0.09209348653669944,-0.07587012188620856,0.08871750563333144,-0.05186632021284177,0.1142382147049814,-0.1405942813125436,0.11074707411314244,-0.0033127885626873877,-0.029030189285368012,0.17928968195761721,-0.0039325468043171965,-0.01730707043216948,0.0011216324348848514,-0.16520303996447205
