sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13
44,-0.16597829125153304,0.03219612556165768,0.02667830945402853,0.021866230994740367,-0.01577736026650675,-0.005525426044609739,0.014461308760219026,-0.07231619464562501,0.02098349192061787,0.0028603667275722464,-0.000524928678625824,-0.026563488889047138,0.01713430272768909,0.02730560237152451
45,-0.13251933630585705,-0.002868529646360471,0.03535576936334259,0.02393126955469753,-0.011243866978135742,-0.023574792377523246,0.09129270013524937,0.141519897593998,0.05297525768388496,0.010579922659947135,0.00516527352335668,0.0009093427834700375,0.01120587208670424,0.057723684988872793
46,-0.13320270503715767,-0.004397552289309963,0.02184682131312099,0.01970737860270673,-0.009009186378967108,0.05973249621149465,0.04033153910259281,0.1041620479634334,-0.028741642499594534,0.007199016525444197,0.015459048547774,0.007728032784184656,0.01469136537150189,0.06326194552457624
47,-0.16354319980352244,0.020226159379062955,0.04081253598656843,0.0205688584244859,-0.02084717283141982,0.13422658831529558,-0.00716159449292421,0.2211354592041844,0.007189680192579014,-0.009690276828064495,-0.00728252060546165,-0.0004330699383889965,0.01469434151953894,0.021341724574447277
48,-0.12795582349282872,0.013129886925633383,0.041883814462060506,0.014750244752381443,-0.00661714973289537,-0.019003264341597076,-0.04443405643013204,-0.20730684254117165,0.00038631519732728784,0.01357357970991907,0.007316552810407951,-0.04655501745410353,0.020210014086079996,0.0037323986999239843
49,-0.15334627839995593,0.008093622589699888,0.04360018273469436,0.04145503651595034,-0.0059559050133297575,0.022524465525353605,-0.07219578920609211,0.17030697271052242,0.008087187321693171,0.027179259461150088,0.007833760646879608,0.0005072427663411196,0.027336656368646354,-0.0024046302037051995
50,-0.1451833070069473,0.024549427691489403,0.02235599127206565,0.0032474359907823775,-0.011189979718100356,0.18933461303643098,-0.019297316857948735,0.2534658235137544,0.06952120546504974,-0.0027236034267693614,-0.003366172432308264,0.0010790011827825077,0.012774288356552034,-0.012721609513410753
51,-0.1440547917904851,-0.0007887869515464754,0.03974324754356572,0.03177083843793707,-0.01661060023295777,0.06935103250405783,0.026162034042579652,0.0778791276758426,-0.021270963273765486,0.01794022457236013,0.010486043804301563,-0.025656970646811415,0.016432288024481094,-0.031120701003428723
52,-0.11807670513653065,-0.004042832851444377,0.04728447659224456,0.04423743343588107,0.0024183192062373,-0.013474293789269223,-0.0298162285095228,0.06973916838298286,0.04636516126206371,0.027714322934010306,0.029684782314772146,-0.016272290586522808,0.03698696886474291,0.005400512520136687
53,-0.1401322413149202,0.016449735411447706,0.05753605405327424,0.04541040493390664,0.003931898154949815,0.023779420848093022,0.006296987246226701,0.04692622272115137,0.044458947017073126,0.0408711944554831,0.03753786067616518,0.03316253284125994,0.05057264491627385,0.030887381487131448
54,-0.17164500463906504,-0.015390318838482976,0.03996126857124031,0.02465695933577361,0.003622201658957403,0.20578267525803168,-0.03931312139350576,0.06661988887926473,-0.15254388675840633,0.015154973704523308,0.01438353461558895,-0.013952294093801445,0.026329110151262075,0.007253711931927497
55,-0.2004661301165697,0.03257094611299523,0.02809655906474428,0.02008109398278668,-0.014564938395718876,0.00824320355611263,-0.0053701822650733646,0.0025591068887114714,0.06253429961514807,0.0041227558305331575,0.010605204538306335,-0.015396563674441019,0.009601783110696172,0.013746360132866928
56,-0.20308682137773224,0.019402660688357054,0.02531963452215237,0.015126822989011067,-0.013598580501597757,0.022882759479715256,-0.019795925959054148,-0.0681883517565689,0.11834088372689547,0.007758691780752016,0.012833198242073534,-0.0033888816205370604,0.012519531498348318,0.0245014042079811
