,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[8984],-0.075,0.058,-0.18,0.034,0.001,0.001,12829.0,6679.0,1.0
mu[8985],-0.034,0.05,-0.129,0.055,0.0,0.001,14503.0,6492.0,1.0
mu[8986],-0.015,0.066,-0.134,0.108,0.001,0.001,11741.0,7326.0,1.0
mu[8987],-0.103,0.048,-0.195,-0.014,0.0,0.001,14180.0,6197.0,1.0
mu[8988],-0.104,0.065,-0.226,0.023,0.001,0.001,11517.0,7231.0,1.0
mu[8989],0.002,0.044,-0.081,0.086,0.0,0.001,14812.0,5062.0,1.0
mu[8990],-0.05,0.044,-0.131,0.032,0.0,0.001,15454.0,5277.0,1.0
mu[8991],0.009,0.055,-0.085,0.121,0.0,0.001,13546.0,7410.0,1.0
mu[8992],-0.103,0.052,-0.201,-0.007,0.0,0.001,13836.0,5863.0,1.0
mu[8993],0.04,0.046,-0.046,0.126,0.0,0.001,13958.0,5949.0,1.0
mu[8994],-0.112,0.045,-0.195,-0.025,0.0,0.001,15900.0,5704.0,1.0
mu[8995],-0.127,0.051,-0.217,-0.021,0.0,0.001,13541.0,5808.0,1.0
mu[8996],-0.001,0.063,-0.121,0.115,0.001,0.001,11457.0,7599.0,1.0
mu[8997],-0.119,0.057,-0.226,-0.014,0.001,0.001,12334.0,6912.0,1.0
mu[8998],-0.142,0.053,-0.239,-0.041,0.0,0.001,12914.0,6053.0,1.0
mu[8999],-0.044,0.063,-0.159,0.074,0.001,0.001,11701.0,7529.0,1.0
mu[9000],-0.206,0.046,-0.296,-0.122,0.0,0.001,15800.0,6253.0,1.0
mu[9001],0.179,0.046,0.09,0.263,0.0,0.001,13750.0,5478.0,1.0
mu[9002],-0.055,0.048,-0.14,0.039,0.0,0.001,13548.0,6435.0,1.0
mu[9003],-0.049,0.053,-0.148,0.049,0.0,0.001,14411.0,6390.0,1.0
mu[9004],-0.138,0.045,-0.222,-0.055,0.0,0.001,16954.0,5770.0,1.0
mu[9005],-0.136,0.044,-0.219,-0.055,0.0,0.001,17820.0,5238.0,1.0
mu[9006],-0.101,0.045,-0.183,-0.015,0.0,0.001,15650.0,6711.0,1.0
mu[9007],-0.09,0.044,-0.17,-0.004,0.0,0.001,16104.0,6066.0,1.0
mu[9008],-0.238,0.052,-0.336,-0.139,0.0,0.001,13117.0,6552.0,1.0
mu[9009],-0.004,0.047,-0.094,0.083,0.0,0.001,14561.0,6776.0,1.0
mu[9010],-0.128,0.045,-0.211,-0.042,0.0,0.001,16235.0,5124.0,1.0
mu[9011],-0.158,0.045,-0.241,-0.073,0.0,0.001,15722.0,6048.0,1.0
mu[9012],-0.144,0.058,-0.251,-0.032,0.001,0.001,13003.0,7044.0,1.0
mu[9013],-0.103,0.046,-0.189,-0.016,0.0,0.001,15028.0,7055.0,1.0
mu[9014],-0.011,0.045,-0.093,0.073,0.0,0.001,15508.0,5904.0,1.0
mu[9015],0.033,0.065,-0.082,0.159,0.001,0.001,12611.0,7769.0,1.0
mu[9016],-0.167,0.049,-0.257,-0.075,0.0,0.001,14263.0,6080.0,1.0
mu[9017],-0.094,0.047,-0.181,-0.004,0.0,0.001,16163.0,5808.0,1.0
mu[9018],-0.012,0.044,-0.092,0.073,0.0,0.001,17803.0,5814.0,1.0
mu[9019],-0.166,0.071,-0.3,-0.032,0.001,0.001,10653.0,7503.0,1.0
mu[9020],-0.073,0.045,-0.157,0.013,0.0,0.001,17264.0,5853.0,1.0
mu[9021],-0.087,0.051,-0.184,0.008,0.0,0.001,15228.0,6445.0,1.0
mu[9022],-0.049,0.045,-0.131,0.038,0.0,0.001,17755.0,5317.0,1.0
mu[9023],-0.106,0.044,-0.191,-0.024,0.0,0.001,19493.0,5262.0,1.0
mu[9024],-0.175,0.048,-0.263,-0.081,0.0,0.001,16478.0,6112.0,1.0
mu[9025],-0.075,0.051,-0.169,0.021,0.0,0.001,14413.0,6202.0,1.0
mu[9026],-0.09,0.062,-0.205,0.024,0.001,0.001,11436.0,6408.0,1.0
mu[9027],-0.069,0.051,-0.164,0.027,0.0,0.001,14830.0,6386.0,1.0
mu[9028],-0.183,0.05,-0.275,-0.089,0.0,0.001,13698.0,7093.0,1.0
mu[9029],-0.143,0.143,-0.415,0.13,0.002,0.001,9061.0,7410.0,1.0
mu[9030],-0.041,0.046,-0.126,0.044,0.0,0.001,17927.0,6286.0,1.0
mu[9031],-0.125,0.044,-0.211,-0.045,0.0,0.001,19233.0,5434.0,1.0
mu[9032],0.074,0.044,-0.01,0.157,0.0,0.001,18695.0,5905.0,1.0
mu[9033],-0.121,0.045,-0.206,-0.04,0.0,0.001,16674.0,6516.0,1.0
mu[9034],-0.141,0.055,-0.245,-0.038,0.0,0.001,13274.0,6241.0,1.0
mu[9035],-0.139,0.062,-0.262,-0.029,0.001,0.001,12170.0,7107.0,1.0
mu[9036],-0.051,0.057,-0.152,0.062,0.001,0.001,12934.0,6682.0,1.0
mu[9037],-0.11,0.047,-0.199,-0.025,0.0,0.001,16701.0,5982.0,1.0
mu[9038],0.124,0.043,0.043,0.206,0.0,0.001,18184.0,6174.0,1.0
mu[9039],0.05,0.047,-0.037,0.14,0.0,0.001,15843.0,6033.0,1.0
mu[9040],-0.059,0.092,-0.227,0.12,0.001,0.001,9857.0,7635.0,1.0
mu[9041],-0.02,0.044,-0.101,0.064,0.0,0.001,19884.0,5910.0,1.0
mu[9042],-0.165,0.047,-0.258,-0.08,0.0,0.001,18004.0,6213.0,1.0
mu[9043],-0.124,0.057,-0.232,-0.019,0.0,0.001,13160.0,6868.0,1.0
mu[9044],-0.163,0.046,-0.252,-0.077,0.0,0.001,18606.0,5982.0,1.0
mu[9045],-0.123,0.044,-0.208,-0.041,0.0,0.001,18939.0,5961.0,1.0
mu[9046],0.071,0.045,-0.015,0.154,0.0,0.001,18146.0,4899.0,1.0
mu[9047],-0.173,0.06,-0.282,-0.056,0.001,0.001,12836.0,7094.0,1.0
mu[9048],-0.066,0.054,-0.17,0.033,0.0,0.001,12324.0,6255.0,1.0
mu[9049],-0.104,0.047,-0.192,-0.016,0.0,0.001,14006.0,5786.0,1.0
mu[9050],0.027,0.044,-0.053,0.112,0.0,0.001,18593.0,5864.0,1.0
mu[9051],-0.019,0.044,-0.104,0.063,0.0,0.001,17208.0,6030.0,1.0
mu[9052],0.007,0.051,-0.091,0.101,0.0,0.001,13823.0,6371.0,1.0
mu[9053],-0.052,0.045,-0.137,0.033,0.0,0.001,15342.0,5597.0,1.0
mu[9054],0.095,0.059,-0.018,0.205,0.001,0.001,11062.0,6635.0,1.0
mu[9055],-0.094,0.053,-0.192,0.009,0.0,0.001,13928.0,6157.0,1.0
mu[9056],0.264,0.043,0.182,0.344,0.0,0.001,17994.0,5771.0,1.0
mu[9057],-0.121,0.046,-0.206,-0.036,0.0,0.001,17505.0,6316.0,1.0
mu[9058],-0.173,0.069,-0.308,-0.046,0.001,0.001,11295.0,7653.0,1.0
mu[9059],-0.113,0.051,-0.212,-0.019,0.0,0.001,14401.0,6598.0,1.0
mu[9060],-0.12,0.049,-0.211,-0.026,0.0,0.001,13911.0,7231.0,1.0
mu[9061],-0.086,0.063,-0.206,0.03,0.001,0.001,11803.0,6764.0,1.0
mu[9062],0.063,0.089,-0.11,0.224,0.001,0.001,9753.0,7268.0,1.0
mu[9063],-0.085,0.048,-0.176,0.003,0.0,0.001,15662.0,5985.0,1.0
mu[9064],-0.108,0.044,-0.188,-0.021,0.0,0.001,16933.0,5664.0,1.0
mu[9065],-0.134,0.044,-0.214,-0.052,0.0,0.001,19696.0,6074.0,1.0
mu[9066],-0.143,0.045,-0.228,-0.06,0.0,0.001,16933.0,5620.0,1.0
mu[9067],-0.092,0.06,-0.205,0.02,0.001,0.001,11926.0,6901.0,1.0
mu[9068],-0.105,0.075,-0.248,0.034,0.001,0.001,10437.0,7360.0,1.0
mu[9069],-0.181,0.043,-0.266,-0.103,0.0,0.001,20593.0,5814.0,1.0
mu[9070],-0.084,0.044,-0.163,-0.001,0.0,0.001,20354.0,4995.0,1.0
mu[9071],0.273,0.044,0.192,0.357,0.0,0.001,18881.0,6339.0,1.0
mu[9072],-0.124,0.059,-0.238,-0.018,0.001,0.001,12671.0,6795.0,1.0
mu[9073],0.076,0.049,-0.011,0.175,0.0,0.001,14874.0,5738.0,1.0
mu[9074],-0.108,0.049,-0.198,-0.014,0.0,0.001,17664.0,6081.0,1.0
mu[9075],-0.13,0.047,-0.221,-0.047,0.0,0.001,16231.0,6024.0,1.0
mu[9076],-0.175,0.05,-0.269,-0.084,0.0,0.001,14736.0,6049.0,1.0
mu[9077],-0.215,0.049,-0.308,-0.125,0.0,0.001,14970.0,6847.0,1.0
mu[9078],-0.182,0.044,-0.265,-0.1,0.0,0.001,19705.0,5219.0,1.0
mu[9079],-0.121,0.053,-0.218,-0.022,0.0,0.001,14814.0,6568.0,1.0
mu[9080],-0.034,0.06,-0.151,0.074,0.001,0.001,11658.0,6238.0,1.0
mu[9081],-0.066,0.06,-0.182,0.043,0.001,0.001,12382.0,7207.0,1.0
mu[9082],-0.121,0.045,-0.204,-0.036,0.0,0.001,17229.0,6105.0,1.0
mu[9083],0.051,0.047,-0.037,0.137,0.0,0.001,18191.0,6006.0,1.0
mu[9084],-0.043,0.044,-0.126,0.039,0.0,0.001,18311.0,5984.0,1.0
mu[9085],0.081,0.048,-0.01,0.17,0.0,0.001,14920.0,6162.0,1.0
mu[9086],-0.056,0.044,-0.137,0.028,0.0,0.001,17853.0,6089.0,1.0
mu[9087],-0.223,0.045,-0.307,-0.138,0.0,0.001,16642.0,6055.0,1.0
mu[9088],0.008,0.06,-0.112,0.115,0.001,0.001,12830.0,7472.0,1.0
mu[9089],0.012,0.052,-0.086,0.107,0.0,0.001,14237.0,6866.0,1.0
mu[9090],-0.11,0.052,-0.203,-0.011,0.0,0.001,14392.0,6332.0,1.0
mu[9091],-0.097,0.043,-0.178,-0.019,0.0,0.001,19042.0,5500.0,1.0
mu[9092],-0.051,0.044,-0.133,0.03,0.0,0.001,20354.0,5328.0,1.0
mu[9093],-0.083,0.045,-0.168,0.001,0.0,0.001,18970.0,5773.0,1.0
mu[9094],-0.077,0.045,-0.16,0.011,0.0,0.001,18173.0,6158.0,1.0
mu[9095],-0.029,0.049,-0.121,0.06,0.0,0.001,16375.0,6322.0,1.0
mu[9096],-0.061,0.044,-0.143,0.025,0.0,0.001,20500.0,5677.0,1.0
mu[9097],-0.029,0.06,-0.146,0.08,0.001,0.001,12697.0,6757.0,1.0
mu[9098],0.013,0.052,-0.088,0.108,0.0,0.001,13063.0,5278.0,1.0
mu[9099],0.029,0.045,-0.056,0.113,0.0,0.001,16017.0,5884.0,1.0
mu[9100],-0.108,0.055,-0.213,-0.009,0.0,0.001,13314.0,6526.0,1.0
mu[9101],-0.124,0.052,-0.221,-0.028,0.0,0.001,14367.0,7148.0,1.0
mu[9102],-0.077,0.055,-0.177,0.027,0.0,0.001,13425.0,7182.0,1.0
mu[9103],-0.033,0.046,-0.121,0.052,0.0,0.001,16973.0,5968.0,1.0
mu[9104],0.146,0.046,0.064,0.237,0.0,0.001,18404.0,6317.0,1.0
mu[9105],0.297,0.044,0.215,0.381,0.0,0.001,15646.0,6169.0,1.0
mu[9106],0.044,0.046,-0.041,0.131,0.0,0.001,15359.0,6455.0,1.0
mu[9107],-0.017,0.06,-0.132,0.094,0.001,0.001,12084.0,6907.0,1.0
mu[9108],-0.022,0.06,-0.133,0.09,0.001,0.001,12103.0,6956.0,1.0
mu[9109],-0.106,0.092,-0.281,0.067,0.001,0.001,9743.0,7311.0,1.0
mu[9110],-0.096,0.045,-0.181,-0.01,0.0,0.001,17579.0,6034.0,1.0
mu[9111],-0.076,0.057,-0.179,0.038,0.001,0.001,12752.0,6561.0,1.0
mu[9112],-0.035,0.05,-0.124,0.063,0.0,0.001,13348.0,6033.0,1.0
mu[9113],-0.016,0.066,-0.136,0.109,0.001,0.001,11262.0,7017.0,1.0
mu[9114],-0.104,0.048,-0.195,-0.014,0.0,0.001,15595.0,6046.0,1.0
mu[9115],-0.103,0.065,-0.228,0.017,0.001,0.001,11534.0,6790.0,1.0
mu[9116],0.002,0.045,-0.08,0.087,0.0,0.001,18452.0,5483.0,1.0
mu[9117],-0.05,0.044,-0.135,0.032,0.0,0.001,16659.0,4991.0,1.0
mu[9118],0.009,0.054,-0.093,0.111,0.0,0.001,12515.0,6700.0,1.0
mu[9119],-0.103,0.052,-0.198,-0.003,0.0,0.001,14746.0,6657.0,1.0
mu[9120],0.04,0.046,-0.047,0.126,0.0,0.001,16647.0,6026.0,1.0
mu[9121],-0.112,0.044,-0.195,-0.03,0.0,0.001,17837.0,6181.0,1.0
mu[9122],-0.128,0.051,-0.225,-0.032,0.0,0.001,13486.0,6724.0,1.0
mu[9123],-0.002,0.063,-0.121,0.117,0.001,0.001,11239.0,7067.0,1.0
mu[9124],-0.119,0.057,-0.223,-0.01,0.001,0.001,12203.0,7335.0,1.0
mu[9125],-0.142,0.052,-0.242,-0.047,0.0,0.001,14254.0,6785.0,1.0
mu[9126],-0.045,0.063,-0.16,0.074,0.001,0.001,11796.0,7132.0,1.0
mu[9127],-0.206,0.047,-0.296,-0.119,0.0,0.001,17939.0,6199.0,1.0
mu[9128],0.179,0.046,0.092,0.265,0.0,0.001,17773.0,6177.0,1.0
mu[9129],-0.055,0.048,-0.143,0.038,0.0,0.001,14925.0,6241.0,1.0
mu[9130],-0.049,0.052,-0.147,0.048,0.0,0.001,14586.0,6545.0,1.0
mu[9131],-0.139,0.046,-0.224,-0.053,0.0,0.001,20556.0,5749.0,1.0
mu[9132],-0.136,0.044,-0.22,-0.054,0.0,0.001,18176.0,5033.0,1.0
mu[9133],-0.101,0.046,-0.187,-0.015,0.0,0.001,18024.0,5892.0,1.0
mu[9134],-0.09,0.044,-0.174,-0.006,0.0,0.001,17907.0,6082.0,1.0
mu[9135],-0.237,0.053,-0.333,-0.137,0.0,0.001,14247.0,6364.0,1.0
mu[9136],-0.005,0.047,-0.09,0.086,0.0,0.001,15916.0,5235.0,1.0
mu[9137],-0.129,0.044,-0.211,-0.045,0.0,0.001,18633.0,5766.0,1.0
mu[9138],-0.158,0.045,-0.247,-0.079,0.0,0.001,15551.0,6589.0,1.0
mu[9139],-0.145,0.059,-0.252,-0.031,0.001,0.001,13030.0,6982.0,1.0
mu[9140],-0.103,0.047,-0.189,-0.013,0.0,0.001,15689.0,6438.0,1.0
mu[9141],-0.011,0.045,-0.092,0.077,0.0,0.001,17254.0,5429.0,1.0
mu[9142],0.032,0.064,-0.087,0.153,0.001,0.001,11058.0,7091.0,1.0
mu[9143],-0.168,0.048,-0.258,-0.077,0.0,0.001,16467.0,6139.0,1.0
mu[9144],-0.043,0.048,-0.132,0.045,0.0,0.001,16622.0,6389.0,1.0
mu[9145],0.017,0.044,-0.062,0.104,0.0,0.001,18077.0,6257.0,1.0
mu[9146],-0.027,0.077,-0.177,0.112,0.001,0.001,10613.0,6253.0,1.0
mu[9147],-0.087,0.047,-0.173,0.005,0.0,0.001,16530.0,6565.0,1.0
mu[9148],-0.125,0.052,-0.218,-0.025,0.0,0.001,14408.0,5719.0,1.0
mu[9149],-0.012,0.045,-0.094,0.073,0.0,0.001,17094.0,6117.0,1.0
mu[9150],-0.104,0.044,-0.187,-0.022,0.0,0.001,17768.0,5998.0,1.0
mu[9151],-0.119,0.049,-0.211,-0.027,0.0,0.001,16488.0,6451.0,1.0
mu[9152],-0.116,0.052,-0.21,-0.014,0.0,0.001,14055.0,6856.0,1.0
mu[9153],-0.169,0.066,-0.29,-0.04,0.001,0.001,11333.0,6375.0,1.0
mu[9154],0.005,0.053,-0.094,0.104,0.0,0.001,14054.0,7138.0,1.0
mu[9155],-0.114,0.052,-0.208,-0.014,0.0,0.001,15035.0,6708.0,1.0
mu[9156],0.17,0.157,-0.118,0.477,0.002,0.002,8611.0,5760.0,1.0
mu[9157],0.005,0.047,-0.082,0.095,0.0,0.001,17022.0,6169.0,1.0
mu[9158],-0.121,0.044,-0.205,-0.04,0.0,0.001,20698.0,5595.0,1.0
mu[9159],0.098,0.043,0.018,0.181,0.0,0.001,21072.0,5556.0,1.0
mu[9160],-0.084,0.046,-0.171,0.002,0.0,0.001,16687.0,5860.0,1.0
mu[9161],-0.201,0.058,-0.309,-0.088,0.001,0.001,12106.0,6669.0,1.0
mu[9162],-0.027,0.066,-0.148,0.101,0.001,0.001,11121.0,6541.0,1.0
mu[9163],-0.114,0.059,-0.224,-0.002,0.001,0.001,12746.0,6697.0,1.0
mu[9164],-0.06,0.047,-0.154,0.026,0.0,0.001,14810.0,6129.0,1.0
mu[9165],0.153,0.044,0.073,0.237,0.0,0.001,18656.0,5904.0,1.0
mu[9166],0.099,0.047,0.013,0.189,0.0,0.001,15215.0,6122.0,1.0
mu[9167],0.134,0.1,-0.051,0.327,0.001,0.001,9178.0,5932.0,1.0
mu[9168],-0.004,0.044,-0.085,0.079,0.0,0.001,18719.0,5599.0,1.0
mu[9169],-0.118,0.047,-0.209,-0.033,0.0,0.001,15980.0,6703.0,1.0
mu[9170],-0.033,0.059,-0.14,0.08,0.001,0.001,11871.0,7061.0,1.0
mu[9171],-0.116,0.047,-0.205,-0.029,0.0,0.001,17930.0,5831.0,1.0
mu[9172],-0.092,0.044,-0.177,-0.012,0.0,0.001,19885.0,5975.0,1.0
mu[9173],0.077,0.045,-0.012,0.158,0.0,0.001,18627.0,5695.0,1.0
mu[9174],-0.067,0.064,-0.188,0.051,0.001,0.001,11449.0,6982.0,1.0
mu[9175],-0.115,0.054,-0.219,-0.015,0.0,0.001,12255.0,7095.0,1.0
mu[9176],-0.125,0.048,-0.221,-0.036,0.0,0.001,15271.0,5854.0,1.0
mu[9177],0.047,0.045,-0.034,0.133,0.0,0.001,19269.0,5927.0,1.0
mu[9178],0.004,0.044,-0.079,0.085,0.0,0.001,18572.0,6221.0,1.0
mu[9179],-0.034,0.052,-0.131,0.064,0.0,0.001,14183.0,7092.0,1.0
mu[9180],-0.063,0.045,-0.151,0.019,0.0,0.001,15677.0,5851.0,1.0
mu[9181],0.02,0.063,-0.101,0.136,0.001,0.001,11794.0,7152.0,1.0
mu[9182],-0.144,0.054,-0.241,-0.037,0.0,0.001,13716.0,6595.0,1.0
mu[9183],0.292,0.044,0.21,0.373,0.0,0.001,18520.0,5953.0,1.0
mu[9184],-0.074,0.047,-0.163,0.013,0.0,0.001,18532.0,6170.0,1.0
mu[9185],-0.043,0.073,-0.179,0.094,0.001,0.001,10923.0,6312.0,1.0
mu[9186],-0.155,0.053,-0.258,-0.06,0.0,0.001,13603.0,6349.0,1.0
mu[9187],-0.051,0.052,-0.148,0.047,0.0,0.001,14437.0,6427.0,1.0
mu[9188],-0.172,0.068,-0.297,-0.045,0.001,0.001,11164.0,6579.0,1.0
mu[9189],0.245,0.096,0.065,0.425,0.001,0.001,9652.0,6433.0,1.0
mu[9190],-0.029,0.048,-0.12,0.062,0.0,0.001,15776.0,6289.0,1.0
mu[9191],-0.086,0.044,-0.172,-0.007,0.0,0.001,18417.0,5601.0,1.0
mu[9192],-0.126,0.044,-0.207,-0.044,0.0,0.001,20207.0,6352.0,1.0
mu[9193],-0.157,0.046,-0.24,-0.067,0.0,0.001,18244.0,6259.0,1.0
mu[9194],-0.167,0.064,-0.29,-0.051,0.001,0.001,11658.0,6882.0,1.0
mu[9195],0.043,0.08,-0.103,0.201,0.001,0.001,10898.0,6272.0,1.0
mu[9196],-0.165,0.045,-0.251,-0.083,0.0,0.001,20645.0,5471.0,1.0
mu[9197],-0.069,0.044,-0.153,0.014,0.0,0.001,19783.0,5359.0,1.0
mu[9198],0.289,0.044,0.208,0.375,0.0,0.001,18475.0,5812.0,1.0
mu[9199],-0.195,0.062,-0.313,-0.079,0.001,0.001,11955.0,6603.0,1.0
mu[9200],0.049,0.05,-0.045,0.142,0.0,0.001,15327.0,6152.0,1.0
mu[9201],-0.053,0.049,-0.142,0.04,0.0,0.001,17101.0,6432.0,1.0
mu[9202],-0.151,0.048,-0.237,-0.057,0.0,0.001,16238.0,6031.0,1.0
mu[9203],-0.211,0.051,-0.305,-0.112,0.0,0.001,15214.0,6162.0,1.0
mu[9204],-0.151,0.051,-0.247,-0.059,0.0,0.001,15172.0,6729.0,1.0
mu[9205],-0.182,0.045,-0.263,-0.095,0.0,0.001,20707.0,5645.0,1.0
mu[9206],-0.044,0.054,-0.143,0.06,0.0,0.001,13059.0,6854.0,1.0
mu[9207],-0.11,0.064,-0.227,0.011,0.001,0.001,11648.0,6294.0,1.0
mu[9208],0.039,0.063,-0.073,0.164,0.001,0.001,11067.0,6691.0,1.0
mu[9209],-0.078,0.045,-0.16,0.01,0.0,0.001,17195.0,6544.0,1.0
mu[9210],0.097,0.047,0.013,0.19,0.0,0.001,17419.0,5747.0,1.0
mu[9211],-0.043,0.045,-0.126,0.042,0.0,0.001,18455.0,5741.0,1.0
mu[9212],0.141,0.05,0.048,0.235,0.0,0.001,14514.0,5830.0,1.0
mu[9213],-0.055,0.045,-0.136,0.03,0.0,0.001,18209.0,5375.0,1.0
mu[9214],-0.178,0.046,-0.264,-0.092,0.0,0.001,16940.0,6170.0,1.0
mu[9215],0.114,0.063,-0.003,0.234,0.001,0.001,11705.0,6778.0,1.0
mu[9216],-0.032,0.053,-0.125,0.076,0.0,0.001,14372.0,6420.0,1.0
mu[9217],-0.154,0.052,-0.251,-0.054,0.0,0.001,12944.0,6633.0,1.0
mu[9218],-0.082,0.043,-0.159,0.001,0.0,0.001,19142.0,5877.0,1.0
mu[9219],-0.04,0.045,-0.121,0.048,0.0,0.001,21111.0,5514.0,1.0
mu[9220],-0.046,0.045,-0.134,0.037,0.0,0.001,17503.0,5783.0,1.0
mu[9221],-0.04,0.045,-0.124,0.045,0.0,0.001,18079.0,6142.0,1.0
mu[9222],-0.058,0.05,-0.149,0.038,0.0,0.001,16136.0,5875.0,1.0
mu[9223],-0.04,0.044,-0.125,0.04,0.0,0.001,18730.0,5682.0,1.0
mu[9224],-0.104,0.064,-0.223,0.017,0.001,0.001,11839.0,6216.0,1.0
mu[9225],-0.031,0.053,-0.133,0.066,0.0,0.001,13445.0,6333.0,1.0
mu[9226],0.03,0.045,-0.056,0.114,0.0,0.001,18203.0,5641.0,1.0
mu[9227],-0.166,0.057,-0.271,-0.055,0.001,0.001,12945.0,6624.0,1.0
mu[9228],-0.049,0.053,-0.147,0.054,0.0,0.001,14018.0,6974.0,1.0
mu[9229],0.014,0.058,-0.093,0.126,0.001,0.001,12705.0,6462.0,1.0
mu[9230],-0.05,0.047,-0.144,0.033,0.0,0.001,17682.0,5189.0,1.0
mu[9231],0.132,0.047,0.048,0.223,0.0,0.001,17198.0,5905.0,1.0
mu[9232],0.327,0.045,0.241,0.411,0.0,0.001,16096.0,6511.0,1.0
mu[9233],0.089,0.046,-0.0,0.173,0.0,0.001,15094.0,6245.0,1.0
mu[9234],-0.091,0.063,-0.209,0.027,0.001,0.001,11784.0,6775.0,1.0
mu[9235],-0.093,0.062,-0.207,0.023,0.001,0.001,11688.0,6536.0,1.0
mu[9236],0.086,0.1,-0.103,0.275,0.001,0.001,9574.0,6246.0,1.0
mu[9237],-0.05,0.047,-0.139,0.037,0.0,0.001,17628.0,6227.0,1.0
mu[9238],-0.139,0.059,-0.253,-0.03,0.001,0.001,11776.0,7082.0,1.0
mu[9239],-0.07,0.051,-0.166,0.024,0.0,0.001,15056.0,6613.0,1.0
mu[9240],-0.109,0.069,-0.233,0.026,0.001,0.001,10678.0,6764.0,1.0
mu[9241],-0.133,0.049,-0.226,-0.043,0.0,0.001,15357.0,5754.0,1.0
mu[9242],0.018,0.07,-0.113,0.15,0.001,0.001,11268.0,6691.0,1.0
mu[9243],0.027,0.043,-0.054,0.107,0.0,0.001,18314.0,6006.0,1.0
mu[9244],-0.039,0.044,-0.123,0.042,0.0,0.001,17197.0,5288.0,1.0
mu[9245],-0.047,0.056,-0.151,0.061,0.001,0.001,12490.0,6966.0,1.0
mu[9246],-0.029,0.053,-0.127,0.074,0.0,0.001,14084.0,6379.0,1.0
mu[9247],0.085,0.046,-0.003,0.171,0.0,0.001,17823.0,6605.0,1.0
mu[9248],-0.081,0.045,-0.165,0.002,0.0,0.001,18582.0,6620.0,1.0
mu[9249],-0.172,0.053,-0.27,-0.069,0.0,0.001,12914.0,6407.0,1.0
mu[9250],-0.09,0.067,-0.214,0.039,0.001,0.001,10967.0,7067.0,1.0
mu[9251],-0.185,0.06,-0.297,-0.072,0.001,0.001,12722.0,6580.0,1.0
mu[9252],-0.065,0.054,-0.164,0.039,0.0,0.001,13856.0,6906.0,1.0
mu[9253],-0.129,0.066,-0.257,-0.009,0.001,0.001,10940.0,6807.0,1.0
mu[9254],-0.222,0.047,-0.307,-0.134,0.0,0.001,17275.0,5444.0,1.0
mu[9255],0.223,0.046,0.136,0.308,0.0,0.001,17035.0,6167.0,1.0
mu[9256],-0.085,0.049,-0.179,0.005,0.0,0.001,14841.0,6253.0,1.0
mu[9257],-0.094,0.053,-0.196,0.003,0.0,0.001,14658.0,6840.0,1.0
mu[9258],-0.138,0.045,-0.222,-0.052,0.0,0.001,18146.0,5735.0,1.0
mu[9259],-0.121,0.044,-0.209,-0.043,0.0,0.001,20837.0,5768.0,1.0
mu[9260],-0.116,0.047,-0.201,-0.024,0.0,0.001,17910.0,6076.0,1.0
mu[9261],-0.089,0.045,-0.175,-0.004,0.0,0.001,18816.0,5548.0,1.0
mu[9262],-0.162,0.054,-0.262,-0.058,0.0,0.001,13440.0,6557.0,1.0
mu[9263],-0.029,0.048,-0.117,0.062,0.0,0.001,15669.0,6243.0,1.0
mu[9264],-0.13,0.044,-0.212,-0.045,0.0,0.001,18439.0,6216.0,1.0
mu[9265],-0.118,0.046,-0.198,-0.027,0.0,0.001,17273.0,6234.0,1.0
mu[9266],-0.213,0.061,-0.335,-0.104,0.001,0.001,11562.0,6429.0,1.0
mu[9267],-0.122,0.048,-0.213,-0.035,0.0,0.001,15653.0,5838.0,1.0
mu[9268],-0.02,0.045,-0.105,0.063,0.0,0.001,17625.0,6117.0,1.0
mu[9269],-0.057,0.068,-0.183,0.073,0.001,0.001,11146.0,6726.0,1.0
mu[9270],-0.197,0.05,-0.287,-0.101,0.0,0.001,15498.0,6306.0,1.0
mu[9271],-0.047,0.047,-0.134,0.042,0.0,0.001,16706.0,5746.0,1.0
mu[9272],0.027,0.043,-0.052,0.11,0.0,0.001,17743.0,5669.0,1.0
mu[9273],-0.087,0.073,-0.222,0.056,0.001,0.001,10811.0,7244.0,1.0
mu[9274],-0.049,0.046,-0.134,0.036,0.0,0.001,14823.0,6222.0,1.0
mu[9275],-0.072,0.05,-0.168,0.021,0.0,0.001,12132.0,6203.0,1.0
mu[9276],-0.007,0.045,-0.094,0.075,0.0,0.001,17184.0,5815.0,1.0
mu[9277],-0.077,0.044,-0.159,0.009,0.0,0.001,15700.0,5653.0,1.0
mu[9278],-0.126,0.048,-0.219,-0.039,0.0,0.001,15752.0,6718.0,1.0
mu[9279],-0.062,0.051,-0.154,0.036,0.0,0.001,11759.0,5892.0,1.0
mu[9280],-0.09,0.062,-0.212,0.023,0.001,0.001,9980.0,7019.0,1.0
mu[9281],-0.014,0.052,-0.108,0.085,0.0,0.001,14944.0,6617.0,1.0
mu[9282],-0.129,0.05,-0.221,-0.033,0.0,0.001,14642.0,7332.0,1.0
mu[9283],-0.0,0.146,-0.283,0.266,0.002,0.001,8741.0,6969.0,1.0
mu[9284],0.004,0.046,-0.082,0.09,0.0,0.001,15402.0,6015.0,1.0
mu[9285],-0.095,0.044,-0.176,-0.012,0.0,0.001,16880.0,5557.0,1.0
