,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu[1782],-0.006,0.062,-0.119,0.112,0.0,0.001,16269.0,6116.0,1.0
mu[1783],-0.019,0.056,-0.123,0.087,0.0,0.001,17544.0,5325.0,1.0
mu[1784],-0.013,0.055,-0.12,0.086,0.0,0.001,18578.0,5413.0,1.0
mu[1785],-0.023,0.059,-0.132,0.091,0.0,0.001,16074.0,5598.0,1.0
mu[1786],-0.005,0.063,-0.121,0.113,0.0,0.001,16073.0,6192.0,1.0
mu[1787],0.002,0.075,-0.137,0.146,0.001,0.001,13992.0,6483.0,1.0
mu[1788],-0.026,0.064,-0.145,0.092,0.001,0.001,14790.0,5640.0,1.0
mu[1789],-0.025,0.062,-0.144,0.089,0.001,0.001,15068.0,5602.0,1.0
mu[1790],-0.07,0.175,-0.365,0.294,0.002,0.002,10037.0,6572.0,1.0
mu[1791],-0.021,0.057,-0.128,0.088,0.0,0.001,16935.0,5469.0,1.0
mu[1792],-0.013,0.055,-0.119,0.087,0.0,0.001,18640.0,5460.0,1.0
mu[1793],-0.017,0.055,-0.119,0.088,0.0,0.001,18385.0,5573.0,1.0
mu[1794],-0.019,0.056,-0.123,0.087,0.0,0.001,17519.0,5534.0,1.0
mu[1795],-0.002,0.069,-0.131,0.125,0.001,0.001,14902.0,6623.0,1.0
mu[1796],-0.033,0.077,-0.184,0.102,0.001,0.001,12789.0,6280.0,1.0
mu[1797],-0.001,0.069,-0.131,0.128,0.001,0.001,14755.0,6633.0,1.0
mu[1798],-0.022,0.058,-0.134,0.084,0.0,0.001,16650.0,5661.0,1.0
mu[1799],-0.018,0.055,-0.12,0.087,0.0,0.001,18100.0,5433.0,1.0
mu[1800],-0.022,0.058,-0.134,0.084,0.0,0.001,16659.0,5603.0,1.0
mu[1801],-0.048,0.113,-0.258,0.163,0.001,0.001,10902.0,6415.0,1.0
mu[1802],-0.016,0.054,-0.119,0.086,0.0,0.001,18594.0,5531.0,1.0
mu[1803],-0.021,0.057,-0.126,0.091,0.0,0.001,16777.0,5467.0,1.0
mu[1804],-0.029,0.069,-0.159,0.099,0.001,0.001,13716.0,6080.0,1.0
mu[1805],-0.021,0.057,-0.128,0.089,0.0,0.001,16840.0,5487.0,1.0
mu[1806],-0.018,0.055,-0.12,0.088,0.0,0.001,17949.0,5216.0,1.0
mu[1807],-0.014,0.055,-0.117,0.089,0.0,0.001,18673.0,5442.0,1.0
mu[1808],-0.032,0.075,-0.173,0.106,0.001,0.001,13015.0,6178.0,1.0
mu[1809],-0.004,0.065,-0.13,0.113,0.001,0.001,15519.0,6404.0,1.0
mu[1810],-0.009,0.058,-0.114,0.103,0.0,0.001,17429.0,5665.0,1.0
mu[1811],-0.016,0.055,-0.118,0.087,0.0,0.001,18483.0,5619.0,1.0
mu[1812],-0.017,0.055,-0.119,0.087,0.0,0.001,18412.0,5573.0,1.0
mu[1813],-0.005,0.063,-0.121,0.113,0.0,0.001,16062.0,6192.0,1.0
mu[1814],-0.011,0.056,-0.114,0.096,0.0,0.001,18098.0,5552.0,1.0
mu[1815],0.001,0.074,-0.138,0.137,0.001,0.001,14199.0,6722.0,1.0
mu[1816],-0.004,0.065,-0.13,0.114,0.001,0.001,15481.0,6429.0,1.0
mu[1817],-0.018,0.055,-0.12,0.087,0.0,0.001,18109.0,5433.0,1.0
mu[1818],-0.021,0.057,-0.128,0.088,0.0,0.001,16863.0,5432.0,1.0
mu[1819],-0.036,0.084,-0.197,0.118,0.001,0.001,12165.0,6312.0,1.0
mu[1820],-0.005,0.063,-0.121,0.114,0.0,0.001,15992.0,6296.0,1.0
mu[1821],-0.025,0.062,-0.144,0.089,0.001,0.001,15125.0,5601.0,1.0
mu[1822],0.003,0.078,-0.143,0.15,0.001,0.001,13732.0,6649.0,1.0
mu[1823],-0.046,0.108,-0.239,0.163,0.001,0.001,11055.0,6414.0,1.0
mu[1824],-0.023,0.059,-0.134,0.089,0.0,0.001,16106.0,5598.0,1.0
mu[1825],-0.017,0.055,-0.119,0.087,0.0,0.001,18428.0,5600.0,1.0
mu[1826],-0.014,0.055,-0.117,0.089,0.0,0.001,18686.0,5567.0,1.0
mu[1827],-0.01,0.057,-0.115,0.096,0.0,0.001,17929.0,5842.0,1.0
mu[1828],0.001,0.074,-0.138,0.14,0.001,0.001,14148.0,6722.0,1.0
mu[1829],-0.04,0.092,-0.218,0.126,0.001,0.001,11730.0,6135.0,1.0
mu[1830],-0.016,0.054,-0.119,0.086,0.0,0.001,18601.0,5530.0,1.0
mu[1831],-0.015,0.054,-0.119,0.085,0.0,0.001,18608.0,5472.0,1.0
mu[1832],-0.016,0.054,-0.119,0.086,0.0,0.001,18601.0,5530.0,1.0
mu[1833],0.0,0.072,-0.135,0.136,0.001,0.001,14332.0,6741.0,1.0
mu[1834],-0.008,0.059,-0.118,0.103,0.0,0.001,17018.0,5792.0,1.0
mu[1835],-0.023,0.059,-0.133,0.089,0.0,0.001,16203.0,5682.0,1.0
mu[1836],-0.009,0.058,-0.114,0.101,0.0,0.001,17491.0,5667.0,1.0
mu[1837],-0.006,0.061,-0.12,0.108,0.0,0.001,16404.0,6035.0,1.0
mu[1838],-0.024,0.061,-0.14,0.088,0.0,0.001,15480.0,5685.0,1.0
mu[1839],-0.013,0.055,-0.119,0.088,0.0,0.001,18534.0,5472.0,1.0
mu[1840],-0.027,0.065,-0.151,0.09,0.001,0.001,14522.0,5791.0,1.0
mu[1841],0.001,0.074,-0.141,0.137,0.001,0.001,14126.0,6722.0,1.0
mu[1842],-0.032,0.074,-0.172,0.104,0.001,0.001,13092.0,6178.0,1.0
mu[1843],-0.02,0.057,-0.126,0.087,0.0,0.001,17156.0,5470.0,1.0
mu[1844],-0.021,0.057,-0.124,0.092,0.0,0.001,16931.0,5450.0,1.0
mu[1845],-0.013,0.055,-0.12,0.087,0.0,0.001,18565.0,5502.0,1.0
mu[1846],-0.024,0.06,-0.14,0.086,0.0,0.001,15757.0,5661.0,1.0
mu[1847],-0.013,0.055,-0.12,0.087,0.0,0.001,18565.0,5502.0,1.0
mu[1848],-0.021,0.057,-0.124,0.092,0.0,0.001,16931.0,5450.0,1.0
mu[1849],-0.032,0.074,-0.172,0.105,0.001,0.001,13038.0,6178.0,1.0
mu[1850],-0.005,0.064,-0.127,0.111,0.001,0.001,15845.0,6337.0,1.0
mu[1851],-0.005,0.064,-0.127,0.111,0.001,0.001,15845.0,6337.0,1.0
mu[1852],-0.016,0.054,-0.12,0.085,0.0,0.001,18602.0,5552.0,1.0
mu[1853],-0.015,0.055,-0.118,0.087,0.0,0.001,18672.0,5513.0,1.0
mu[1854],-0.019,0.056,-0.123,0.087,0.0,0.001,17565.0,5284.0,1.0
mu[1855],-0.019,0.056,-0.123,0.087,0.0,0.001,17544.0,5325.0,1.0
mu[1856],-0.007,0.06,-0.12,0.103,0.0,0.001,16862.0,5775.0,1.0
mu[1857],-0.016,0.055,-0.118,0.087,0.0,0.001,18466.0,5635.0,1.0
mu[1858],0.001,0.074,-0.138,0.137,0.001,0.001,14199.0,6722.0,1.0
mu[1859],-0.005,0.064,-0.127,0.111,0.001,0.001,15845.0,6337.0,1.0
mu[1860],-0.013,0.055,-0.12,0.087,0.0,0.001,18565.0,5502.0,1.0
mu[1861],-0.002,0.068,-0.131,0.122,0.001,0.001,15067.0,6608.0,1.0
mu[1862],-0.026,0.064,-0.144,0.095,0.001,0.001,14645.0,5726.0,1.0
mu[1863],-0.029,0.069,-0.158,0.098,0.001,0.001,13758.0,6031.0,1.0
mu[1864],-0.01,0.057,-0.113,0.099,0.0,0.001,17740.0,5796.0,1.0
mu[1865],-0.01,0.057,-0.115,0.096,0.0,0.001,17908.0,5840.0,1.0
mu[1866],-0.018,0.055,-0.12,0.088,0.0,0.001,17968.0,5268.0,1.0
mu[1867],-0.021,0.057,-0.124,0.092,0.0,0.001,16931.0,5450.0,1.0
mu[1868],0.001,0.074,-0.138,0.137,0.001,0.001,14199.0,6722.0,1.0
mu[1869],0.0,0.072,-0.135,0.136,0.001,0.001,14332.0,6741.0,1.0
mu[1870],-0.048,0.112,-0.258,0.161,0.001,0.001,10914.0,6415.0,1.0
mu[1871],-0.021,0.057,-0.124,0.092,0.0,0.001,16931.0,5450.0,1.0
mu[1872],-0.001,0.07,-0.132,0.129,0.001,0.001,14708.0,6723.0,1.0
mu[1873],-0.006,0.061,-0.121,0.107,0.0,0.001,16453.0,6019.0,1.0
mu[1874],0.004,0.081,-0.155,0.149,0.001,0.001,13457.0,6707.0,1.0
mu[1875],-0.007,0.06,-0.12,0.103,0.0,0.001,16862.0,5775.0,1.0
mu[1876],-0.035,0.08,-0.186,0.113,0.001,0.001,12463.0,6259.0,1.0
mu[1877],-0.017,0.055,-0.118,0.089,0.0,0.001,18281.0,5448.0,1.0
mu[1878],-0.015,0.055,-0.117,0.088,0.0,0.001,18683.0,5532.0,1.0
mu[1879],-0.002,0.067,-0.131,0.121,0.001,0.001,15138.0,6622.0,1.0
mu[1880],-0.026,0.064,-0.146,0.092,0.001,0.001,14763.0,5683.0,1.0
mu[1881],-0.021,0.057,-0.124,0.092,0.0,0.001,16931.0,5450.0,1.0
mu[1882],-0.018,0.055,-0.12,0.088,0.0,0.001,17968.0,5268.0,1.0
mu[1883],-0.005,0.064,-0.127,0.111,0.001,0.001,15845.0,6337.0,1.0
mu[1884],0.003,0.079,-0.152,0.144,0.001,0.001,13649.0,6617.0,1.0
mu[1885],-0.001,0.07,-0.132,0.131,0.001,0.001,14592.0,6712.0,1.0
mu[1886],-0.027,0.065,-0.145,0.095,0.001,0.001,14534.0,5791.0,1.0
mu[1887],0.003,0.077,-0.139,0.151,0.001,0.001,13803.0,6650.0,1.0
mu[1888],-0.01,0.057,-0.114,0.098,0.0,0.001,17791.0,5795.0,1.0
mu[1889],-0.021,0.057,-0.125,0.089,0.0,0.001,17044.0,5511.0,1.0
mu[1890],-0.007,0.06,-0.12,0.103,0.0,0.001,16862.0,5775.0,1.0
mu[1891],-0.005,0.064,-0.127,0.111,0.001,0.001,15845.0,6337.0,1.0
mu[1892],-0.013,0.055,-0.12,0.087,0.0,0.001,18565.0,5502.0,1.0
mu[1893],-0.016,0.054,-0.12,0.085,0.0,0.001,18602.0,5552.0,1.0
mu[1894],-0.01,0.057,-0.115,0.096,0.0,0.001,17908.0,5840.0,1.0
mu[1895],-0.013,0.055,-0.12,0.087,0.0,0.001,18565.0,5502.0,1.0
mu[1896],-0.026,0.064,-0.144,0.095,0.001,0.001,14645.0,5726.0,1.0
mu[1897],-0.008,0.058,-0.114,0.104,0.0,0.001,17261.0,5866.0,1.0
mu[1898],-0.012,0.055,-0.119,0.088,0.0,0.001,18514.0,5532.0,1.0
mu[1899],-0.02,0.056,-0.126,0.086,0.0,0.001,17285.0,5480.0,1.0
mu[1900],-0.0,0.071,-0.133,0.133,0.001,0.001,14466.0,6802.0,1.0
mu[1901],-0.009,0.058,-0.113,0.101,0.0,0.001,17571.0,5661.0,1.0
mu[1902],-0.011,0.056,-0.116,0.094,0.0,0.001,18228.0,5730.0,1.0
mu[1903],0.004,0.079,-0.151,0.147,0.001,0.001,13591.0,6646.0,1.0
mu[1904],-0.007,0.06,-0.12,0.103,0.0,0.001,16862.0,5775.0,1.0
mu[1905],-0.018,0.057,-0.125,0.089,0.0,0.001,14791.0,6072.0,1.0
mu[1906],-0.014,0.054,-0.121,0.082,0.0,0.001,15665.0,5267.0,1.0
mu[1907],-0.035,0.086,-0.192,0.135,0.001,0.001,12261.0,7344.0,1.0
mu[1908],-0.006,0.056,-0.112,0.094,0.0,0.001,13718.0,6130.0,1.0
mu[1909],-0.001,0.061,-0.113,0.111,0.001,0.001,12816.0,6372.0,1.0
mu[1910],-0.016,0.055,-0.115,0.09,0.0,0.001,15084.0,5703.0,1.0
mu[1911],-0.009,0.054,-0.111,0.09,0.0,0.001,14774.0,5930.0,1.0
mu[1912],-0.019,0.058,-0.128,0.091,0.0,0.001,14611.0,6170.0,1.0
mu[1913],-0.001,0.062,-0.114,0.112,0.001,0.001,12716.0,6456.0,1.0
mu[1914],0.007,0.074,-0.134,0.14,0.001,0.001,11799.0,6874.0,1.0
mu[1915],-0.023,0.062,-0.142,0.093,0.001,0.001,14068.0,6349.0,1.0
mu[1916],-0.022,0.061,-0.14,0.091,0.001,0.001,14201.0,6431.0,1.0
mu[1917],-0.069,0.169,-0.381,0.267,0.002,0.002,10936.0,7122.0,1.0
mu[1918],-0.017,0.056,-0.117,0.093,0.0,0.001,14929.0,6160.0,1.0
mu[1919],-0.009,0.054,-0.111,0.09,0.0,0.001,15006.0,5815.0,1.0
mu[1920],-0.013,0.054,-0.115,0.086,0.0,0.001,15635.0,5410.0,1.0
mu[1921],-0.016,0.055,-0.116,0.09,0.0,0.001,15079.0,5836.0,1.0
mu[1922],0.003,0.067,-0.126,0.122,0.001,0.001,12149.0,6812.0,1.0
mu[1923],-0.03,0.075,-0.172,0.111,0.001,0.001,12896.0,7134.0,1.0
mu[1924],0.003,0.068,-0.129,0.123,0.001,0.001,12113.0,6855.0,1.0
mu[1925],-0.018,0.057,-0.125,0.088,0.0,0.001,14830.0,6263.0,1.0
mu[1926],-0.014,0.054,-0.119,0.083,0.0,0.001,15652.0,5243.0,1.0
mu[1927],-0.018,0.057,-0.125,0.088,0.0,0.001,14833.0,6263.0,1.0
mu[1928],-0.045,0.11,-0.243,0.177,0.001,0.001,11574.0,7270.0,1.0
mu[1929],-0.012,0.054,-0.113,0.087,0.0,0.001,15509.0,5596.0,1.0
mu[1930],-0.018,0.056,-0.118,0.094,0.0,0.001,14873.0,6264.0,1.0
mu[1931],-0.026,0.068,-0.158,0.098,0.001,0.001,13474.0,6714.0,1.0
mu[1932],-0.018,0.056,-0.117,0.094,0.0,0.001,14895.0,6238.0,1.0
mu[1933],-0.015,0.054,-0.12,0.084,0.0,0.001,15668.0,5229.0,1.0
mu[1934],-0.01,0.054,-0.111,0.089,0.0,0.001,15144.0,5793.0,1.0
mu[1935],-0.029,0.073,-0.164,0.111,0.001,0.001,13039.0,7098.0,1.0
mu[1936],0.001,0.064,-0.119,0.116,0.001,0.001,12483.0,6453.0,1.0
mu[1937],-0.004,0.057,-0.113,0.097,0.0,0.001,13472.0,6196.0,1.0
mu[1938],-0.012,0.054,-0.114,0.086,0.0,0.001,15591.0,5663.0,1.0
mu[1939],-0.013,0.054,-0.116,0.085,0.0,0.001,15629.0,5412.0,1.0
mu[1940],-0.001,0.062,-0.113,0.113,0.001,0.001,12712.0,6484.0,1.0
mu[1941],-0.006,0.055,-0.111,0.094,0.0,0.001,13899.0,6007.0,1.0
mu[1942],0.006,0.072,-0.13,0.137,0.001,0.001,11863.0,6781.0,1.0
mu[1943],0.001,0.064,-0.119,0.116,0.001,0.001,12466.0,6481.0,1.0
mu[1944],-0.014,0.054,-0.119,0.083,0.0,0.001,15655.0,5392.0,1.0
mu[1945],-0.017,0.056,-0.117,0.094,0.0,0.001,14903.0,6262.0,1.0
mu[1946],-0.034,0.082,-0.189,0.122,0.001,0.001,12453.0,7312.0,1.0
mu[1947],-0.001,0.062,-0.114,0.114,0.001,0.001,12688.0,6484.0,1.0
mu[1948],-0.022,0.061,-0.135,0.096,0.001,0.001,14230.0,6378.0,1.0
mu[1949],0.008,0.076,-0.138,0.145,0.001,0.001,11714.0,6997.0,1.0
mu[1950],-0.043,0.105,-0.23,0.171,0.001,0.001,11672.0,7270.0,1.0
mu[1951],-0.019,0.058,-0.126,0.093,0.0,0.001,14628.0,6170.0,1.0
mu[1952],-0.013,0.054,-0.116,0.085,0.0,0.001,15622.0,5413.0,1.0
mu[1953],-0.01,0.054,-0.113,0.087,0.0,0.001,15257.0,5750.0,1.0
mu[1954],-0.006,0.056,-0.112,0.095,0.0,0.001,13739.0,6105.0,1.0
mu[1955],0.006,0.073,-0.13,0.139,0.001,0.001,11848.0,6781.0,1.0
mu[1956],-0.037,0.09,-0.205,0.136,0.001,0.001,12112.0,7308.0,1.0
mu[1957],-0.012,0.054,-0.113,0.087,0.0,0.001,15505.0,5596.0,1.0
mu[1958],-0.011,0.054,-0.113,0.087,0.0,0.001,15477.0,5638.0,1.0
mu[1959],-0.012,0.054,-0.113,0.087,0.0,0.001,15505.0,5596.0,1.0
mu[1960],0.005,0.071,-0.131,0.132,0.001,0.001,11936.0,6796.0,1.0
mu[1961],-0.003,0.058,-0.113,0.1,0.001,0.001,13226.0,6299.0,1.0
mu[1962],-0.019,0.058,-0.127,0.09,0.0,0.001,14664.0,6127.0,1.0
mu[1963],-0.005,0.057,-0.114,0.096,0.0,0.001,13508.0,6196.0,1.0
mu[1964],-0.002,0.06,-0.116,0.107,0.001,0.001,12900.0,6294.0,1.0
mu[1965],-0.021,0.06,-0.129,0.096,0.0,0.001,14403.0,6318.0,1.0
mu[1966],-0.008,0.054,-0.109,0.092,0.0,0.001,14627.0,5882.0,1.0
mu[1967],-0.023,0.063,-0.138,0.102,0.001,0.001,13939.0,6454.0,1.0
mu[1968],0.006,0.073,-0.13,0.139,0.001,0.001,11839.0,6812.0,1.0
mu[1969],-0.029,0.072,-0.164,0.109,0.001,0.001,13089.0,7165.0,1.0
mu[1970],-0.017,0.056,-0.116,0.092,0.0,0.001,14997.0,5932.0,1.0
mu[1971],-0.017,0.056,-0.117,0.093,0.0,0.001,14924.0,6160.0,1.0
mu[1972],-0.009,0.054,-0.112,0.089,0.0,0.001,14729.0,5884.0,1.0
mu[1973],-0.02,0.059,-0.128,0.093,0.0,0.001,14499.0,6267.0,1.0
mu[1974],-0.009,0.054,-0.112,0.089,0.0,0.001,14729.0,5884.0,1.0
mu[1975],-0.017,0.056,-0.117,0.093,0.0,0.001,14924.0,6160.0,1.0
mu[1976],-0.029,0.072,-0.163,0.111,0.001,0.001,13054.0,7165.0,1.0
mu[1977],-0.0,0.062,-0.115,0.115,0.001,0.001,12623.0,6456.0,1.0
mu[1978],-0.0,0.062,-0.115,0.115,0.001,0.001,12623.0,6456.0,1.0
mu[1979],-0.012,0.054,-0.113,0.087,0.0,0.001,15494.0,5596.0,1.0
mu[1980],-0.011,0.054,-0.112,0.088,0.0,0.001,15385.0,5707.0,1.0
mu[1981],-0.016,0.055,-0.115,0.09,0.0,0.001,15087.0,5703.0,1.0
mu[1982],-0.016,0.055,-0.115,0.09,0.0,0.001,15084.0,5703.0,1.0
mu[1983],-0.003,0.059,-0.114,0.102,0.001,0.001,13147.0,6275.0,1.0
mu[1984],-0.013,0.054,-0.115,0.085,0.0,0.001,15603.0,5663.0,1.0
mu[1985],0.006,0.072,-0.13,0.137,0.001,0.001,11863.0,6781.0,1.0
mu[1986],-0.0,0.062,-0.115,0.115,0.001,0.001,12623.0,6456.0,1.0
mu[1987],-0.009,0.054,-0.112,0.089,0.0,0.001,14729.0,5884.0,1.0
mu[1988],0.002,0.066,-0.125,0.12,0.001,0.001,12245.0,6719.0,1.0
mu[1989],-0.023,0.063,-0.144,0.094,0.001,0.001,13997.0,6374.0,1.0
mu[1990],-0.026,0.067,-0.158,0.098,0.001,0.001,13498.0,6684.0,1.0
mu[1991],-0.005,0.056,-0.112,0.096,0.0,0.001,13594.0,6122.0,1.0
mu[1992],-0.006,0.056,-0.112,0.094,0.0,0.001,13718.0,6130.0,1.0
mu[1993],-0.014,0.054,-0.119,0.084,0.0,0.001,15670.0,5213.0,1.0
mu[1994],-0.017,0.056,-0.117,0.093,0.0,0.001,14924.0,6160.0,1.0
mu[1995],0.006,0.072,-0.13,0.137,0.001,0.001,11863.0,6781.0,1.0
mu[1996],0.005,0.071,-0.131,0.132,0.001,0.001,11936.0,6796.0,1.0
mu[1997],-0.045,0.109,-0.242,0.176,0.001,0.001,11582.0,7270.0,1.0
mu[1998],-0.017,0.056,-0.117,0.093,0.0,0.001,14924.0,6160.0,1.0
mu[1999],0.004,0.068,-0.129,0.123,0.001,0.001,12094.0,6887.0,1.0
mu[2000],-0.002,0.06,-0.117,0.104,0.001,0.001,12916.0,6242.0,1.0
mu[2001],0.009,0.079,-0.141,0.153,0.001,0.001,11610.0,7063.0,1.0
mu[2002],-0.003,0.059,-0.114,0.102,0.001,0.001,13147.0,6275.0,1.0
mu[2003],-0.032,0.078,-0.183,0.113,0.001,0.001,12670.0,7272.0,1.0
mu[2004],-0.013,0.054,-0.119,0.083,0.0,0.001,15652.0,5299.0,1.0
mu[2005],-0.011,0.054,-0.112,0.088,0.0,0.001,15375.0,5707.0,1.0
mu[2006],0.002,0.066,-0.125,0.118,0.001,0.001,12283.0,6729.0,1.0
mu[2007],-0.023,0.062,-0.143,0.093,0.001,0.001,14061.0,6376.0,1.0
mu[2008],-0.017,0.056,-0.117,0.093,0.0,0.001,14924.0,6160.0,1.0
mu[2009],-0.014,0.054,-0.119,0.084,0.0,0.001,15670.0,5213.0,1.0
mu[2010],-0.0,0.062,-0.115,0.115,0.001,0.001,12623.0,6456.0,1.0
mu[2011],0.008,0.077,-0.139,0.147,0.001,0.001,11686.0,6997.0,1.0
mu[2012],0.004,0.069,-0.131,0.125,0.001,0.001,12039.0,6872.0,1.0
mu[2013],-0.023,0.063,-0.137,0.102,0.001,0.001,13943.0,6454.0,1.0
mu[2014],0.008,0.076,-0.135,0.146,0.001,0.001,11733.0,6997.0,1.0
mu[2015],-0.005,0.056,-0.112,0.095,0.0,0.001,13630.0,6148.0,1.0
mu[2016],-0.017,0.056,-0.115,0.093,0.0,0.001,14971.0,5979.0,1.0
mu[2017],-0.003,0.059,-0.114,0.102,0.001,0.001,13147.0,6275.0,1.0
mu[2018],-0.0,0.062,-0.115,0.115,0.001,0.001,12623.0,6456.0,1.0
mu[2019],-0.009,0.054,-0.112,0.089,0.0,0.001,14729.0,5884.0,1.0
mu[2020],-0.012,0.054,-0.113,0.087,0.0,0.001,15494.0,5596.0,1.0
mu[2021],-0.006,0.056,-0.112,0.094,0.0,0.001,13718.0,6130.0,1.0
mu[2022],-0.009,0.054,-0.112,0.089,0.0,0.001,14729.0,5884.0,1.0
mu[2023],-0.023,0.063,-0.144,0.094,0.001,0.001,13997.0,6374.0,1.0
mu[2024],-0.004,0.058,-0.114,0.097,0.0,0.001,13354.0,6297.0,1.0
mu[2025],-0.008,0.054,-0.109,0.093,0.0,0.001,14563.0,5838.0,1.0
mu[2026],-0.016,0.055,-0.118,0.089,0.0,0.001,15029.0,5899.0,1.0
mu[2027],0.005,0.07,-0.125,0.134,0.001,0.001,11987.0,6857.0,1.0
mu[2028],-0.005,0.057,-0.114,0.095,0.0,0.001,13523.0,6147.0,1.0
mu[2029],-0.007,0.055,-0.111,0.093,0.0,0.001,14093.0,5979.0,1.0
mu[2030],0.009,0.078,-0.14,0.149,0.001,0.001,11661.0,7029.0,1.0
mu[2031],-0.003,0.059,-0.114,0.102,0.001,0.001,13147.0,6275.0,1.0
mu[2032],-0.038,0.057,-0.145,0.068,0.0,0.001,15278.0,6383.0,1.0
mu[2033],-0.023,0.054,-0.124,0.078,0.0,0.001,16742.0,6099.0,1.0
mu[2034],-0.097,0.088,-0.264,0.069,0.001,0.001,10664.0,6919.0,1.0
mu[2035],0.006,0.056,-0.101,0.109,0.0,0.001,16508.0,6223.0,1.0
mu[2036],0.022,0.061,-0.092,0.136,0.0,0.001,14803.0,6348.0,1.0
mu[2037],-0.028,0.055,-0.127,0.078,0.0,0.001,16266.0,5977.0,1.0
mu[2038],-0.004,0.054,-0.104,0.099,0.0,0.001,17243.0,6142.0,1.0
mu[2039],-0.041,0.059,-0.15,0.068,0.0,0.001,15052.0,6409.0,1.0
mu[2040],0.024,0.061,-0.091,0.14,0.001,0.001,14612.0,6307.0,1.0
mu[2041],0.05,0.074,-0.093,0.187,0.001,0.001,12438.0,6806.0,1.0
mu[2042],-0.053,0.063,-0.168,0.067,0.001,0.001,13625.0,6259.0,1.0
mu[2043],-0.05,0.062,-0.165,0.067,0.001,0.001,13942.0,6391.0,1.0
mu[2044],-0.214,0.174,-0.559,0.098,0.002,0.002,9218.0,7152.0,1.0
mu[2045],-0.034,0.056,-0.14,0.068,0.0,0.001,15699.0,6198.0,1.0
mu[2046],-0.006,0.054,-0.107,0.096,0.0,0.001,17318.0,6145.0,1.0
mu[2047],-0.019,0.054,-0.121,0.08,0.0,0.001,17065.0,6249.0,1.0
mu[2048],-0.028,0.055,-0.127,0.077,0.0,0.001,16237.0,5953.0,1.0
mu[2049],0.037,0.067,-0.087,0.166,0.001,0.001,13375.0,6406.0,1.0
mu[2050],-0.078,0.076,-0.225,0.063,0.001,0.001,11543.0,6765.0,1.0
mu[2051],0.039,0.068,-0.088,0.168,0.001,0.001,13229.0,6352.0,1.0
mu[2052],-0.036,0.057,-0.142,0.069,0.0,0.001,15401.0,6411.0,1.0
mu[2053],-0.022,0.054,-0.124,0.078,0.0,0.001,16812.0,6074.0,1.0
mu[2054],-0.036,0.057,-0.142,0.069,0.0,0.001,15413.0,6384.0,1.0
mu[2055],-0.133,0.112,-0.358,0.067,0.001,0.001,9833.0,7249.0,1.0
mu[2056],-0.014,0.054,-0.113,0.087,0.0,0.001,17297.0,6247.0,1.0
mu[2057],-0.035,0.057,-0.14,0.069,0.0,0.001,15542.0,6384.0,1.0
mu[2058],-0.065,0.069,-0.197,0.06,0.001,0.001,12460.0,6654.0,1.0
mu[2059],-0.035,0.057,-0.14,0.069,0.0,0.001,15598.0,6330.0,1.0
mu[2060],-0.024,0.054,-0.125,0.077,0.0,0.001,16662.0,6077.0,1.0
mu[2061],-0.007,0.054,-0.106,0.096,0.0,0.001,17356.0,6097.0,1.0
mu[2062],-0.075,0.074,-0.215,0.064,0.001,0.001,11745.0,6739.0,1.0
mu[2063],0.03,0.064,-0.089,0.152,0.001,0.001,14037.0,6318.0,1.0
mu[2064],0.011,0.057,-0.094,0.119,0.0,0.001,16058.0,6242.0,1.0
mu[2065],-0.017,0.054,-0.119,0.083,0.0,0.001,17196.0,6221.0,1.0
mu[2066],-0.018,0.054,-0.12,0.081,0.0,0.001,17094.0,6222.0,1.0
mu[2067],0.024,0.061,-0.091,0.14,0.001,0.001,14601.0,6307.0,1.0
mu[2068],0.004,0.055,-0.103,0.104,0.0,0.001,16720.0,6222.0,1.0
mu[2069],0.047,0.072,-0.086,0.187,0.001,0.001,12649.0,6521.0,1.0
mu[2070],0.03,0.064,-0.089,0.153,0.001,0.001,14001.0,6298.0,1.0
mu[2071],-0.022,0.054,-0.124,0.078,0.0,0.001,16823.0,6123.0,1.0
mu[2072],-0.034,0.056,-0.14,0.069,0.0,0.001,15620.0,6278.0,1.0
mu[2073],-0.091,0.084,-0.249,0.069,0.001,0.001,10901.0,6957.0,1.0
mu[2074],0.025,0.062,-0.092,0.14,0.001,0.001,14520.0,6295.0,1.0
mu[2075],-0.05,0.062,-0.164,0.066,0.001,0.001,13995.0,6392.0,1.0
mu[2076],0.054,0.077,-0.088,0.201,0.001,0.001,12189.0,6866.0,1.0
mu[2077],-0.126,0.107,-0.337,0.068,0.001,0.001,9933.0,7200.0,1.0
mu[2078],-0.041,0.058,-0.15,0.067,0.0,0.001,15100.0,6464.0,1.0
mu[2079],-0.018,0.054,-0.119,0.083,0.0,0.001,17117.0,6274.0,1.0
mu[2080],-0.008,0.054,-0.108,0.094,0.0,0.001,17376.0,6173.0,1.0
mu[2081],0.006,0.056,-0.1,0.109,0.0,0.001,16534.0,6224.0,1.0
mu[2082],0.048,0.073,-0.093,0.181,0.001,0.001,12593.0,6636.0,1.0
mu[2083],-0.103,0.092,-0.277,0.07,0.001,0.001,10469.0,7021.0,1.0
mu[2084],-0.014,0.054,-0.114,0.087,0.0,0.001,17305.0,6247.0,1.0
mu[2085],-0.013,0.054,-0.112,0.089,0.0,0.001,17324.0,6247.0,1.0
