feature,cell_type,bmi_slope_standardized_mean,bmi_slope_standardized_hdi_low,bmi_slope_standardized_hdi_high,bmi_slope_per_unit_mean,bmi_slope_per_unit_hdi_low,bmi_slope_per_unit_hdi_high,prob_positive,prob_negative,prob_sig_0.1,prob_sig_0.2,prob_sig_0.3,bmi_slope_prob_gt_0.05,bmi_slope_prob_gt_0.1,bmi_slope_prob_gt_0.15,bmi_slope_prob_gt_0.2,bmi_slope_prob_gt_0.3,bmi_slope_evidence_0.1,bmi_slope_evidence_0.2,bmi_slope_evidence_0.3,bmi_slope_credible,bmi_slope_direction,effect_size_category,tier1_large_credible,tier2_medium_credible,tier3_any_credible
BASOPHILS||Activation_Signaling_Signature,BASOPHILS,0.013,-0.02,0.046,0.0029133860606974,-0.0044821324010729,0.0103089045224677,0.810125,0.189875,0.0,0.0,0.0,0.017875,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Adipose_Allergy_Signature,BASOPHILS,0.014,-0.02,0.046,0.003137492680751,-0.0044821324010729,0.0103089045224677,0.821375,0.178625,0.00025,0.0,0.0,0.02175,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Angiogenesis_Regulation_Signature,BASOPHILS,0.013,-0.018,0.047,0.0029133860606974,-0.0040339191609656,0.0105330111425213,0.8075,0.1925,0.000125,0.0,0.0,0.01675,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Anti_Apoptotic_Signature,BASOPHILS,0.011,-0.022,0.047,0.0024651728205901,-0.0049303456411802,0.0105330111425213,0.78675,0.21325,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Autophagy_Regulation_Signature,BASOPHILS,0.013,-0.02,0.047,0.0029133860606974,-0.0044821324010729,0.0105330111425213,0.808875,0.191125,0.000125,0.0,0.0,0.019125,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Cellular_Stress_Response_Signature,BASOPHILS,0.015,-0.018,0.048,0.0033615993008046,-0.0040339191609656,0.010757117762575,0.829875,0.170125,0.0,0.0,0.0,0.022625,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Chronic_Activation_Signature,BASOPHILS,0.014,-0.019,0.047,0.003137492680751,-0.0042580257810192,0.0105330111425213,0.826625,0.173375,0.000375,0.0,0.0,0.022125,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Complement_Activation_Signature,BASOPHILS,0.011,-0.022,0.045,0.0024651728205901,-0.0049303456411802,0.010084797902414,0.78275,0.21725,0.0005,0.0,0.0,0.012125,0.0005,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Cytokine_Production_Signature,BASOPHILS,0.014,-0.019,0.047,0.003137492680751,-0.0042580257810192,0.0105330111425213,0.82125,0.17875,0.00025,0.0,0.0,0.023125,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||ER_Stress_Response_Signature,BASOPHILS,0.013,-0.021,0.044,0.0029133860606974,-0.0047062390211265,0.0098606912823604,0.802375,0.197625,0.000125,0.0,0.0,0.018,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Epigenetic_Dysregulation_Signature,BASOPHILS,0.013,-0.021,0.046,0.0029133860606974,-0.0047062390211265,0.0103089045224677,0.807,0.193,0.00025,0.0,0.0,0.015625,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||FcERI_Signaling_Signature,BASOPHILS,0.014,-0.019,0.048,0.003137492680751,-0.0042580257810192,0.010757117762575,0.823125,0.176875,0.00025,0.0,0.0,0.022125,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Glycolysis_Signature,BASOPHILS,0.014,-0.017,0.048,0.003137492680751,-0.0038098125409119,0.010757117762575,0.827,0.173,0.000125,0.0,0.0,0.02,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Histamine_Signature,BASOPHILS,0.014,-0.021,0.047,0.003137492680751,-0.0047062390211265,0.0105330111425213,0.817625,0.182375,0.000375,0.0,0.0,0.02275,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Hypoxia_Response_Signature,BASOPHILS,0.015,-0.019,0.049,0.0033615993008046,-0.0042580257810192,0.0109812243826286,0.8465,0.1535,0.0005,0.0,0.0,0.028625,0.0005,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Immunosenescence_Signature,BASOPHILS,0.016,-0.017,0.05,0.0035857059208583,-0.0038098125409119,0.0112053310026823,0.8495,0.1505,0.0005,0.0,0.0,0.029375,0.0005,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Inflammatory_Mediator_Signature,BASOPHILS,0.011,-0.022,0.044,0.0024651728205901,-0.0049303456411802,0.0098606912823604,0.785125,0.214875,0.0,0.0,0.0,0.01275,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Inflammatory_Response_Signature,BASOPHILS,0.013,-0.019,0.045,0.0029133860606974,-0.0042580257810192,0.010084797902414,0.79925,0.20075,0.000125,0.0,0.0,0.01525,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Insulin_Resistance_Signaling_Signature,BASOPHILS,0.012,-0.022,0.044,0.0026892794406437,-0.0049303456411802,0.0098606912823604,0.79975,0.20025,0.00025,0.0,0.0,0.018,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Lineage_Program_Signature,BASOPHILS,0.014,-0.021,0.048,0.003137492680751,-0.0047062390211265,0.010757117762575,0.81925,0.18075,0.00025,0.0,0.0,0.020625,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Lipid_Mediator_Signature,BASOPHILS,0.014,-0.019,0.046,0.003137492680751,-0.0042580257810192,0.0103089045224677,0.826625,0.173375,0.00025,0.0,0.0,0.018125,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Lipid_Metabolism_Signature,BASOPHILS,0.015,-0.018,0.048,0.0033615993008046,-0.0040339191609656,0.010757117762575,0.835,0.165,0.00025,0.0,0.0,0.02325,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Microbiome_Response_Signature,BASOPHILS,0.01,-0.024,0.043,0.0022410662005364,-0.0053785588812875,0.0096365846623067,0.759375,0.240625,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Migration_Signature,BASOPHILS,0.014,-0.018,0.047,0.003137492680751,-0.0040339191609656,0.0105330111425213,0.81575,0.18425,0.00025,0.0,0.0,0.019375,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Mitochondrial_Function_Signature,BASOPHILS,0.015,-0.017,0.049,0.0033615993008046,-0.0038098125409119,0.0109812243826286,0.840625,0.159375,0.000625,0.0,0.0,0.02525,0.000625,0.000125,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Oxidative_Stress_Response_Signature,BASOPHILS,0.014,-0.019,0.048,0.003137492680751,-0.0042580257810192,0.010757117762575,0.823625,0.176375,0.000375,0.0,0.0,0.024125,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Protease_Release_Activity_Signature,BASOPHILS,0.013,-0.019,0.047,0.0029133860606974,-0.0042580257810192,0.0105330111425213,0.8145,0.1855,0.00025,0.0,0.0,0.018125,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Senescence_Signature,BASOPHILS,0.013,-0.019,0.045,0.0029133860606974,-0.0042580257810192,0.010084797902414,0.813375,0.186625,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Surface_Receptor_Expression_Signature,BASOPHILS,0.014,-0.02,0.046,0.003137492680751,-0.0044821324010729,0.0103089045224677,0.824875,0.175125,0.000125,0.0,0.0,0.01975,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Type2_Cytokine_Expression_Signature,BASOPHILS,0.014,-0.02,0.047,0.003137492680751,-0.0044821324010729,0.0105330111425213,0.829,0.171,0.00075,0.0,0.0,0.02325,0.00075,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Wound_Healing_Support_Signature,BASOPHILS,0.013,-0.017,0.047,0.0029133860606974,-0.0038098125409119,0.0105330111425213,0.82,0.18,0.0,0.0,0.0,0.01875,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||mTOR_Activation_Signature,BASOPHILS,0.012,-0.019,0.046,0.0026892794406437,-0.0042580257810192,0.0103089045224677,0.798125,0.201875,0.0,0.0,0.0,0.013375,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
B_CELLS||Adipokine_Signaling_Signature,B CELLS,0.142,0.111,0.175,0.0318231400476177,0.0248758348259547,0.039218658509388,1.0,0.0,0.99,0.001375,0.0,0.99975,0.99,0.2745,0.001375,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Antibody_Glycosylation_Signature,B CELLS,0.144,0.113,0.176,0.032271353287725,0.025324048066062,0.0394427651294417,1.0,0.0,0.994375,0.00325,0.0,1.0,0.994375,0.308375,0.00325,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Antibody_Production_Signature,B CELLS,0.142,0.106,0.171,0.0318231400476177,0.0237553017256865,0.0383222320291735,1.0,0.0,0.98775,0.00175,0.0,0.999875,0.98775,0.276375,0.00175,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Apoptosis_Regulation_Signature,B CELLS,0.142,0.11,0.174,0.0318231400476177,0.024651728205901,0.0389945518893344,1.0,0.0,0.991625,0.003375,0.0,1.0,0.991625,0.285375,0.003375,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Autophagy_Regulation_Signature,B CELLS,0.144,0.111,0.176,0.032271353287725,0.0248758348259547,0.0394427651294417,1.0,0.0,0.99475,0.004875,0.0,1.0,0.99475,0.31825,0.004875,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||BCR_Signaling_Signature,B CELLS,0.14,0.106,0.17,0.0313749268075104,0.0237553017256865,0.0380981254091198,1.0,0.0,0.98375,0.000625,0.0,0.999875,0.98375,0.23425,0.000625,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||B_Cell_Memory_Formation_Signature,B CELLS,0.141,0.11,0.173,0.0315990334275641,0.024651728205901,0.0387704452692808,1.0,0.0,0.98475,0.001375,0.0,0.99975,0.98475,0.25975,0.001375,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Cell_Cycle_Regulation_Signature,B CELLS,0.143,0.112,0.177,0.0320472466676714,0.0250999414460083,0.0396668717494953,1.0,0.0,0.992875,0.00325,0.0,1.0,0.992875,0.3035,0.00325,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Cellular_Stress_Response_Signature,B CELLS,0.145,0.113,0.18,0.0324954599077787,0.025324048066062,0.0403391916096563,1.0,0.0,0.994875,0.006625,0.0,1.0,0.994875,0.336375,0.006625,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Checkpoint_Expression_Signature,B CELLS,0.141,0.108,0.172,0.0315990334275641,0.0242035149657937,0.0385463386492271,1.0,0.0,0.988625,0.00125,0.0,0.999875,0.988625,0.261125,0.00125,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Chemokine_Production_Signature,B CELLS,0.139,0.103,0.17,0.0311508201874568,0.0230829818655255,0.0380981254091198,1.0,0.0,0.975375,0.00075,0.0,0.999375,0.975375,0.226125,0.00075,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||ClassSwitch_Recombination_Signature,B CELLS,0.143,0.112,0.178,0.0320472466676714,0.0250999414460083,0.039890978369549,1.0,0.0,0.9905,0.00375,0.0,1.0,0.9905,0.288,0.00375,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Complement_Activation_Signature,B CELLS,0.141,0.11,0.174,0.0315990334275641,0.024651728205901,0.0389945518893344,1.0,0.0,0.9865,0.00175,0.0,1.0,0.9865,0.26525,0.00175,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Costimulation_Signature,B CELLS,0.141,0.109,0.173,0.0315990334275641,0.0244276215858474,0.0387704452692808,1.0,0.0,0.98825,0.00175,0.0,0.99975,0.98825,0.25825,0.00175,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Cytokine_Network_Signature,B CELLS,0.141,0.109,0.172,0.0315990334275641,0.0244276215858474,0.0385463386492271,1.0,0.0,0.9865,0.00125,0.0,0.99975,0.9865,0.254,0.00125,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||DNA_Repair_Signature,B CELLS,0.143,0.11,0.174,0.0320472466676714,0.024651728205901,0.0389945518893344,1.0,0.0,0.991875,0.003,0.0,1.0,0.991875,0.298875,0.003,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||ECM_Interaction_Signature,B CELLS,0.142,0.108,0.173,0.0318231400476177,0.0242035149657937,0.0387704452692808,1.0,0.0,0.99075,0.002375,0.0,1.0,0.99075,0.278,0.002375,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||ER_Stress_Response_Signature,B CELLS,0.144,0.112,0.176,0.032271353287725,0.0250999414460083,0.0394427651294417,1.0,0.0,0.995,0.00575,0.0,1.0,0.995,0.315875,0.00575,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Fibrosis_Interaction_Signature,B CELLS,0.139,0.106,0.172,0.0311508201874568,0.0237553017256865,0.0385463386492271,1.0,0.0,0.978875,0.000875,0.0,0.9995,0.978875,0.23025,0.000875,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Germinal_Center_Signature,B CELLS,0.14,0.106,0.172,0.0313749268075104,0.0237553017256865,0.0385463386492271,1.0,0.0,0.984125,0.001125,0.0,0.999875,0.984125,0.252125,0.001125,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Glycolysis_Signature,B CELLS,0.146,0.115,0.181,0.0327195665278323,0.0257722613061693,0.0405632982297099,1.0,0.0,0.997625,0.006,0.0,1.0,0.997625,0.344125,0.006,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Hypoxia_Response_Signature,B CELLS,0.146,0.113,0.178,0.0327195665278323,0.025324048066062,0.039890978369549,1.0,0.0,0.99625,0.007625,0.0,1.0,0.99625,0.347875,0.007625,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Immunoglobulin_Production_Signature,B CELLS,0.139,0.104,0.17,0.0311508201874568,0.0233070884855792,0.0380981254091198,1.0,0.0,0.98025,0.00125,0.0,0.999375,0.98025,0.225,0.00125,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Immunosenescence_Signature,B CELLS,0.141,0.109,0.174,0.0315990334275641,0.0244276215858474,0.0389945518893344,1.0,0.0,0.98575,0.0015,0.0,0.999625,0.98575,0.265875,0.0015,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Immunosuppression_Signature,B CELLS,0.142,0.109,0.172,0.0318231400476177,0.0244276215858474,0.0385463386492271,1.0,0.0,0.992,0.002,0.0,1.0,0.992,0.277875,0.002,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Inflammatory_Response_Signature,B CELLS,0.142,0.11,0.174,0.0318231400476177,0.024651728205901,0.0389945518893344,1.0,0.0,0.989,0.00275,0.0,0.999875,0.989,0.271375,0.00275,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||JAK_STAT_Signaling_Signature,B CELLS,0.142,0.109,0.174,0.0318231400476177,0.0244276215858474,0.0389945518893344,1.0,0.0,0.9915,0.003,0.0,1.0,0.9915,0.2885,0.003,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Lipid_Metabolism_Signature,B CELLS,0.143,0.11,0.175,0.0320472466676714,0.024651728205901,0.039218658509388,1.0,0.0,0.991875,0.002375,0.0,1.0,0.991875,0.285,0.002375,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||MHC_II_Presentation_Signature,B CELLS,0.142,0.111,0.173,0.0318231400476177,0.0248758348259547,0.0387704452692808,1.0,0.0,0.9915,0.002875,0.0,0.999875,0.9915,0.272125,0.002875,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||MHC_I_Presentation_Signature,B CELLS,0.143,0.112,0.176,0.0320472466676714,0.0250999414460083,0.0394427651294417,1.0,0.0,0.992375,0.00275,0.0,1.0,0.992375,0.301625,0.00275,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Metabolic_Reprogramming_Signature,B CELLS,0.144,0.113,0.179,0.032271353287725,0.025324048066062,0.0401150849896026,1.0,0.0,0.995125,0.005875,0.0,1.0,0.995125,0.3185,0.005875,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Microbiome_Response_Signature,B CELLS,0.141,0.11,0.173,0.0315990334275641,0.024651728205901,0.0387704452692808,1.0,0.0,0.99125,0.001625,0.0,0.999875,0.99125,0.265875,0.001625,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Migration_Signature,B CELLS,0.14,0.109,0.173,0.0313749268075104,0.0244276215858474,0.0387704452692808,1.0,0.0,0.984,0.001,0.0,0.99925,0.984,0.24,0.001,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Mitochondrial_Function_Signature,B CELLS,0.144,0.112,0.178,0.032271353287725,0.0250999414460083,0.039890978369549,1.0,0.0,0.996125,0.00575,0.0,0.999875,0.996125,0.318875,0.00575,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Oxidative_Stress_Response_Signature,B CELLS,0.144,0.112,0.177,0.032271353287725,0.0250999414460083,0.0396668717494953,1.0,0.0,0.9955,0.004,0.0,1.0,0.9955,0.32275,0.004,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||PI3K_AKT_Signaling_Signature,B CELLS,0.143,0.112,0.177,0.0320472466676714,0.0250999414460083,0.0396668717494953,1.0,0.0,0.991875,0.002625,0.0,1.0,0.991875,0.296375,0.002625,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Regulatory_B_Cell_Signature,B CELLS,0.141,0.108,0.171,0.0315990334275641,0.0242035149657937,0.0383222320291735,1.0,0.0,0.99075,0.0015,0.0,1.0,0.99075,0.254875,0.0015,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Senescence_Signature,B CELLS,0.143,0.111,0.175,0.0320472466676714,0.0248758348259547,0.039218658509388,1.0,0.0,0.993,0.003375,0.0,0.99975,0.993,0.293125,0.003375,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Toll_Like_Receptor_Signature,B CELLS,0.141,0.11,0.172,0.0315990334275641,0.024651728205901,0.0385463386492271,1.0,0.0,0.987125,0.001375,0.0,0.999875,0.987125,0.259125,0.001375,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Type_I_Interferon_Response_Signature,B CELLS,0.139,0.103,0.171,0.0311508201874568,0.0230829818655255,0.0383222320291735,1.0,0.0,0.976625,0.000875,0.0,0.99925,0.976625,0.23,0.000875,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
CD4+ T CELLS||Adipokine_Signaling_Signature,CD4+ T CELLS,-0.085,-0.116,-0.055,-0.0190490627045599,-0.0259963679262229,-0.0123258641029505,0.000125,0.999875,0.141375,0.0,0.0,0.982375,0.141375,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Angiogenesis_Regulation_Signature,CD4+ T CELLS,-0.086,-0.113,-0.054,-0.0192731693246135,-0.025324048066062,-0.0121017574828968,0.000125,0.999875,0.1515,0.0,0.0,0.987875,0.1515,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Apoptosis_Resistance_Signature,CD4+ T CELLS,-0.087,-0.118,-0.057,-0.0194972759446672,-0.0264445811663302,-0.0127740773430578,0.0,1.0,0.176,0.0,0.0,0.99175,0.176,0.001375,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Autophagy_Regulation_Signature,CD4+ T CELLS,-0.087,-0.116,-0.057,-0.0194972759446672,-0.0259963679262229,-0.0127740773430578,0.0,1.0,0.156875,0.0,0.0,0.989,0.156875,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||CD4_Coreceptor_Signaling_Signature,CD4+ T CELLS,-0.087,-0.115,-0.055,-0.0194972759446672,-0.0257722613061693,-0.0123258641029505,0.0,1.0,0.164125,0.0,0.0,0.989,0.164125,0.0015,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||CD4_Effector_Differentiation_Signature,CD4+ T CELLS,-0.087,-0.118,-0.058,-0.0194972759446672,-0.0264445811663302,-0.0129981839631114,0.0,1.0,0.17075,0.0,0.0,0.990125,0.17075,0.0005,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||CD4_Lineage_Specification_Signature,CD4+ T CELLS,-0.087,-0.116,-0.056,-0.0194972759446672,-0.0259963679262229,-0.0125499707230041,0.0,1.0,0.169,0.0,0.0,0.99075,0.169,0.00075,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||CD4_Memory_Formation_Signature,CD4+ T CELLS,-0.086,-0.117,-0.058,-0.0192731693246135,-0.0262204745462766,-0.0129981839631114,0.0,1.0,0.16175,0.0,0.0,0.987375,0.16175,0.00075,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||CD4_Metabolic_Flexibility_Signature,CD4+ T CELLS,-0.085,-0.114,-0.055,-0.0190490627045599,-0.0255481546861156,-0.0123258641029505,0.000125,0.999875,0.135375,0.000125,0.0,0.98375,0.135375,0.000625,0.000125,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||CD4_Tissue_Homing_Signature,CD4+ T CELLS,-0.086,-0.117,-0.058,-0.0192731693246135,-0.0262204745462766,-0.0129981839631114,0.0,1.0,0.161,0.0,0.0,0.987625,0.161,0.001375,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Cellular_Stress_Response_Signature,CD4+ T CELLS,-0.086,-0.115,-0.057,-0.0192731693246135,-0.0257722613061693,-0.0127740773430578,0.00025,0.99975,0.145,0.0,0.0,0.98725,0.145,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Chemokine_Network_Signature,CD4+ T CELLS,-0.087,-0.116,-0.058,-0.0194972759446672,-0.0259963679262229,-0.0129981839631114,0.0,1.0,0.162875,0.0,0.0,0.989875,0.162875,0.0005,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Complement_Activation_Signature,CD4+ T CELLS,-0.087,-0.115,-0.058,-0.0194972759446672,-0.0257722613061693,-0.0129981839631114,0.000125,0.999875,0.158125,0.0,0.0,0.9905,0.158125,0.0,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Costimulatory_Activity_Signature,CD4+ T CELLS,-0.086,-0.115,-0.056,-0.0192731693246135,-0.0257722613061693,-0.0125499707230041,0.000125,0.999875,0.152875,0.0,0.0,0.98725,0.152875,0.000125,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||ECM_Remodeling_Signature,CD4+ T CELLS,-0.086,-0.116,-0.056,-0.0192731693246135,-0.0259963679262229,-0.0125499707230041,0.0,1.0,0.153875,0.000125,0.0,0.98675,0.153875,0.000375,0.000125,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||ER_Stress_Response_Signature,CD4+ T CELLS,-0.086,-0.116,-0.057,-0.0192731693246135,-0.0259963679262229,-0.0127740773430578,0.0,1.0,0.154,0.0,0.0,0.988375,0.154,0.000375,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Energy_Sensing_Activity_Signature,CD4+ T CELLS,-0.085,-0.113,-0.053,-0.0190490627045599,-0.025324048066062,-0.0118776508628432,0.000125,0.999875,0.1455,0.0,0.0,0.984625,0.1455,0.00025,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Epigenetic_Dysregulation_Signature,CD4+ T CELLS,-0.087,-0.115,-0.054,-0.0194972759446672,-0.0257722613061693,-0.0121017574828968,0.0,1.0,0.164125,0.0,0.0,0.988625,0.164125,0.001375,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Fibrosis_Mediation_Signature,CD4+ T CELLS,-0.088,-0.119,-0.06,-0.0197213825647208,-0.0266686877863839,-0.0134463972032187,0.0,1.0,0.1825,0.0,0.0,0.99225,0.1825,0.00075,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Glycolysis_Signature,CD4+ T CELLS,-0.086,-0.116,-0.056,-0.0192731693246135,-0.0259963679262229,-0.0125499707230041,0.0,1.0,0.154875,0.0,0.0,0.988875,0.154875,0.0005,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Helper_Function_Signature,CD4+ T CELLS,-0.085,-0.114,-0.054,-0.0190490627045599,-0.0255481546861156,-0.0121017574828968,0.000125,0.999875,0.136625,0.0,0.0,0.98375,0.136625,0.0005,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
CD4+ T CELLS||Hypoxia_Response_Signature,CD4+ T CELLS,-0.085,-0.115,-0.056,-0.0190490627045599,-0.0257722613061693,-0.0125499707230041,0.0,1.0,0.140875,0.0,0.0,0.984125,0.140875,0.0005,0.0,0.0,Negligible,Negligible,Negligible,True,negative,small,False,False,True
