feature,cell_type,bmi_slope_standardized_mean,bmi_slope_standardized_hdi_low,bmi_slope_standardized_hdi_high,bmi_slope_per_unit_mean,bmi_slope_per_unit_hdi_low,bmi_slope_per_unit_hdi_high,prob_positive,prob_negative,prob_sig_0.1,prob_sig_0.2,prob_sig_0.3,bmi_slope_prob_gt_0.05,bmi_slope_prob_gt_0.1,bmi_slope_prob_gt_0.15,bmi_slope_prob_gt_0.2,bmi_slope_prob_gt_0.3,bmi_slope_evidence_0.1,bmi_slope_evidence_0.2,bmi_slope_evidence_0.3,bmi_slope_credible,bmi_slope_direction,effect_size_category,tier1_large_credible,tier2_medium_credible,tier3_any_credible
BASOPHILS||Activation_Signaling_Signature,BASOPHILS,0.01,-0.036,0.055,0.0022410662005364,-0.0080678383219312,0.0123258641029505,0.66425,0.33575,0.000375,0.0,0.0,0.046875,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Adipose_Allergy_Signature,BASOPHILS,0.012,-0.032,0.06,0.0026892794406437,-0.0071714118417166,0.0134463972032187,0.696875,0.303125,0.000375,0.0,0.0,0.059625,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Angiogenesis_Regulation_Signature,BASOPHILS,0.01,-0.036,0.057,0.0022410662005364,-0.0080678383219312,0.0127740773430578,0.674125,0.325875,0.000875,0.0,0.0,0.05425,0.000875,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Anti_Apoptotic_Signature,BASOPHILS,0.008,-0.039,0.054,0.0017928529604291,-0.0087401581820922,0.0121017574828968,0.638625,0.361375,0.000125,0.0,0.0,0.04575,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Cellular_Stress_Response_Signature,BASOPHILS,0.012,-0.036,0.057,0.0026892794406437,-0.0080678383219312,0.0127740773430578,0.695125,0.304875,0.00025,0.0,0.0,0.062875,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Chronic_Activation_Signature,BASOPHILS,0.01,-0.036,0.056,0.0022410662005364,-0.0080678383219312,0.0125499707230041,0.669,0.331,0.000375,0.0,0.0,0.05125,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Complement_Activation_Signature,BASOPHILS,0.008,-0.041,0.052,0.0017928529604291,-0.0091883714221994,0.0116535442427896,0.63475,0.36525,0.000125,0.0,0.0,0.044375,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Cytokine_Production_Signature,BASOPHILS,0.012,-0.034,0.058,0.0026892794406437,-0.0076196250818239,0.0129981839631114,0.702375,0.297625,0.00075,0.0,0.0,0.061875,0.00075,0.000125,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||ER_Stress_Response_Signature,BASOPHILS,0.01,-0.036,0.055,0.0022410662005364,-0.0080678383219312,0.0123258641029505,0.66325,0.33675,0.000625,0.0,0.0,0.04925,0.000625,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Epigenetic_Dysregulation_Signature,BASOPHILS,0.01,-0.038,0.054,0.0022410662005364,-0.0085160515620385,0.0121017574828968,0.664375,0.335625,0.000125,0.0,0.0,0.05025,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Histamine_Signature,BASOPHILS,0.012,-0.036,0.056,0.0026892794406437,-0.0080678383219312,0.0125499707230041,0.6875,0.3125,0.001,0.0,0.0,0.05375,0.001,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Immunosenescence_Signature,BASOPHILS,0.012,-0.033,0.059,0.0026892794406437,-0.0073955184617703,0.0132222905831651,0.694375,0.305625,0.000625,0.0,0.0,0.05925,0.000625,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Inflammatory_Mediator_Signature,BASOPHILS,0.008,-0.041,0.052,0.0017928529604291,-0.0091883714221994,0.0116535442427896,0.634875,0.365125,0.000125,0.0,0.0,0.04525,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Inflammatory_Response_Signature,BASOPHILS,0.01,-0.034,0.057,0.0022410662005364,-0.0076196250818239,0.0127740773430578,0.670625,0.329375,0.0005,0.0,0.0,0.048625,0.0005,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Insulin_Resistance_Signaling_Signature,BASOPHILS,0.01,-0.035,0.057,0.0022410662005364,-0.0078437317018776,0.0127740773430578,0.6675,0.3325,0.00025,0.0,0.0,0.050875,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Lineage_Program_Signature,BASOPHILS,0.011,-0.034,0.057,0.0024651728205901,-0.0076196250818239,0.0127740773430578,0.687,0.313,0.00025,0.0,0.0,0.053875,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Lipid_Mediator_Signature,BASOPHILS,0.011,-0.035,0.059,0.0024651728205901,-0.0078437317018776,0.0132222905831651,0.677875,0.322125,0.000125,0.0,0.0,0.055625,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Lipid_Metabolism_Signature,BASOPHILS,0.013,-0.036,0.058,0.0029133860606974,-0.0080678383219312,0.0129981839631114,0.708875,0.291125,0.00075,0.0,0.0,0.064875,0.00075,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Microbiome_Response_Signature,BASOPHILS,0.007,-0.039,0.053,0.0015687463403755,-0.0087401581820922,0.0118776508628432,0.629,0.371,0.000125,0.0,0.0,0.043625,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Migration_Signature,BASOPHILS,0.011,-0.037,0.055,0.0024651728205901,-0.0082919449419849,0.0123258641029505,0.6725,0.3275,0.000375,0.0,0.0,0.052875,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Mitochondrial_Function_Signature,BASOPHILS,0.013,-0.032,0.061,0.0029133860606974,-0.0071714118417166,0.0136705038232724,0.709625,0.290375,0.000875,0.0,0.0,0.06575,0.000875,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Protease_Release_Activity_Signature,BASOPHILS,0.011,-0.035,0.056,0.0024651728205901,-0.0078437317018776,0.0125499707230041,0.68625,0.31375,0.000375,0.0,0.0,0.057125,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Senescence_Signature,BASOPHILS,0.009,-0.037,0.056,0.0020169595804828,-0.0082919449419849,0.0125499707230041,0.661125,0.338875,0.000375,0.0,0.0,0.049,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Surface_Receptor_Expression_Signature,BASOPHILS,0.011,-0.036,0.055,0.0024651728205901,-0.0080678383219312,0.0123258641029505,0.68425,0.31575,0.000375,0.0,0.0,0.054625,0.000375,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
BASOPHILS||Type2_Cytokine_Expression_Signature,BASOPHILS,0.013,-0.034,0.059,0.0029133860606974,-0.0076196250818239,0.0132222905831651,0.70675,0.29325,0.001125,0.0,0.0,0.065625,0.001125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
B_CELLS_NAIVE||Activation_Signature,B CELLS NAIVE,0.166,0.106,0.223,0.0372016989289052,0.0237553017256865,0.0499757762719631,0.999875,0.000125,0.98075,0.1145,0.0,0.9995,0.98075,0.7175,0.1145,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||Autophagy_Regulation_Signature,B CELLS NAIVE,0.179,0.121,0.241,0.0401150849896026,0.0271169010264911,0.0540096954329287,1.0,0.0,0.997,0.216375,0.00125,1.0,0.997,0.838125,0.216375,0.00125,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||Cell_Proliferation_Signature,B CELLS NAIVE,0.171,0.109,0.225,0.0383222320291735,0.0244276215858474,0.0504239895120704,1.0,0.0,0.990375,0.14825,0.0,0.99975,0.990375,0.7755,0.14825,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||Fatty_Acid_Oxidation_Signature,B CELLS NAIVE,0.178,0.12,0.24,0.039890978369549,0.0268927944064375,0.053785588812875,1.0,0.0,0.995875,0.218625,0.000125,1.0,0.995875,0.84225,0.218625,0.000125,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||Glycolysis_Signature,B CELLS NAIVE,0.184,0.125,0.248,0.0412356180898709,0.0280133275067057,0.0555784417733042,1.0,0.0,0.998,0.280125,0.002,1.0,0.998,0.87525,0.280125,0.002,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||Hedgehog_Signaling_Signature,B CELLS NAIVE,0.167,0.107,0.223,0.0374258055489589,0.0239794083457401,0.0499757762719631,1.0,0.0,0.985125,0.121125,0.0,0.99975,0.985125,0.732875,0.121125,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||Hypoxia_Response_Signature,B CELLS NAIVE,0.182,0.122,0.244,0.0407874048497636,0.0273410076465448,0.0546820152930896,1.0,0.0,0.998125,0.26175,0.001125,1.0,0.998125,0.869375,0.26175,0.001125,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||Lipid_Metabolism_Signature,B CELLS NAIVE,0.169,0.111,0.227,0.0378740187890662,0.0248758348259547,0.0508722027521777,1.0,0.0,0.988,0.13625,0.0,0.999625,0.988,0.75625,0.13625,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||MAPK_Signaling_Signature,B CELLS NAIVE,0.177,0.12,0.237,0.0396668717494953,0.0268927944064375,0.0531132689527141,1.0,0.0,0.996125,0.198875,0.000375,1.0,0.996125,0.82825,0.198875,0.000375,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||NF_kB_Signaling_Signature,B CELLS NAIVE,0.172,0.114,0.231,0.0385463386492271,0.0255481546861156,0.0517686292323922,1.0,0.0,0.990625,0.158875,0.000125,1.0,0.990625,0.790875,0.158875,0.000125,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||Naive_B_Cell_Identity_Signature,B CELLS NAIVE,0.151,0.079,0.212,0.0338400996281005,0.017704422984238,0.047510603451373,0.999625,0.000375,0.925875,0.051625,0.0,0.9945,0.925875,0.558125,0.051625,0.0,Moderate,Negligible,Negligible,True,positive,small-medium,False,False,True
B_CELLS_NAIVE||Notch_Signaling_Signature,B CELLS NAIVE,0.169,0.113,0.229,0.0378740187890662,0.025324048066062,0.0513204159922849,1.0,0.0,0.990375,0.130875,0.000125,0.999875,0.990375,0.75225,0.130875,0.000125,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||OXPHOS_Metabolism_Signature,B CELLS NAIVE,0.179,0.118,0.239,0.0401150849896026,0.0264445811663302,0.0535614821928214,1.0,0.0,0.996375,0.224625,0.000375,1.0,0.996375,0.844,0.224625,0.000375,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||Oxidative_Stress_Response_Signature,B CELLS NAIVE,0.178,0.121,0.24,0.039890978369549,0.0271169010264911,0.053785588812875,1.0,0.0,0.996,0.218,0.00075,0.999875,0.996,0.83725,0.218,0.00075,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||TGF_Beta_Signaling_Signature,B CELLS NAIVE,0.164,0.105,0.225,0.0367534856887979,0.0235311951056328,0.0504239895120704,1.0,0.0,0.97425,0.102125,0.0,0.998875,0.97425,0.704875,0.102125,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||Type_I_Interferon_Response_Signature,B CELLS NAIVE,0.154,0.089,0.214,0.0345124194882615,0.0199454891847745,0.0479588166914802,1.0,0.0,0.9405,0.059,0.0,0.99575,0.9405,0.591625,0.059,0.0,Moderate,Negligible,Negligible,True,positive,small-medium,False,False,True
B_CELLS_NAIVE||mTOR_Signaling_Signature,B CELLS NAIVE,0.172,0.114,0.231,0.0385463386492271,0.0255481546861156,0.0517686292323922,1.0,0.0,0.99225,0.159625,0.0,1.0,0.99225,0.792,0.159625,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS_NAIVE||p53_Pathway_Signature,B CELLS NAIVE,0.17,0.111,0.225,0.0380981254091198,0.0248758348259547,0.0504239895120704,1.0,0.0,0.99075,0.140125,0.0,0.999875,0.99075,0.76625,0.140125,0.0,Strong,Negligible,Negligible,True,positive,small-medium,False,True,True
B_CELLS||Cytokine_Network_Signature,B CELLS,0.058,-0.011,0.117,0.0129981839631114,-0.0024651728205901,0.0262204745462766,0.960875,0.039125,0.087375,0.0,0.0,0.6105,0.087375,0.002375,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
B_CELLS||Fibrosis_Interaction_Signature,B CELLS,0.054,-0.015,0.114,0.0121017574828968,-0.0033615993008046,0.0255481546861156,0.94775,0.05225,0.069375,0.0,0.0,0.56575,0.069375,0.001625,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
B_CELLS||Immunoglobulin_Production_Signature,B CELLS,0.059,-0.004,0.122,0.0132222905831651,-0.0008964264802145,0.0273410076465448,0.968875,0.031125,0.097125,0.000125,0.0,0.617625,0.097125,0.004,0.000125,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
B_CELLS||Immunosenescence_Signature,B CELLS,0.063,0.0,0.125,0.0141187170633797,0.0,0.0280133275067057,0.97775,0.02225,0.11875,0.000375,0.0,0.65825,0.11875,0.0065,0.000375,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
B_CELLS||Immunosuppression_Signature,B CELLS,0.062,-0.002,0.124,0.013894610443326,-0.0004482132401072,0.0277892208866521,0.974,0.026,0.11375,0.0,0.0,0.65325,0.11375,0.00375,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
B_CELLS||Inflammatory_Response_Signature,B CELLS,0.059,-0.002,0.123,0.0132222905831651,-0.0004482132401072,0.0275651142665984,0.9695,0.0305,0.095,0.0,0.0,0.62025,0.095,0.00425,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
B_CELLS||Mitochondrial_Function_Signature,B CELLS,0.065,0.003,0.129,0.014566930303487,0.0006723198601609,0.0289097539869203,0.98175,0.01825,0.13025,0.0,0.0,0.676625,0.13025,0.00675,0.0,0.0,Negligible,Negligible,Negligible,True,positive,small,False,False,True
CD4+ T CELLS||ECM_Remodeling_Signature,CD4+ T CELLS,-0.001,-0.098,0.102,-0.0002241066200536,-0.0219624487652573,0.0228588752454719,0.49775,0.50225,0.0505,0.000375,0.0,0.334125,0.0505,0.00275,0.000375,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_TFH||Costimulation_Signature,CD4 TFH,0.039,-0.045,0.137,0.0087401581820922,-0.010084797902414,0.0307026069473495,0.803375,0.196625,0.0915,0.000375,0.0,0.4255,0.0915,0.0075,0.000375,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_TFH||Microbiome_Response_Signature,CD4 TFH,0.033,-0.06,0.12,0.0073955184617703,-0.0134463972032187,0.0268927944064375,0.7705,0.2295,0.071375,0.00025,0.0,0.390875,0.071375,0.005875,0.00025,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Activation_Signature,CD4 T NAIVE,-0.001,-0.045,0.042,-0.0002241066200536,-0.010084797902414,0.0094124780422531,0.488375,0.511625,0.0,0.0,0.0,0.025625,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Adipokine_Signaling_Signature,CD4 T NAIVE,-0.001,-0.044,0.043,-0.0002241066200536,-0.0098606912823604,0.0096365846623067,0.48325,0.51675,0.000125,0.0,0.0,0.025875,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Anergy_Signature,CD4 T NAIVE,-0.002,-0.045,0.041,-0.0004482132401072,-0.010084797902414,0.0091883714221994,0.475125,0.524875,0.0,0.0,0.0,0.02275,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Apoptosis_Regulation_Signature,CD4 T NAIVE,-0.002,-0.045,0.042,-0.0004482132401072,-0.010084797902414,0.0094124780422531,0.46575,0.53425,0.000125,0.0,0.0,0.02825,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Autophagy_Regulation_Signature,CD4 T NAIVE,-0.001,-0.044,0.043,-0.0002241066200536,-0.0098606912823604,0.0096365846623067,0.4775,0.5225,0.0,0.0,0.0,0.025375,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||CD4_Naive_Identity_Signature,CD4 T NAIVE,-0.002,-0.045,0.041,-0.0004482132401072,-0.010084797902414,0.0091883714221994,0.468875,0.531125,0.0,0.0,0.0,0.02625,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Cell_Proliferation_Signature,CD4 T NAIVE,-0.003,-0.048,0.04,-0.0006723198601609,-0.010757117762575,0.0089642648021458,0.4435,0.5565,0.000125,0.0,0.0,0.028875,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Complement_Activation_Signature,CD4 T NAIVE,-0.002,-0.043,0.043,-0.0004482132401072,-0.0096365846623067,0.0096365846623067,0.475625,0.524375,0.0,0.0,0.0,0.025625,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||DNA_Repair_Signature,CD4 T NAIVE,-0.002,-0.044,0.043,-0.0004482132401072,-0.0098606912823604,0.0096365846623067,0.4635,0.5365,0.0,0.0,0.0,0.02525,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Differentiation_Signature,CD4 T NAIVE,-0.002,-0.045,0.041,-0.0004482132401072,-0.010084797902414,0.0091883714221994,0.4725,0.5275,0.000125,0.0,0.0,0.02725,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||ER_Stress_Response_Signature,CD4 T NAIVE,-0.002,-0.047,0.041,-0.0004482132401072,-0.0105330111425213,0.0091883714221994,0.474125,0.525875,0.000125,0.0,0.0,0.028625,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Fatty_Acid_Oxidation_Signature,CD4 T NAIVE,-0.002,-0.045,0.042,-0.0004482132401072,-0.010084797902414,0.0094124780422531,0.470875,0.529125,0.0,0.0,0.0,0.02925,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Glycolysis_Signature,CD4 T NAIVE,0.0,-0.041,0.045,0.0,-0.0091883714221994,0.010084797902414,0.498625,0.501375,0.000125,0.0,0.0,0.02525,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Hedgehog_Signaling_Signature,CD4 T NAIVE,-0.002,-0.048,0.039,-0.0004482132401072,-0.010757117762575,0.0087401581820922,0.468625,0.531375,0.000125,0.0,0.0,0.027375,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Hypoxia_Response_Signature,CD4 T NAIVE,-0.003,-0.045,0.041,-0.0006723198601609,-0.010084797902414,0.0091883714221994,0.459875,0.540125,0.000125,0.0,0.0,0.0265,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||JAK_STAT_Signaling_Signature,CD4 T NAIVE,-0.003,-0.046,0.04,-0.0006723198601609,-0.0103089045224677,0.0089642648021458,0.452,0.548,0.000125,0.0,0.0,0.02625,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Lipid_Metabolism_Signature,CD4 T NAIVE,-0.0,-0.044,0.043,-0.0,-0.0098606912823604,0.0096365846623067,0.48775,0.51225,0.0,0.0,0.0,0.02775,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||MAPK_Signaling_Signature,CD4 T NAIVE,-0.001,-0.046,0.04,-0.0002241066200536,-0.0103089045224677,0.0089642648021458,0.492875,0.507125,0.000125,0.0,0.0,0.025125,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Migration_Signature,CD4 T NAIVE,-0.004,-0.049,0.039,-0.0008964264802145,-0.0109812243826286,0.0087401581820922,0.427625,0.572375,0.000125,0.0,0.0,0.032125,0.000125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||NF_kB_Signaling_Signature,CD4 T NAIVE,-0.002,-0.045,0.041,-0.0004482132401072,-0.010084797902414,0.0091883714221994,0.46675,0.53325,0.0,0.0,0.0,0.02675,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Notch_Signaling_Signature,CD4 T NAIVE,-0.002,-0.044,0.042,-0.0004482132401072,-0.0098606912823604,0.0094124780422531,0.46975,0.53025,0.0,0.0,0.0,0.026875,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||OXPHOS_Metabolism_Signature,CD4 T NAIVE,-0.002,-0.046,0.041,-0.0004482132401072,-0.0103089045224677,0.0091883714221994,0.461125,0.538875,0.0,0.0,0.0,0.028375,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Oxidative_Stress_Response_Signature,CD4 T NAIVE,-0.004,-0.047,0.04,-0.0008964264802145,-0.0105330111425213,0.0089642648021458,0.4415,0.5585,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||PI3K_AKT_Signaling_Signature,CD4 T NAIVE,-0.003,-0.046,0.041,-0.0006723198601609,-0.0103089045224677,0.0091883714221994,0.447875,0.552125,0.0,0.0,0.0,0.026625,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Quiescence_Signature,CD4 T NAIVE,-0.002,-0.046,0.04,-0.0004482132401072,-0.0103089045224677,0.0089642648021458,0.469125,0.530875,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Senescence_Signature,CD4 T NAIVE,-0.003,-0.045,0.041,-0.0006723198601609,-0.010084797902414,0.0091883714221994,0.45325,0.54675,0.0,0.0,0.0,0.0275,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||TCR_Signaling_Signature,CD4 T NAIVE,-0.002,-0.046,0.041,-0.0004482132401072,-0.0103089045224677,0.0091883714221994,0.47225,0.52775,0.0,0.0,0.0,0.02625,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||TGF_Beta_Signaling_Signature,CD4 T NAIVE,-0.001,-0.044,0.043,-0.0002241066200536,-0.0098606912823604,0.0096365846623067,0.48575,0.51425,0.0,0.0,0.0,0.0275,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Type_I_Interferon_Response_Signature,CD4 T NAIVE,-0.003,-0.046,0.041,-0.0006723198601609,-0.0103089045224677,0.0091883714221994,0.452125,0.547875,0.0,0.0,0.0,0.030125,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||Wnt_Signaling_Signature,CD4 T NAIVE,0.0,-0.046,0.042,0.0,-0.0103089045224677,0.0094124780422531,0.501125,0.498875,0.00025,0.0,0.0,0.026,0.00025,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||mTOR_Signaling_Signature,CD4 T NAIVE,-0.001,-0.045,0.041,-0.0002241066200536,-0.010084797902414,0.0091883714221994,0.48,0.52,0.0,0.0,0.0,0.026125,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_NAIVE||p53_Pathway_Signature,CD4 T NAIVE,-0.003,-0.047,0.04,-0.0006723198601609,-0.0105330111425213,0.0089642648021458,0.457875,0.542125,0.0,0.0,0.0,0.029125,0.0,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_REGULATORY||Adipokine_Signaling_Signature,CD4 T REGULATORY,0.032,-0.028,0.088,0.0071714118417166,-0.006274985361502,0.0197213825647208,0.868125,0.131875,0.015125,0.0,0.0,0.270875,0.015125,0.000125,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_REGULATORY||Complement_Activation_Signature,CD4 T REGULATORY,0.023,-0.038,0.081,0.0051544522612338,-0.0085160515620385,0.0181526362243453,0.7865,0.2135,0.00575,0.0,0.0,0.19675,0.00575,0.000125,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_REGULATORY||Fatty_Acid_Oxidation_Signature,CD4 T REGULATORY,0.043,-0.016,0.11,0.0096365846623067,-0.0035857059208583,0.024651728205901,0.927,0.073,0.053125,0.0,0.0,0.3825,0.053125,0.001875,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_REGULATORY||Hedgehog_Signaling_Signature,CD4 T REGULATORY,0.027,-0.034,0.086,0.0060508787414484,-0.0076196250818239,0.0192731693246135,0.829375,0.170625,0.008625,0.0,0.0,0.229,0.008625,0.00025,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_REGULATORY||JAK_STAT_Signaling_Signature,CD4 T REGULATORY,0.031,-0.025,0.092,0.006947305221663,-0.0056026655013411,0.0206178090449354,0.8565,0.1435,0.014125,0.0,0.0,0.26,0.014125,0.0,0.0,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
CD4_T_REGULATORY||Lipid_Metabolism_Signature,CD4 T REGULATORY,0.037,-0.02,0.098,0.0082919449419849,-0.0044821324010729,0.0219624487652573,0.8975,0.1025,0.024375,0.000125,0.0,0.312375,0.024375,0.001375,0.000125,0.0,Negligible,Negligible,Negligible,False,none,negligible,False,False,False
