sample,celltype_0,celltype_1,celltype_2,celltype_3,celltype_4,celltype_5,celltype_6,celltype_7,celltype_8,celltype_9,celltype_10,celltype_11,celltype_12,celltype_13,celltype_14,celltype_15,celltype_16,celltype_17,celltype_18,celltype_19
2048,0.07304394290124804,0.17474033833044111,0.006215867363716753,0.001422885778386707,0.05386807437929552,-0.13542942860222126,0.027854011061659398,0.3406541421210904,0.019767942119448313,0.02834654538365973,0.02245369753521604,-0.04309427173674038,0.2661376699781404,-0.22450200330273848,-0.004698694335634231,-0.007988058441194828,-0.021031937977911714,0.021724680308336797,0.01748911117855357,-0.024763077195357714
2049,0.08108636159742932,0.16608219444460703,0.008256878425301524,-0.005573662382691592,0.03843888008378365,-0.10902909277942671,-0.010871812887902498,0.30414379887596804,0.04937832532886884,0.031047269601182006,0.02962275912275817,-0.04497581429528353,0.22760904515860225,-0.20708073143735836,0.008637255869581823,-0.002388979991702682,-0.02054712700223932,0.025737402438929007,0.03738032330802404,-0.04572119940788769
2050,0.07381112587086945,0.1690435616310469,0.014626367115734456,0.002943379627531488,0.0371917874534003,-0.11318249991671235,0.07090572493689905,0.1350501104794903,0.013851888765141793,0.03495367808348945,0.012667701873905856,-0.05274966794145078,0.2808031931938339,-0.24346135596271531,0.003476125275617258,-0.018191998009721672,-0.001546651593563639,0.02175161493132467,0.036120081002495766,-0.02329510736901677
2051,0.05457954288511947,0.1823612403133749,0.0016393895789466393,-0.0005950305711949993,0.03772116272234416,-0.11193878570458676,-0.014352630187277067,0.13778450107891574,0.0567071971339069,0.05544646477651869,0.02867424711609047,-0.03579281426915494,0.006868759797735326,-0.5707105665881728,0.019644377407468556,0.01332719447860062,-0.004630490149767361,0.01619778728868952,0.04395741775648993,-0.03639210103718417
2052,0.04386819142855547,0.15895900327390167,0.011965252414351311,-0.005970511113277628,0.007487023418609733,-0.11649818106982052,-0.015287693785494211,-0.19841988675922942,0.018958552000602657,0.07368306388690128,0.010660044245104259,-0.05535905973859619,-0.03769367128536066,0.5146916744703837,0.0012528664624390444,0.01064514019136469,-0.013095866621880944,0.01372292915996637,0.08945147550578483,-0.018435929222217536
2053,-0.006532466396725874,0.16891889139017674,-0.018416438398760896,-0.011713057123213097,0.024628835682948467,-0.10483226809204106,0.10292510477227398,0.19694234363152152,-0.001261670498252958,0.009923916343468425,0.0013205251178358044,-0.04690212463433324,0.03407560696724501,-0.6302250612064185,0.017370194944703873,-0.018510289356278523,-0.012543948557697254,-0.007185947226131923,0.031388681758636974,-0.04625120798783083
2054,0.05680028182219853,0.17187608354059308,-0.010822174829540034,-0.015846963445308535,-0.00409149410650951,-0.13786295726459158,-0.02456024071373491,-0.034543013738814694,-0.0012141898061735507,0.03212561102053675,-0.006513122963457302,-0.05009764738858672,-0.03688546277916527,-0.06205494621916069,0.004367672524480212,-0.02141238180051292,-0.02044363510285636,0.002858840361217226,-0.011454856203761927,-0.03482049679128765
2055,0.029176431727716032,0.1900700621205033,-0.008220216551671874,-0.01563629345512484,0.0463600333394309,-0.10184052279687553,0.026325927865296406,0.0898165469062325,0.009535781681978047,-0.007926602039230523,-0.004090514925863179,-0.0768664769274053,0.026644745311564116,-0.565391643703455,0.020974117729118953,-0.049880881481312256,-0.004363081185584402,0.007823588004919252,0.16787409768129155,-0.029079387118963438
2056,0.07669306732772102,0.16468336586816296,0.025671721251978852,0.009165385446120949,0.01090537087339638,-0.1383185591388255,0.0067117134972000695,0.22456038523159946,0.004807855395986321,0.06271324340727936,0.026436297907062648,-0.031497132404099605,-0.1067336010630072,-0.07547369817667404,-0.0011339548745591922,-0.05244434978382401,-0.026069661415347965,0.028869818194678553,0.04760795628729517,-0.029729156239391975
2057,0.05165044419560032,0.15388218691217437,0.01803041993768513,-0.016708846386778765,0.04231542896654973,-0.12629981734544263,0.0031549177752051207,-0.027809552043225237,0.013750828916774097,0.02173494443530621,0.010602965060508847,-0.041947109362869064,-0.017966392520813345,-0.12989766877269812,0.010199248320239844,0.026909728174305085,-0.038520359858667655,0.010249772651315752,0.07211624884207109,-0.04108070228944253
2058,0.09987193155090156,0.15943029684424123,0.013091581394179555,-0.008114849917668013,0.015352342001765138,-0.1466374303721803,-0.007512179220568988,0.08518744926666101,0.018569890609814208,0.029033037489009202,0.024958009169796107,-0.029588377143137716,0.03419830159910246,-0.08950630159762797,0.005125585155404809,0.008355990458292327,-0.010058986703899772,0.02639134476615968,0.060143651056076594,-0.031455980946895126
2059,0.053429443970770166,0.1533488562131384,0.027661161567346108,0.001420503769170253,0.030023140756836417,-0.1298439059721198,0.03436446253450364,-0.06508165872158453,0.007484883408403098,0.01654028156045523,0.023799273400742844,-0.052839923661328295,-0.02056499188312541,-0.012192234949962846,0.010086014975266405,0.01478561152298283,-0.006938097093084059,0.0070234487037880745,0.07037745641701544,-0.044971809322877705
2060,0.05234089439604236,0.17049382351938253,-0.006848684081475735,-0.008305981200602672,0.023235710010167807,-0.09300858573323087,0.08344478052104971,0.04457911882681286,0.026014634142622985,0.0490308545525045,0.019695915137695745,-0.03992946462461496,-0.44504725706441456,-0.18643820115032522,0.005756163436461032,-0.01865924706237599,-0.0035861090526801876,0.019787048507693774,0.05114927528602039,-0.021077901616295316
2061,0.05693965851328666,0.16082029861542704,0.0029442908332101693,-0.016672380404971182,0.023490036417856977,-0.13088686242871617,0.04592193656035511,0.032289330190548894,0.023088700629453052,0.023657394107736852,0.02073109893413163,-0.05651545305641166,0.03134938350843314,-0.2049129466186949,0.005853877885277371,-0.023241514573825943,-0.024001706775721002,0.007817213859117178,0.049712811105234046,-0.02350932015203383
2062,0.07787723201539362,0.17031656116793537,0.014674194604413571,0.0030432765655913963,0.03650345960095397,-0.09819360261134441,-0.008813510036214426,0.129818503513297,-0.00040416652171648915,0.06960930453613087,0.025822908767189925,-0.03319043482548049,-0.10380458473438649,-0.2033362785597717,0.020361745510071572,-0.019330972798648448,-0.002893653255311249,0.02811854814468381,0.08735112084381147,-0.05001163362518045
2063,0.08654422737896658,0.17737594047504796,0.021896020456076106,0.015670037472837198,0.027802006782870294,-0.09229159528805275,0.04727832166889741,0.019346903126007127,0.02413494694686586,0.057209194016370334,0.01571496395547284,-0.043953899753120446,-0.27229184499013814,0.06314491171730333,0.01835527985070404,0.015652592637590442,-0.010853198156653473,0.020846712944912024,0.07027354815932313,-0.013223875648317021
2064,-0.021058689572957322,0.17262032470593355,0.00955073335757271,0.012114610912633033,0.045350645733584376,-0.11343705959923461,0.041860275874201075,-0.0361658121201684,0.0431667464465749,0.03653283647545522,0.011768621512842263,-0.033227259411516066,0.00644867631104453,-0.12328776713487605,0.014302287733605323,0.015517688717739675,0.010321348575601316,0.006549727972873056,0.018759140863800275,-0.024907044469621522
2065,-0.010948150442018658,0.17890795408761265,0.007647323944044538,0.008857135038971294,0.04372956782288597,-0.11520462159851494,0.04154447957154414,-0.00970012992541282,0.04396154591452513,0.038961601439215045,0.010939028478943015,-0.038736894698713074,0.03133211086735883,-0.1374555340714255,0.0018381715613684341,0.00786346245847058,0.012300958044822957,0.007276153638816793,0.0042884999601777475,-0.026146341107144238
