,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
feature_baseline[MONOCYTE_CLASSICAL||LPS_TLR4_Metabolic_Switch_Signature],-0.008,0.052,-0.109,0.087,0.001,0.001,1331.0,3469.0,1.0
feature_baseline[MONOCYTE_CLASSICAL||Lipid_Metabolism_Signature],-0.023,0.052,-0.118,0.073,0.001,0.001,1310.0,3312.0,1.0
feature_baseline[MONOCYTE_CLASSICAL||Microbiome_Response_Signature],-0.013,0.051,-0.109,0.083,0.001,0.001,1379.0,3076.0,1.0
feature_baseline[MONOCYTE_CLASSICAL||Oxidative_Burst_Signature],-0.014,0.052,-0.111,0.083,0.001,0.001,1475.0,3502.0,1.0
feature_baseline[MONOCYTE_CLASSICAL||Phagocytosis_Signature],-0.013,0.052,-0.109,0.086,0.001,0.001,1539.0,3201.0,1.0
feature_baseline[MONOCYTE_CLASSICAL||TLR_Signaling_Signature],-0.007,0.052,-0.103,0.093,0.001,0.001,1346.0,2951.0,1.0
feature_baseline[MONOCYTE_CLASSICAL||Tissue_Homing_Signature],-0.016,0.051,-0.111,0.083,0.001,0.001,1373.0,2908.0,1.0
feature_baseline[MONOCYTE_NON_CLASSICAL||Anti_Apoptotic_Signature],-0.013,0.051,-0.107,0.086,0.001,0.001,1507.0,2812.0,1.0
feature_baseline[MONOCYTE_NON_CLASSICAL||Complement_Activation_Signature],-0.021,0.052,-0.124,0.073,0.001,0.001,1521.0,3863.0,1.0
feature_baseline[MONOCYTE_NON_CLASSICAL||Cytokine_Production_Signature],-0.036,0.052,-0.133,0.06,0.001,0.001,1349.0,3617.0,1.0
feature_baseline[MONOCYTE_NON_CLASSICAL||ER_Stress_Response_Signature],-0.011,0.052,-0.103,0.092,0.001,0.001,1361.0,2732.0,1.0
feature_baseline[MONOCYTE_NON_CLASSICAL||Lipid_Metabolism_Signature],-0.017,0.051,-0.112,0.081,0.001,0.001,1394.0,2960.0,1.0
feature_baseline[MONOCYTE_NON_CLASSICAL||Patrolling_Signature],-0.025,0.051,-0.124,0.067,0.001,0.001,1467.0,3396.0,1.0
feature_baseline[MONOCYTE_NON_CLASSICAL||Type_I_IFN_Response_Signature],-0.026,0.052,-0.125,0.07,0.001,0.001,1302.0,3183.0,1.0
feature_baseline[NK_CELLS||Adipokine_Signaling_Signature],-0.028,0.052,-0.127,0.07,0.001,0.001,1547.0,3442.0,1.0
feature_baseline[NK_CELLS||Angiogenesis_Regulation_Signature],-0.014,0.053,-0.113,0.084,0.001,0.001,1428.0,3878.0,1.0
feature_baseline[NK_CELLS||Cell_Proliferation_Signature],-0.03,0.052,-0.126,0.069,0.001,0.001,1414.0,2775.0,1.0
feature_baseline[NK_CELLS||Complement_Activation_Signature],-0.021,0.049,-0.115,0.073,0.001,0.001,1338.0,3591.0,1.0
feature_baseline[NK_CELLS||DNA_Repair_Signature],-0.017,0.052,-0.116,0.079,0.001,0.001,1348.0,3540.0,1.0
feature_baseline[NK_CELLS||Degranulation_Signature],-0.012,0.053,-0.109,0.091,0.001,0.001,1347.0,3066.0,1.0
feature_baseline[NK_CELLS||ER_Stress_Response_Signature],-0.015,0.051,-0.114,0.078,0.001,0.001,1550.0,4151.0,1.0
feature_baseline[NK_CELLS||Epigenetic_Silencing_Signature],-0.018,0.051,-0.116,0.075,0.001,0.001,1378.0,4130.0,1.0
feature_baseline[NK_CELLS||Fatty_Acid_Oxidation_Signature],-0.016,0.052,-0.11,0.085,0.001,0.001,1461.0,2966.0,1.0
feature_baseline[NK_CELLS||Hedgehog_Signaling_Signature],-0.015,0.053,-0.113,0.086,0.001,0.001,1306.0,3555.0,1.0
feature_baseline[NK_CELLS||Hypoxia_Response_Signature],-0.016,0.051,-0.112,0.079,0.001,0.001,1309.0,3146.0,1.0
feature_baseline[NK_CELLS||Immunosenescence_Signature],-0.032,0.051,-0.132,0.06,0.001,0.001,1407.0,2875.0,1.0
feature_baseline[NK_CELLS||Inhibitory_Receptor_Signature],-0.037,0.051,-0.133,0.059,0.001,0.001,1351.0,2970.0,1.0
feature_baseline[NK_CELLS||KIR_Signaling_Signature],-0.036,0.051,-0.137,0.056,0.001,0.001,1363.0,3216.0,1.0
feature_baseline[NK_CELLS||Lipid_Metabolism_Signature],-0.016,0.052,-0.114,0.08,0.001,0.001,1364.0,3976.0,1.0
feature_baseline[NK_CELLS||Lipid_Peroxidation_Signature],-0.028,0.052,-0.121,0.071,0.001,0.001,1446.0,2967.0,1.0
feature_baseline[NK_CELLS||Microbiome_Response_Signature],-0.015,0.052,-0.111,0.083,0.001,0.001,1457.0,2998.0,1.0
feature_baseline[NK_CELLS||Migration_Signature],-0.03,0.051,-0.128,0.063,0.001,0.001,1201.0,2890.0,1.0
feature_baseline[NK_CELLS||Mitochondrial_Function_Signature],-0.023,0.051,-0.122,0.069,0.001,0.001,1474.0,2824.0,1.0
feature_baseline[NK_CELLS||NCR_Signature],-0.033,0.052,-0.124,0.074,0.001,0.001,1503.0,3958.0,1.0
feature_baseline[NK_CELLS||NK_Cell_Exhaustion_Signature],-0.024,0.051,-0.12,0.071,0.001,0.001,1464.0,3963.0,1.0
feature_baseline[NK_CELLS||Notch_Signaling_Signature],-0.02,0.052,-0.117,0.076,0.001,0.001,1392.0,2473.0,1.0
feature_baseline[NK_CELLS||PI3K_AKT_Signaling_Signature],-0.013,0.052,-0.108,0.087,0.001,0.001,1378.0,3587.0,1.0
feature_baseline[NK_CELLS||TGF_Beta_Signaling_Signature],-0.018,0.051,-0.117,0.077,0.001,0.001,1268.0,3222.0,1.0
feature_baseline[NK_CELLS||Tissue_Residency_Signature],-0.027,0.051,-0.125,0.068,0.001,0.001,1281.0,3173.0,1.0
feature_baseline[NK_CELLS||Wnt_Signaling_Signature],-0.016,0.052,-0.115,0.081,0.001,0.001,1358.0,3242.0,1.0
feature_baseline[NK_CELLS||Wound_Healing_Support_Signature],-0.016,0.053,-0.116,0.082,0.001,0.001,1457.0,3945.0,1.0
feature_baseline[PDC||Angiogenesis_Regulation_Signature],-0.01,0.052,-0.111,0.086,0.001,0.001,1443.0,3653.0,1.0
feature_baseline[PDC||Anti_Apoptotic_Signature],-0.013,0.053,-0.11,0.087,0.001,0.001,1358.0,3964.0,1.0
feature_baseline[PDC||Antigen_Processing_Signature],-0.011,0.05,-0.099,0.092,0.001,0.001,1394.0,3682.0,1.0
feature_baseline[PDC||Cellular_Stress_Response_Signature],-0.032,0.051,-0.125,0.064,0.001,0.001,1469.0,2695.0,1.0
feature_baseline[PDC||Complement_Activation_Signature],-0.018,0.05,-0.112,0.073,0.001,0.001,1447.0,3571.0,1.0
feature_baseline[PDC||CpG_Response_Signature],-0.022,0.051,-0.118,0.074,0.001,0.001,1382.0,3262.0,1.0
feature_baseline[PDC||Cytokine_Production_Signature],-0.021,0.052,-0.117,0.077,0.001,0.001,1357.0,2797.0,1.0
feature_baseline[PDC||ER_Stress_Response_Signature],-0.011,0.052,-0.107,0.087,0.001,0.001,1351.0,4152.0,1.0
feature_baseline[PDC||Endosomal_TLR_Signature],-0.004,0.052,-0.101,0.095,0.001,0.001,1497.0,3572.0,1.0
feature_baseline[PDC||Glutamine_Metabolism_Signature],-0.009,0.052,-0.103,0.092,0.001,0.001,1337.0,2500.0,1.0
feature_baseline[PDC||Hypoxia_Response_Signature],-0.013,0.052,-0.106,0.086,0.001,0.001,1479.0,3726.0,1.0
feature_baseline[PDC||Immunosenescence_Signature],-0.028,0.051,-0.124,0.068,0.001,0.001,1496.0,3996.0,1.0
feature_baseline[PDC||Insulin_Resistance_Signaling_Signature],-0.009,0.053,-0.111,0.087,0.001,0.001,1474.0,3594.0,1.0
feature_baseline[PDC||Interferon_Exhaustion_Signature],-0.01,0.051,-0.107,0.083,0.001,0.001,1357.0,2961.0,1.0
feature_baseline[PDC||Iron_Metabolism_Signature],-0.008,0.051,-0.103,0.091,0.001,0.001,1372.0,3461.0,1.0
feature_baseline[PDC||Lipid_Antigen_Processing_Signature],-0.029,0.052,-0.123,0.072,0.001,0.001,1419.0,2985.0,1.0
feature_baseline[PDC||Lipid_Metabolism_Signature],-0.018,0.051,-0.117,0.076,0.001,0.001,1244.0,2942.0,1.0
feature_baseline[PDC||Microbiome_Response_Signature],-0.007,0.05,-0.1,0.089,0.001,0.001,1300.0,2952.0,1.0
feature_baseline[PDC||Migration_Signature],-0.018,0.051,-0.113,0.08,0.001,0.001,1339.0,3171.0,1.0
feature_baseline[PDC||OXPHOS_Metabolism_Signature],-0.014,0.052,-0.106,0.087,0.001,0.001,1534.0,3652.0,1.0
feature_baseline[PDC||Plasmacytoid_Identity_Signature],-0.027,0.051,-0.12,0.072,0.001,0.001,1242.0,2814.0,1.0
feature_baseline[PDC||TLR_Signaling_Signature],-0.006,0.052,-0.102,0.094,0.001,0.001,1574.0,3565.0,1.0
feature_baseline[PDC||Tolerance_Signature],-0.025,0.051,-0.122,0.07,0.001,0.001,1284.0,3176.0,1.0
feature_baseline[PDC||TypeI_IFN_Response_Signature],-0.029,0.051,-0.126,0.067,0.001,0.001,1451.0,2654.0,1.0
feature_baseline[PDC||Viral_Response_Signature],-0.028,0.052,-0.124,0.071,0.001,0.001,1464.0,3714.0,1.0
feature_baseline[PDC||Wound_Healing_Support_Signature],-0.015,0.052,-0.11,0.086,0.001,0.001,1359.0,2638.0,1.0
feature_baseline[TAM||Adipokine_Signaling_Signature],-0.024,0.052,-0.121,0.074,0.001,0.001,1446.0,3395.0,1.0
feature_baseline[TAM||Angiogenic_Support_Signature],-0.018,0.052,-0.115,0.076,0.001,0.001,1360.0,3117.0,1.0
feature_baseline[TAM||Chemokine_Production_Signature],-0.027,0.052,-0.122,0.073,0.001,0.001,1525.0,3613.0,1.0
feature_baseline[TAM||Complement_Regulation_Signature],-0.024,0.053,-0.123,0.075,0.001,0.001,1523.0,2455.0,1.0
feature_baseline[TAM||ECM_Remodeling_Signature],-0.025,0.051,-0.124,0.067,0.001,0.001,1368.0,3832.0,1.0
feature_baseline[TAM||Inflammatory_Resolution_Signature],-0.03,0.051,-0.123,0.07,0.001,0.001,1434.0,3469.0,1.0
feature_baseline[TAM||Insulin_Resistance_Signaling_Signature],-0.01,0.053,-0.112,0.087,0.001,0.001,1443.0,3511.0,1.0
feature_baseline[TAM||Iron_Handling_Signature],-0.015,0.052,-0.111,0.083,0.001,0.001,1246.0,3782.0,1.0
feature_baseline[TAM||Lysosomal_Function_Signature],-0.014,0.053,-0.112,0.084,0.001,0.001,1419.0,2995.0,1.0
feature_baseline[TAM||M2_Polarization_Signature],-0.015,0.052,-0.107,0.089,0.001,0.001,1359.0,3201.0,1.0
feature_baseline[TAM||Oxidative_Stress_Defense_Signature],-0.021,0.051,-0.116,0.074,0.001,0.001,1389.0,3289.0,1.0
feature_baseline[TAM||Phagocytic_Activity_Signature],-0.017,0.052,-0.115,0.081,0.001,0.001,1235.0,3064.0,1.0
feature_baseline[TAM||Tissue_Repair_Signature],-0.028,0.052,-0.125,0.069,0.001,0.001,1309.0,3640.0,1.0
feature_baseline[TAM||Tumor_Support_Signature],-0.02,0.051,-0.117,0.075,0.001,0.001,1399.0,4095.0,1.0
feature_baseline[T_GAMMA_DELTA||Cytokine_Production_Signature],-0.042,0.053,-0.137,0.06,0.001,0.001,1371.0,3680.0,1.0
feature_baseline[T_GAMMA_DELTA||Cytolytic_Deficiency_Signature],-0.045,0.052,-0.146,0.052,0.001,0.001,1404.0,3578.0,1.0
feature_baseline[T_GAMMA_DELTA||Type3_Immunity_Signature],-0.034,0.051,-0.133,0.06,0.001,0.001,1389.0,3000.0,1.0
feature_bmi_slope[BASOPHILS||Activation_Signaling_Signature],0.01,0.023,-0.034,0.054,0.001,0.0,914.0,2423.0,1.01
feature_bmi_slope[BASOPHILS||Adipose_Allergy_Signature],0.012,0.024,-0.032,0.057,0.001,0.0,932.0,2388.0,1.01
feature_bmi_slope[BASOPHILS||Angiogenesis_Regulation_Signature],0.01,0.024,-0.032,0.057,0.001,0.0,911.0,2481.0,1.01
feature_bmi_slope[BASOPHILS||Anti_Apoptotic_Signature],0.008,0.024,-0.037,0.053,0.001,0.0,889.0,2015.0,1.01
feature_bmi_slope[BASOPHILS||Cellular_Stress_Response_Signature],0.012,0.024,-0.034,0.055,0.001,0.0,832.0,2567.0,1.01
feature_bmi_slope[BASOPHILS||Chronic_Activation_Signature],0.01,0.024,-0.034,0.054,0.001,0.0,868.0,2562.0,1.01
feature_bmi_slope[BASOPHILS||Complement_Activation_Signature],0.008,0.024,-0.037,0.052,0.001,0.0,927.0,2222.0,1.01
feature_bmi_slope[BASOPHILS||Cytokine_Production_Signature],0.012,0.024,-0.031,0.058,0.001,0.0,892.0,2543.0,1.01
feature_bmi_slope[BASOPHILS||ER_Stress_Response_Signature],0.01,0.024,-0.034,0.054,0.001,0.0,895.0,2380.0,1.01
feature_bmi_slope[BASOPHILS||Epigenetic_Dysregulation_Signature],0.01,0.024,-0.035,0.053,0.001,0.0,869.0,2453.0,1.01
feature_bmi_slope[BASOPHILS||Histamine_Signature],0.012,0.024,-0.031,0.057,0.001,0.0,863.0,2503.0,1.01
feature_bmi_slope[BASOPHILS||Immunosenescence_Signature],0.012,0.024,-0.034,0.054,0.001,0.0,849.0,2383.0,1.01
feature_bmi_slope[BASOPHILS||Inflammatory_Mediator_Signature],0.008,0.024,-0.037,0.052,0.001,0.0,905.0,2272.0,1.01
feature_bmi_slope[BASOPHILS||Inflammatory_Response_Signature],0.01,0.023,-0.035,0.052,0.001,0.0,861.0,2403.0,1.01
feature_bmi_slope[BASOPHILS||Insulin_Resistance_Signaling_Signature],0.01,0.024,-0.034,0.055,0.001,0.0,896.0,2270.0,1.01
feature_bmi_slope[BASOPHILS||Lineage_Program_Signature],0.011,0.023,-0.033,0.055,0.001,0.0,835.0,2099.0,1.01
feature_bmi_slope[BASOPHILS||Lipid_Mediator_Signature],0.011,0.024,-0.032,0.057,0.001,0.0,887.0,2138.0,1.01
feature_bmi_slope[BASOPHILS||Lipid_Metabolism_Signature],0.013,0.024,-0.033,0.057,0.001,0.0,895.0,2331.0,1.01
feature_bmi_slope[BASOPHILS||Microbiome_Response_Signature],0.007,0.024,-0.038,0.05,0.001,0.0,887.0,2248.0,1.01
feature_bmi_slope[BASOPHILS||Migration_Signature],0.011,0.024,-0.034,0.054,0.001,0.0,914.0,2646.0,1.01
feature_bmi_slope[BASOPHILS||Mitochondrial_Function_Signature],0.013,0.024,-0.031,0.057,0.001,0.0,884.0,2400.0,1.01
feature_bmi_slope[BASOPHILS||Protease_Release_Activity_Signature],0.011,0.023,-0.033,0.055,0.001,0.0,892.0,2411.0,1.01
feature_bmi_slope[BASOPHILS||Senescence_Signature],0.009,0.024,-0.037,0.052,0.001,0.0,895.0,2384.0,1.01
feature_bmi_slope[BASOPHILS||Surface_Receptor_Expression_Signature],0.011,0.023,-0.032,0.056,0.001,0.0,877.0,2295.0,1.01
feature_bmi_slope[BASOPHILS||Type2_Cytokine_Expression_Signature],0.013,0.024,-0.031,0.058,0.001,0.0,871.0,2349.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||Activation_Signature],0.166,0.03,0.109,0.22,0.001,0.0,1313.0,3167.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||Autophagy_Regulation_Signature],0.179,0.03,0.121,0.236,0.001,0.0,1307.0,3438.0,1.0
feature_bmi_slope[B_CELLS_NAIVE||Cell_Proliferation_Signature],0.171,0.029,0.115,0.225,0.001,0.0,1299.0,3681.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||Fatty_Acid_Oxidation_Signature],0.178,0.03,0.122,0.236,0.001,0.0,1456.0,3200.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||Glycolysis_Signature],0.184,0.031,0.131,0.248,0.001,0.0,1375.0,2870.0,1.0
feature_bmi_slope[B_CELLS_NAIVE||Hedgehog_Signaling_Signature],0.167,0.029,0.114,0.226,0.001,0.0,1278.0,3476.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||Hypoxia_Response_Signature],0.182,0.031,0.125,0.242,0.001,0.0,1365.0,2740.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||Lipid_Metabolism_Signature],0.169,0.029,0.112,0.223,0.001,0.0,1294.0,3799.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||MAPK_Signaling_Signature],0.177,0.03,0.121,0.233,0.001,0.0,1324.0,3032.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||NF_kB_Signaling_Signature],0.172,0.029,0.117,0.228,0.001,0.0,1370.0,3399.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||Naive_B_Cell_Identity_Signature],0.151,0.034,0.085,0.212,0.001,0.0,1460.0,3022.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||Notch_Signaling_Signature],0.169,0.029,0.111,0.222,0.001,0.0,1249.0,3746.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||OXPHOS_Metabolism_Signature],0.179,0.03,0.122,0.237,0.001,0.0,1367.0,3414.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||Oxidative_Stress_Response_Signature],0.178,0.03,0.123,0.236,0.001,0.0,1340.0,3201.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||TGF_Beta_Signaling_Signature],0.164,0.03,0.108,0.221,0.001,0.0,1291.0,3384.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||Type_I_Interferon_Response_Signature],0.154,0.032,0.089,0.208,0.001,0.0,1505.0,3103.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||mTOR_Signaling_Signature],0.172,0.029,0.119,0.231,0.001,0.0,1330.0,3493.0,1.01
feature_bmi_slope[B_CELLS_NAIVE||p53_Pathway_Signature],0.17,0.029,0.113,0.222,0.001,0.0,1250.0,3612.0,1.01
feature_bmi_slope[B_CELLS||Cytokine_Network_Signature],0.058,0.032,0.001,0.123,0.001,0.0,1460.0,3704.0,1.01
feature_bmi_slope[B_CELLS||Fibrosis_Interaction_Signature],0.054,0.032,-0.008,0.114,0.001,0.0,1575.0,3826.0,1.0
feature_bmi_slope[B_CELLS||Immunoglobulin_Production_Signature],0.059,0.032,0.0,0.121,0.001,0.0,1507.0,3872.0,1.01
feature_bmi_slope[B_CELLS||Immunosenescence_Signature],0.063,0.032,0.005,0.123,0.001,0.0,1461.0,3490.0,1.01
feature_bmi_slope[B_CELLS||Immunosuppression_Signature],0.062,0.032,0.004,0.124,0.001,0.0,1408.0,3466.0,1.01
feature_bmi_slope[B_CELLS||Inflammatory_Response_Signature],0.059,0.032,0.001,0.12,0.001,0.0,1454.0,3310.0,1.01
feature_bmi_slope[B_CELLS||Mitochondrial_Function_Signature],0.065,0.032,0.005,0.126,0.001,0.0,1540.0,3304.0,1.01
feature_bmi_slope[CD4+ T CELLS||ECM_Remodeling_Signature],-0.001,0.051,-0.095,0.098,0.001,0.001,3701.0,5402.0,1.0
feature_bmi_slope[CD4_TFH||Costimulation_Signature],0.039,0.046,-0.05,0.123,0.001,0.0,2567.0,5325.0,1.0
feature_bmi_slope[CD4_TFH||Microbiome_Response_Signature],0.033,0.046,-0.053,0.12,0.001,0.0,2403.0,5077.0,1.0
feature_bmi_slope[CD4_T_NAIVE||Activation_Signature],-0.001,0.022,-0.041,0.043,0.001,0.0,742.0,1827.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Adipokine_Signaling_Signature],-0.001,0.022,-0.043,0.04,0.001,0.0,720.0,1888.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Anergy_Signature],-0.002,0.022,-0.042,0.04,0.001,0.0,755.0,1897.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Apoptosis_Regulation_Signature],-0.002,0.022,-0.044,0.039,0.001,0.0,768.0,1996.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Autophagy_Regulation_Signature],-0.001,0.022,-0.042,0.041,0.001,0.0,689.0,1978.0,1.01
feature_bmi_slope[CD4_T_NAIVE||CD4_Naive_Identity_Signature],-0.002,0.022,-0.042,0.041,0.001,0.0,756.0,2087.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Cell_Proliferation_Signature],-0.003,0.022,-0.045,0.038,0.001,0.0,756.0,1847.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Complement_Activation_Signature],-0.002,0.022,-0.043,0.039,0.001,0.0,778.0,1939.0,1.01
feature_bmi_slope[CD4_T_NAIVE||DNA_Repair_Signature],-0.002,0.022,-0.045,0.038,0.001,0.0,721.0,1530.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Differentiation_Signature],-0.002,0.022,-0.043,0.039,0.001,0.0,729.0,2111.0,1.02
feature_bmi_slope[CD4_T_NAIVE||ER_Stress_Response_Signature],-0.002,0.022,-0.044,0.04,0.001,0.0,780.0,1855.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Fatty_Acid_Oxidation_Signature],-0.002,0.022,-0.043,0.041,0.001,0.0,763.0,2117.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Glycolysis_Signature],0.0,0.022,-0.042,0.041,0.001,0.0,750.0,1987.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Hedgehog_Signaling_Signature],-0.002,0.022,-0.044,0.039,0.001,0.0,752.0,1961.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Hypoxia_Response_Signature],-0.003,0.022,-0.043,0.04,0.001,0.0,771.0,1671.0,1.01
feature_bmi_slope[CD4_T_NAIVE||JAK_STAT_Signaling_Signature],-0.003,0.022,-0.043,0.04,0.001,0.0,749.0,1948.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Lipid_Metabolism_Signature],-0.0,0.022,-0.041,0.043,0.001,0.0,769.0,1826.0,1.01
feature_bmi_slope[CD4_T_NAIVE||MAPK_Signaling_Signature],-0.001,0.022,-0.044,0.039,0.001,0.0,772.0,1936.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Migration_Signature],-0.004,0.023,-0.047,0.038,0.001,0.0,758.0,1664.0,1.01
feature_bmi_slope[CD4_T_NAIVE||NF_kB_Signaling_Signature],-0.002,0.022,-0.042,0.04,0.001,0.0,735.0,1886.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Notch_Signaling_Signature],-0.002,0.022,-0.044,0.039,0.001,0.0,781.0,1953.0,1.01
feature_bmi_slope[CD4_T_NAIVE||OXPHOS_Metabolism_Signature],-0.002,0.022,-0.043,0.041,0.001,0.0,738.0,2122.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Oxidative_Stress_Response_Signature],-0.004,0.022,-0.046,0.037,0.001,0.0,752.0,1881.0,1.01
feature_bmi_slope[CD4_T_NAIVE||PI3K_AKT_Signaling_Signature],-0.003,0.022,-0.046,0.038,0.001,0.0,758.0,1822.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Quiescence_Signature],-0.002,0.022,-0.044,0.039,0.001,0.0,715.0,1951.0,1.02
feature_bmi_slope[CD4_T_NAIVE||Senescence_Signature],-0.003,0.022,-0.044,0.038,0.001,0.0,760.0,1816.0,1.01
feature_bmi_slope[CD4_T_NAIVE||TCR_Signaling_Signature],-0.002,0.022,-0.046,0.038,0.001,0.0,785.0,2016.0,1.01
feature_bmi_slope[CD4_T_NAIVE||TGF_Beta_Signaling_Signature],-0.001,0.022,-0.042,0.042,0.001,0.0,762.0,1963.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Type_I_Interferon_Response_Signature],-0.003,0.022,-0.045,0.039,0.001,0.0,718.0,1789.0,1.01
feature_bmi_slope[CD4_T_NAIVE||Wnt_Signaling_Signature],0.0,0.023,-0.042,0.042,0.001,0.0,776.0,1946.0,1.01
feature_bmi_slope[CD4_T_NAIVE||mTOR_Signaling_Signature],-0.001,0.022,-0.043,0.039,0.001,0.0,772.0,2000.0,1.01
feature_bmi_slope[CD4_T_NAIVE||p53_Pathway_Signature],-0.003,0.022,-0.044,0.039,0.001,0.0,759.0,2054.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||Adipokine_Signaling_Signature],0.032,0.03,-0.026,0.085,0.001,0.0,1376.0,3678.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||Complement_Activation_Signature],0.023,0.03,-0.031,0.083,0.001,0.0,1366.0,3129.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||Fatty_Acid_Oxidation_Signature],0.043,0.032,-0.016,0.105,0.001,0.0,1393.0,3005.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||Hedgehog_Signaling_Signature],0.027,0.03,-0.028,0.086,0.001,0.0,1379.0,3410.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||JAK_STAT_Signaling_Signature],0.031,0.03,-0.025,0.086,0.001,0.0,1309.0,3387.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||Lipid_Metabolism_Signature],0.037,0.03,-0.02,0.093,0.001,0.0,1335.0,3735.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||Lipid_Peroxidation_Signaling_Signature],0.031,0.03,-0.025,0.088,0.001,0.0,1312.0,3636.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||Metabolic_Regulation_Signature],0.042,0.032,-0.015,0.104,0.001,0.0,1383.0,3211.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||Mitochondrial_Function_Signature],0.041,0.031,-0.016,0.102,0.001,0.0,1189.0,3190.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||TGF_Beta_Signaling_Signature],0.021,0.031,-0.04,0.077,0.001,0.0,1388.0,3138.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||Treg_Identity_Signature],0.027,0.03,-0.031,0.084,0.001,0.0,1336.0,3504.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||Type_I_Interferon_Response_Signature],0.013,0.034,-0.054,0.073,0.001,0.0,1356.0,2649.0,1.01
feature_bmi_slope[CD4_T_REGULATORY||mTOR_Signaling_Signature],0.028,0.03,-0.028,0.085,0.001,0.0,1305.0,3406.0,1.01
feature_bmi_slope[CD4_T_TH1||Chemokine_Production_Signature],-0.11,0.034,-0.172,-0.044,0.001,0.0,1777.0,4387.0,1.0
feature_bmi_slope[CD4_T_TH1||Cytotoxic_Effector_Signature],-0.111,0.033,-0.171,-0.045,0.001,0.0,1520.0,3395.0,1.01
feature_bmi_slope[CD4_T_TH1||Hypoxia_Response_Signature],-0.11,0.034,-0.173,-0.044,0.001,0.0,1644.0,3590.0,1.0
feature_bmi_slope[CD4_T_TH1||IFN_Gamma_Response_Signature],-0.12,0.034,-0.182,-0.055,0.001,0.0,1671.0,4953.0,1.01
feature_bmi_slope[CD4_T_TH1||PI3K_AKT_Signaling_Signature],-0.112,0.033,-0.174,-0.047,0.001,0.0,1748.0,4195.0,1.01
feature_bmi_slope[CD4_T_TH1||Type_I_Interferon_Response_Signature],-0.124,0.034,-0.188,-0.059,0.001,0.0,1678.0,3838.0,1.01
feature_bmi_slope[CD8_TMEMORY||Angiogenesis_Regulation_Signature],0.016,0.023,-0.028,0.056,0.001,0.0,781.0,2102.0,1.01
feature_bmi_slope[CD8_TMEMORY||Anti_Apoptotic_Signature],0.015,0.022,-0.026,0.056,0.001,0.0,828.0,2279.0,1.01
feature_bmi_slope[CD8_TMEMORY||Autophagy_Regulation_Signature],0.017,0.022,-0.025,0.058,0.001,0.0,803.0,1995.0,1.01
feature_bmi_slope[CD8_TMEMORY||Cellular_Stress_Response_Signature],0.019,0.023,-0.025,0.059,0.001,0.0,802.0,2104.0,1.01
feature_bmi_slope[CD8_TMEMORY||Central_Memory_Signature],0.016,0.022,-0.026,0.056,0.001,0.0,837.0,2187.0,1.01
feature_bmi_slope[CD8_TMEMORY||Complement_Activation_Signature],0.016,0.022,-0.026,0.056,0.001,0.0,815.0,2064.0,1.01
