Sample,CellType,Signature,Z
C3L-03743,PERICYTES_SMC,Adipokine_Response_Signature,0.1000990308273632
C3L-04027,PERICYTES_SMC,Adipokine_Response_Signature,-0.2211322211820718
C3L-04080,PERICYTES_SMC,Adipokine_Response_Signature,0.1621886542810708
C3L-04473,PERICYTES_SMC,Adipokine_Response_Signature,-0.317677345634361
C3L-04475,PERICYTES_SMC,Adipokine_Response_Signature,-0.0740476257297001
C3L-04479,PERICYTES_SMC,Adipokine_Response_Signature,-0.2597502709629878
C3L-04495,PERICYTES_SMC,Adipokine_Response_Signature,0.2424401054337211
C3L-04848,PERICYTES_SMC,Adipokine_Response_Signature,-0.2404412460725305
C3L-04853,PERICYTES_SMC,Adipokine_Response_Signature,0.3047452684081642
C3N-00198,PERICYTES_SMC,Adipokine_Response_Signature,-0.2597502709629878
C3N-00249,PERICYTES_SMC,Adipokine_Response_Signature,-0.2983683207439038
C3N-00302,PERICYTES_SMC,Adipokine_Response_Signature,0.4866449611794635
C3N-00303,PERICYTES_SMC,Adipokine_Response_Signature,-0.1126656755106161
C3N-00436,PERICYTES_SMC,Adipokine_Response_Signature,0.0885430421511404
C3N-00511,PERICYTES_SMC,Adipokine_Response_Signature,-0.317677345634361
C3N-00512,PERICYTES_SMC,Adipokine_Response_Signature,-0.0856036144059229
C3N-00514,PERICYTES_SMC,Adipokine_Response_Signature,0.1962787227367085
C3N-00516,PERICYTES_SMC,Adipokine_Response_Signature,0.7932178723668617
C3N-00517,PERICYTES_SMC,Adipokine_Response_Signature,-0.2983683207439038
C3N-00518,PERICYTES_SMC,Adipokine_Response_Signature,-0.317677345634361
C3N-00957,PERICYTES_SMC,Adipokine_Response_Signature,-0.2211322211820718
C3N-01011,PERICYTES_SMC,Adipokine_Response_Signature,0.3315976262147196
C3N-01012,PERICYTES_SMC,Adipokine_Response_Signature,-0.2983683207439038
C3N-01165,PERICYTES_SMC,Adipokine_Response_Signature,-0.2983683207439038
C3N-01167,PERICYTES_SMC,Adipokine_Response_Signature,-0.2597502709629878
C3N-01168,PERICYTES_SMC,Adipokine_Response_Signature,0.3509066511051769
C3N-01375,PERICYTES_SMC,Adipokine_Response_Signature,-0.0469855646250085
C3N-01380,PERICYTES_SMC,Adipokine_Response_Signature,-0.1126656755106161
C3N-01381,PERICYTES_SMC,Adipokine_Response_Signature,-0.1049126392963816
C3N-01382,PERICYTES_SMC,Adipokine_Response_Signature,-0.2404412460725305
C3N-01383,PERICYTES_SMC,Adipokine_Response_Signature,-0.2983683207439038
C3N-01502,PERICYTES_SMC,Adipokine_Response_Signature,0.1464701168225135
C3N-01714,PERICYTES_SMC,Adipokine_Response_Signature,0.37796871220987
C3N-01715,PERICYTES_SMC,Adipokine_Response_Signature,0.4916610777908276
C3N-01716,PERICYTES_SMC,Adipokine_Response_Signature,-0.2018231962916146
C3N-01719,PERICYTES_SMC,Adipokine_Response_Signature,-0.1825141714011559
C3N-01998,PERICYTES_SMC,Adipokine_Response_Signature,-0.0083675148440925
C3N-02010,PERICYTES_SMC,Adipokine_Response_Signature,-0.2211322211820718
C3N-02295,PERICYTES_SMC,Adipokine_Response_Signature,0.0031884738321302
C3N-02573,PERICYTES_SMC,Adipokine_Response_Signature,-0.0547386008392429
C3N-02579,PERICYTES_SMC,Adipokine_Response_Signature,-0.3369863705248183
C3N-02585,PERICYTES_SMC,Adipokine_Response_Signature,-0.2983683207439038
C3N-02589,PERICYTES_SMC,Adipokine_Response_Signature,-0.0354295759487856
C3N-02592,PERICYTES_SMC,Adipokine_Response_Signature,0.4671262329908686
C3N-02768,PERICYTES_SMC,Adipokine_Response_Signature,0.3124983046223987
C3N-02940,PERICYTES_SMC,Adipokine_Response_Signature,-0.2983683207439038
C3N-02944,PERICYTES_SMC,Adipokine_Response_Signature,-0.2211322211820718
C3N-02971,PERICYTES_SMC,Adipokine_Response_Signature,-0.0662945895154657
C3N-02998,PERICYTES_SMC,Adipokine_Response_Signature,0.3541508636103834
C3N-03000,PERICYTES_SMC,Adipokine_Response_Signature,-0.1438961216202414
C3N-03007,PERICYTES_SMC,Adipokine_Response_Signature,-0.0740476257297001
C3N-03061,PERICYTES_SMC,Adipokine_Response_Signature,-0.1825141714011559
C3N-03086,PERICYTES_SMC,Adipokine_Response_Signature,-0.0740476257297001
C3N-03173,PERICYTES_SMC,Adipokine_Response_Signature,-0.317677345634361
C3N-03190,PERICYTES_SMC,Adipokine_Response_Signature,-0.1245870967297827
C3N-03211,PERICYTES_SMC,Adipokine_Response_Signature,0.3155328138294674
C3N-03426,PERICYTES_SMC,Adipokine_Response_Signature,0.5131318864430751
C3N-03428,PERICYTES_SMC,Adipokine_Response_Signature,0.150273069284502
C3N-03440,PERICYTES_SMC,Adipokine_Response_Signature,-0.2404412460725305
C3N-03665,PERICYTES_SMC,Adipokine_Response_Signature,-0.2790592958534451
C3N-03666,PERICYTES_SMC,Adipokine_Response_Signature,0.1000990308273632
C3N-03670,PERICYTES_SMC,Adipokine_Response_Signature,0.1072769312005175
C3N-03754,PERICYTES_SMC,Adipokine_Response_Signature,-0.2211322211820718
C3N-03780,PERICYTES_SMC,Adipokine_Response_Signature,-0.317677345634361
C3N-03839,PERICYTES_SMC,Adipokine_Response_Signature,-0.317677345634361
C3N-03840,PERICYTES_SMC,Adipokine_Response_Signature,-0.2404412460725305
C3N-03853,PERICYTES_SMC,Adipokine_Response_Signature,-0.1825141714011559
C3N-03884,PERICYTES_SMC,Adipokine_Response_Signature,-0.0662945895154657
C3N-04119,PERICYTES_SMC,Adipokine_Response_Signature,-0.0083675148440925
C3N-04126,PERICYTES_SMC,Adipokine_Response_Signature,-0.2404412460725305
C3N-04283,PERICYTES_SMC,Adipokine_Response_Signature,0.6921389303666948
C3N-04284,PERICYTES_SMC,Adipokine_Response_Signature,-0.2790592958534451
C3L-00017,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.3163236594961898
C3L-00102,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1790315891610178
C3L-00189,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2435929919799062
C3L-00277,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.2349715565291753
C3L-00401,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.2522385550435844
C3L-00589,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0519377760185731
C3L-00599,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1814981332951667
C3L-00622,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2937185038007524
C3L-00625,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1513778017176447
C3L-00640,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.406692844133329
C3L-00819,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0612903722772058
C3L-00881,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.4190009743095494
C3L-00928,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0325635890234371
C3L-01031,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2870311010144343
C3L-01036,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0373647332221513
C3L-01037,PERICYTES_SMC,Angiogenesis_Regulation_Signature,1.4252840496081916
C3L-01051,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0544490425393652
C3L-01052,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2394459365965076
C3L-01053,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2464318697326704
C3L-01054,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1147516549907931
C3L-01124,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2915255249587276
C3L-01328,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.1973532550158694
C3L-01453,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.9505103721648076
C3L-01598,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0665208782101635
C3L-01637,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2489151890199638
C3L-01662,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1306186516473287
C3L-01687,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1248503177198817
C3L-01689,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0820152547000441
C3L-01703,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.3321247562404915
C3L-01971,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2684910075290445
C3L-02109,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.099224410086653
C3L-02112,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2570844537173611
C3L-02115,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0087832916713377
C3L-02116,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2388000376857681
C3L-02118,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.6910730013585091
C3L-02463,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.3118292355518966
C3L-02604,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.2590582875876652
C3L-02606,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.5052771285396924
C3L-02610,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0809765265371291
C3L-02613,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.7457192529314829
C3L-02701,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2801532387945227
C3L-02809,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.3767741440697615
C3L-02890,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0276971180085647
C3L-02897,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2352332678489135
C3L-02899,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1184104024827843
C3L-03123,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.4362060235275698
C3L-03356,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.4356298441496136
C3L-03388,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.4343507153126886
C3L-03394,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0489304618940272
C3L-03395,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2015461664345389
C3L-03628,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1999644235117826
C3L-03630,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1978534378431059
C3L-03632,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.2579322706900865
C3L-03635,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1343933734121069
C3L-03639,PERICYTES_SMC,Angiogenesis_Regulation_Signature,1.1848679017200447
C3L-03743,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.1488985661663398
C3L-04027,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.354257697305639
C3L-04080,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2546011344300678
C3L-04473,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2944724736277442
C3L-04475,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0401756637414177
C3L-04479,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.3094457972762793
C3L-04495,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1803148017339294
C3L-04848,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2988670165603613
C3L-04853,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0406511470955267
C3N-00198,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0463908518974404
C3N-00249,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0009495415624511
C3N-00302,PERICYTES_SMC,Angiogenesis_Regulation_Signature,1.2978120343574024
C3N-00303,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.1590110585513266
C3N-00436,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0716891482986951
C3N-00511,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2846476627388179
C3N-00512,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2696743390902799
C3N-00514,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.6148828452953503
C3N-00516,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.1993725495774446
C3N-00517,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2870311010144343
C3N-00518,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.11271587182411
C3N-00957,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1262320120712483
C3N-01011,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.3224818195365873
C3N-01012,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.2869430739751506
C3N-01165,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.1796815718077466
C3N-01167,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2962018230880457
C3N-01168,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.406692844133329
C3N-01375,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2557106627225313
C3N-01380,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1428529785547765
C3N-01381,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0195078094342066
C3N-01382,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0882900709052632
C3N-01383,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0788407080544013
C3N-01502,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2704022311743683
C3N-01714,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1535793658082399
C3N-01715,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.1801526848778297
C3N-01716,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0726097140617727
C3N-01719,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1565263144772536
C3N-01998,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0270476638259714
C3N-02010,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.4030261932847991
C3N-02295,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0460553373089304
C3N-02573,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2412095537042889
C3N-02579,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.1214511982975325
C3N-02585,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2073145003619859
C3N-02589,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2289014235280692
C3N-02592,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.192925545995983
C3N-02768,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.4049094487331782
C3N-02940,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0231983237802456
C3N-02944,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2878588741101997
C3N-02971,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1588359494840983
C3N-02998,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2801532387945227
C3N-03000,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.5017576395248903
C3N-03007,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2411096726926128
C3N-03061,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1593819673831645
C3N-03086,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2575566683476548
C3N-03173,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.3286317896724095
C3N-03190,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.069723899676969
C3N-03211,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1866466460547756
C3N-03426,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0056805465602032
C3N-03428,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1043729228462639
C3N-03440,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2182488395433777
C3N-03665,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2285458650625963
C3N-03666,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1297170752827915
C3N-03670,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1673525827423939
C3N-03754,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0688844304591717
C3N-03780,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.0272334886268415
C3N-03839,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.3817210253154168
C3N-03840,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.1142915808809229
C3N-03853,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.1081334208405254
C3N-03884,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0272954379232295
C3N-04119,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.2419374457883772
C3N-04126,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.1475292766840918
C3N-04283,PERICYTES_SMC,Angiogenesis_Regulation_Signature,0.6306073245743636
C3N-04284,PERICYTES_SMC,Angiogenesis_Regulation_Signature,-0.0428978853293604
C3L-00017,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1654562684223323
C3L-00102,PERICYTES_SMC,Calcium_Signaling_Signature,-0.3229208960552431
C3L-00189,PERICYTES_SMC,Calcium_Signaling_Signature,0.3455266751894378
C3L-00277,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2666221053485954
C3L-00401,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2053694085377943
C3L-00589,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2093781750871825
C3L-00599,PERICYTES_SMC,Calcium_Signaling_Signature,-0.483280338979868
C3L-00622,PERICYTES_SMC,Calcium_Signaling_Signature,-0.193664152829212
C3L-00625,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2947130116483666
C3L-00640,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1389935560706426
C3L-00819,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1789901733640563
C3L-00881,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0982968378167587
C3L-00928,PERICYTES_SMC,Calcium_Signaling_Signature,0.2709251740965928
C3L-01031,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0243420372510457
C3L-01036,PERICYTES_SMC,Calcium_Signaling_Signature,0.2820664304215595
C3L-01037,PERICYTES_SMC,Calcium_Signaling_Signature,0.0551830576429718
C3L-01051,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1217924774521395
C3L-01052,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1763795970327541
C3L-01053,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0501789177697127
C3L-01054,PERICYTES_SMC,Calcium_Signaling_Signature,-0.3458428501984626
C3L-01124,PERICYTES_SMC,Calcium_Signaling_Signature,-0.475814291399968
C3L-01328,PERICYTES_SMC,Calcium_Signaling_Signature,0.6850959505993652
C3L-01453,PERICYTES_SMC,Calcium_Signaling_Signature,0.9634098676562146
C3L-01598,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0663495223085049
C3L-01637,PERICYTES_SMC,Calcium_Signaling_Signature,0.0566924161369423
C3L-01662,PERICYTES_SMC,Calcium_Signaling_Signature,0.0848168233658739
C3L-01687,PERICYTES_SMC,Calcium_Signaling_Signature,-0.3947925714323157
C3L-01689,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0341478120472579
C3L-01703,PERICYTES_SMC,Calcium_Signaling_Signature,-0.3369971556520331
C3L-01971,PERICYTES_SMC,Calcium_Signaling_Signature,-0.3591186394455359
C3L-02109,PERICYTES_SMC,Calcium_Signaling_Signature,-0.168913549452854
C3L-02112,PERICYTES_SMC,Calcium_Signaling_Signature,-0.4278373838362402
C3L-02115,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1211947575837768
C3L-02116,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1550954055507146
C3L-02118,PERICYTES_SMC,Calcium_Signaling_Signature,0.9112822185181716
C3L-02463,PERICYTES_SMC,Calcium_Signaling_Signature,-0.483280338979868
C3L-02604,PERICYTES_SMC,Calcium_Signaling_Signature,0.3124691293651775
C3L-02606,PERICYTES_SMC,Calcium_Signaling_Signature,0.7947567392303945
C3L-02610,PERICYTES_SMC,Calcium_Signaling_Signature,-0.366584687025439
C3L-02613,PERICYTES_SMC,Calcium_Signaling_Signature,0.4484320806315832
C3L-02701,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0772266165694306
C3L-02809,PERICYTES_SMC,Calcium_Signaling_Signature,0.1025734650916937
C3L-02890,PERICYTES_SMC,Calcium_Signaling_Signature,-0.4427694789960434
C3L-02897,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0815397331629691
C3L-02899,PERICYTES_SMC,Calcium_Signaling_Signature,0.0813595423353522
C3L-03123,PERICYTES_SMC,Calcium_Signaling_Signature,0.0213377748893271
C3L-03356,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0654936867454917
C3L-03388,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0050968254977039
C3L-03394,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2416410603929398
C3L-03395,PERICYTES_SMC,Calcium_Signaling_Signature,-0.3349657559375369
C3L-03628,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1286608051636805
C3L-03630,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1987591965209074
C3L-03632,PERICYTES_SMC,Calcium_Signaling_Signature,0.1920340463093714
C3L-03635,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2301200119141523
C3L-03639,PERICYTES_SMC,Calcium_Signaling_Signature,1.2509096069595695
C3L-03743,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1820723605928152
C3L-04027,PERICYTES_SMC,Calcium_Signaling_Signature,0.082547839907174
C3L-04080,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2195010333478839
C3L-04473,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2591002547060971
C3L-04475,PERICYTES_SMC,Calcium_Signaling_Signature,0.111598826456725
C3L-04479,PERICYTES_SMC,Calcium_Signaling_Signature,0.5487494387345419
C3L-04495,PERICYTES_SMC,Calcium_Signaling_Signature,0.2351795170006996
C3L-04848,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1211947575837768
C3L-04853,PERICYTES_SMC,Calcium_Signaling_Signature,0.1029572147253421
C3N-00198,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1381504539279682
C3N-00249,PERICYTES_SMC,Calcium_Signaling_Signature,0.0043506665055383
C3N-00302,PERICYTES_SMC,Calcium_Signaling_Signature,1.3237783954252988
C3N-00303,PERICYTES_SMC,Calcium_Signaling_Signature,0.1343180301185869
C3N-00436,PERICYTES_SMC,Calcium_Signaling_Signature,0.6820729588472451
C3N-00511,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0364576408909517
C3N-00512,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1582483365370828
C3N-00514,PERICYTES_SMC,Calcium_Signaling_Signature,1.0371400691846833
C3N-00516,PERICYTES_SMC,Calcium_Signaling_Signature,0.8451744643401241
C3N-00517,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0180437552925053
C3N-00518,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0913028761662241
C3N-00957,PERICYTES_SMC,Calcium_Signaling_Signature,-0.475814291399968
C3N-01011,PERICYTES_SMC,Calcium_Signaling_Signature,-0.212835456117701
C3N-01012,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1324114560184109
C3N-01165,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0441232145293881
C3N-01167,PERICYTES_SMC,Calcium_Signaling_Signature,0.2901544638034191
C3N-01168,PERICYTES_SMC,Calcium_Signaling_Signature,-0.4924303835704478
C3N-01375,PERICYTES_SMC,Calcium_Signaling_Signature,-0.3700419680559577
C3N-01380,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2226539643342521
C3N-01381,PERICYTES_SMC,Calcium_Signaling_Signature,0.3308752164335128
C3N-01382,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0564847797424577
C3N-01383,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0566017578495661
C3N-01502,PERICYTES_SMC,Calcium_Signaling_Signature,-0.460882196240158
C3N-01714,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0491357102696593
C3N-01715,PERICYTES_SMC,Calcium_Signaling_Signature,0.9562723994954002
C3N-01716,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2433958011612256
C3N-01719,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1550954055507146
C3N-01998,PERICYTES_SMC,Calcium_Signaling_Signature,-0.5237911989636957
C3N-02010,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2674779409116117
C3N-02295,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2706308718979799
C3N-02573,PERICYTES_SMC,Calcium_Signaling_Signature,0.0247950559198456
C3N-02579,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0905024058165039
C3N-02585,PERICYTES_SMC,Calcium_Signaling_Signature,0.2089322885507068
C3N-02589,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1930664329608463
C3N-02592,PERICYTES_SMC,Calcium_Signaling_Signature,0.0199581279228126
C3N-02768,PERICYTES_SMC,Calcium_Signaling_Signature,0.1180920603665065
C3N-02940,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2988387563048565
C3N-02944,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2505329892888654
C3N-02971,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2600118933317085
C3N-02998,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1766377127274083
C3N-03000,PERICYTES_SMC,Calcium_Signaling_Signature,0.5291637111183234
C3N-03007,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1459453609601348
C3N-03061,PERICYTES_SMC,Calcium_Signaling_Signature,0.1322794882391876
C3N-03086,PERICYTES_SMC,Calcium_Signaling_Signature,-0.3063048038847633
C3N-03173,PERICYTES_SMC,Calcium_Signaling_Signature,-0.195348149839885
C3N-03190,PERICYTES_SMC,Calcium_Signaling_Signature,0.1400724065724652
C3N-03211,PERICYTES_SMC,Calcium_Signaling_Signature,-0.451661407891969
C3N-03426,PERICYTES_SMC,Calcium_Signaling_Signature,0.556932954518126
C3N-03428,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0908307902368556
C3N-03440,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1450187816395092
C3N-03665,PERICYTES_SMC,Calcium_Signaling_Signature,-0.258327896321032
C3N-03666,PERICYTES_SMC,Calcium_Signaling_Signature,-0.3700419680559577
C3N-03670,PERICYTES_SMC,Calcium_Signaling_Signature,0.0635756845435011
C3N-03754,PERICYTES_SMC,Calcium_Signaling_Signature,-0.4070955470092636
C3N-03780,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1654562684223323
C3N-03839,PERICYTES_SMC,Calcium_Signaling_Signature,-0.0663495223085049
C3N-03840,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2508618487411288
C3N-03853,PERICYTES_SMC,Calcium_Signaling_Signature,-0.2749439884915154
C3N-03884,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1293292687896519
C3N-04119,PERICYTES_SMC,Calcium_Signaling_Signature,-0.1185379469029754
C3N-04126,PERICYTES_SMC,Calcium_Signaling_Signature,-0.45852973560351
C3N-04283,PERICYTES_SMC,Calcium_Signaling_Signature,1.16959597774659
C3N-04284,PERICYTES_SMC,Calcium_Signaling_Signature,-0.5163251513837925
C3L-00017,PERICYTES_SMC,Cell_Cycle_Regulation_Signature,-0.090217478723174
C3L-00102,PERICYTES_SMC,Cell_Cycle_Regulation_Signature,0.1797405293563823
