Sample,CellType,Signature,Z
C3N-03853,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-0.6131002073186458
C3N-03884,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-1.2048185545227514
C3N-04119,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-1.1222891837280935
C3N-04126,B_CELLS_NAIVE,Autophagy_Regulation_Signature,0.6425045721570797
C3N-04283,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-1.179757280933386
C3N-04284,B_CELLS_NAIVE,Autophagy_Regulation_Signature,-1.2722226971503592
C3L-00017,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.508025290586214
C3L-00102,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.1351139558056119
C3L-00189,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.497178126718054
C3L-00277,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.1271294228057473
C3L-00401,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.2314564447017323
C3L-00589,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.0501112063705811
C3L-00599,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.3763087022988401
C3L-00622,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.4476873073576373
C3L-00625,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.6526153740824243
C3L-00640,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.7572073177859762
C3L-00819,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.0902357383096242
C3L-00881,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.8392534235822493
C3L-00928,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.4547088116216732
C3L-01031,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.8237166365984416
C3L-01036,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.5825718077900632
C3L-01037,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.6331266848711807
C3L-01051,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.4158335923248181
C3L-01052,B_CELLS_NAIVE,Cell_Proliferation_Signature,-1.0246281906405106
C3L-01053,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.4861654548793243
C3L-01054,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.2161674024807479
C3L-01124,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.198328870762977
C3L-01328,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.8741140398705012
C3L-01453,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.1644141410599969
C3L-01598,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.2424686880466744
C3L-01637,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.5065048354340342
C3L-01662,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.3975760359193151
C3L-01687,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.2041679614841102
C3L-01689,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.351762782071516
C3L-01703,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.2868728679737866
C3L-01971,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.286743556374843
C3L-02109,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.6040675163569197
C3L-02112,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.0958954649986541
C3L-02115,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.7837986238202003
C3L-02116,B_CELLS_NAIVE,Cell_Proliferation_Signature,2.3704725734224423
C3L-02118,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.879873376219892
C3L-02463,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.4431429707550924
C3L-02604,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.0039609057284601
C3L-02606,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.8662730062824219
C3L-02610,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.1006114272638683
C3L-02613,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.0002182177226773
C3L-02701,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.0949712152761903
C3L-02809,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.5984250242300472
C3L-02890,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.091175659318111
C3L-02897,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.6052601974312982
C3L-02899,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.5719520861750848
C3L-03123,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.3957482626509174
C3L-03356,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.5655307525167919
C3L-03388,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.2665563006462484
C3L-03394,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.84046141671374
C3L-03395,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.6809665730394795
C3L-03628,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.0559361838220768
C3L-03630,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.0399431222800853
C3L-03632,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.7789698971789293
C3L-03635,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.0773956761482694
C3L-03639,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.4512297202461822
C3L-03743,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.3599393798853755
C3L-04027,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.8914188047642411
C3L-04080,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.4713147759751989
C3L-04473,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.134355171572606
C3L-04475,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.6082770092692047
C3L-04479,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.5957081390303589
C3L-04495,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.471014659944258
C3L-04848,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.6568888275372355
C3L-04853,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.5340258466189899
C3N-00198,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.1350130530450822
C3N-00249,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.6258799787989868
C3N-00302,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.0788930865662211
C3N-00303,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.2532208871151583
C3N-00436,B_CELLS_NAIVE,Cell_Proliferation_Signature,-0.2743757105636265
C3N-00511,B_CELLS_NAIVE,Cell_Proliferation_Signature,0.0205823919117627
C3N-00512,B_CELLS_NAIVE,Cell_Proliferation_Signature,1.8318954270205403
