"","Index","Rank","Cell.Interaction","Favorable.Cell.Type","Unfavorable.Cell.Type","No.Total.IMGP","No.Shared.IMGP","Enrichment.Ratio","P.Value","Adjust.P.Value","Permutation.FDR","Shared.IMGP","Total.IMGP"
"58",153,153,"Tcm_CD8 T","Tcm","CD8 T",18,11,1.222,0.240133763663166,0.708515657276892,1,"PSPC1_DNAJB1/POLR2J2_ZEB1/INPP4B_DNAJB1/NFATC3_SF1/PCM1_DNAJB1/NEFL_ZNF609/CEP68_DNAJB1/POLR2J2_SF1/USP9Y_DNAJB1/SNRPN_DNAJB1/INPP4B_PPP1R2","NFATC3_SF1/POLR2J2_SF1/TIMM8A_ARHGAP8/USP9Y_DNAJB1/PCM1_DNAJB1/PSPC1_DNAJB1/INPP4B_DNAJB1/SNRPN_DNAJB1/CEP68_DNAJB1/SLC7A6_PRR5/SLC7A6_THUMPD1/SLC7A6_LEPROTL1/POLR2J2_ZEB1/NEFL_ZNF609/INPP4B_PPP1R2/TIMM8A_FLT3LG/SLC7A6_FLT3LG/TIMM8A_CDKN2AIP"
"61",154,154,"Tgd_CD8 T","Tgd","CD8 T",2,2,2,0.249974138822799,0.708515657276892,1,"TRGV9_DNAJB1/CD160_DNAJB1","TRGV9_DNAJB1/CD160_DNAJB1"
"235",155,154,"Cytotoxic_CD56dim NK","Cytotoxic","CD56dim NK",2,2,2,0.249974138822799,0.708515657276892,1,"GZMH_GZMB/APOL3_GZMB","GZMH_GZMB/APOL3_GZMB"
"271",156,154,"Tgd_NK","Tgd","NK",2,2,2,0.249974138822799,0.708515657276892,1,"CD160_ADARB1/FEZ1_ADARB1","CD160_ADARB1/FEZ1_ADARB1"
"372",157,154,"T_Tem","T","Tem",2,2,2,0.249974138822799,0.708515657276892,1,"BCL11B_NFATC4/BCL11B_GDPD5","BCL11B_GDPD5/BCL11B_NFATC4"
"397",158,154,"Tgd_Tfh","Tgd","Tfh",2,2,2,0.249974138822799,0.708515657276892,1,"CD160_HEY1/FEZ1_HEY1","CD160_HEY1/FEZ1_HEY1"
"404",159,154,"DC_Tgd","DC","Tgd",2,2,2,0.249974138822799,0.708515657276892,1,"PPFIBP2_FEZ1/PPFIBP2_CD160","PPFIBP2_CD160/PPFIBP2_FEZ1"
"432",160,154,"CD56dim NK_Th1","CD56dim NK","Th1",2,2,2,0.249974138822799,0.708515657276892,1,"SPON2_APBB2/KIR3DL2_BTG3","SPON2_APBB2/KIR3DL2_BTG3"
"440",161,154,"Tgd_Th1","Tgd","Th1",2,2,2,0.249974138822799,0.708515657276892,1,"FEZ1_BTG3/CD160_APBB2","CD160_APBB2/FEZ1_BTG3"
"456",162,154,"T_Th2","T","Th2",2,2,2,0.249974138822799,0.708515657276892,1,"BCL11B_WDHD1/BCL11B_SMAD2","BCL11B_WDHD1/BCL11B_SMAD2"
"461",163,154,"Tgd_Th2","Tgd","Th2",2,2,2,0.249974138822799,0.708515657276892,1,"TRGV9_WDHD1/TRGV9_NEIL3","TRGV9_WDHD1/TRGV9_NEIL3"
